SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1530.0,FWD,1337935.6738,6070317.6823,1427877.9804,1337935.5599,6070317.2377,1427877.5071,+113.943,+444.621,+473.342,-15.572,+357.815,+553.579,659.336,14,4,0,2.0909,0.1197,2.2105,3214.25,67.503
1560.0,FWD,1337935.6657,6070317.6816,1427877.9869,1337935.5599,6070317.2377,1427877.5071,+105.820,+443.901,+479.820,-7.795,+364.679,+552.649,662.173,14,4,0,2.0909,0.1197,2.2105,3063.63,62.437
1590.0,FWD,1337935.6561,6070317.6864,1427877.9994,1337935.5599,6070317.2377,1427877.5071,+96.162,+448.670,+492.252,+2.664,+376.210,+557.963,672.952,14,4,0,2.0909,0.1196,2.2105,3101.54,49.735
1620.0,FWD,1337935.6389,6070317.6864,1427878.0017,1337935.5599,6070317.2377,1427877.5071,+78.966,+448.698,+494.643,+19.462,+379.367,+554.922,672.485,14,4,0,2.0909,0.1197,2.2105,3014.66,64.840
1650.0,FWD,1337935.6386,6070317.6930,1427877.9917,1337935.5599,6070317.2377,1427877.5071,+78.709,+455.321,+484.602,+21.140,+368.140,+558.908,669.591,14,4,0,2.0909,0.1197,2.2105,3024.89,74.469
1680.0,FWD,1337935.6324,6070317.7043,1427877.9767,1337935.5599,6070317.2377,1427877.5071,+72.453,+466.557,+469.572,+29.667,+351.328,+564.900,665.900,14,4,0,2.0909,0.1198,2.2106,3117.31,61.181
1710.0,FWD,1337935.6174,6070317.6943,1427877.9466,1337935.5599,6070317.2377,1427877.5071,+57.523,+456.619,+439.510,+42.108,+324.949,+545.539,636.379,14,4,0,2.0909,0.1199,2.2107,3131.04,140.100
1740.0,FWD,1337935.6124,6070317.7023,1427877.9444,1337935.5599,6070317.2377,1427877.5071,+52.450,+464.580,+437.341,+48.776,+321.330,+551.562,640.197,14,4,0,2.0909,0.1198,2.2107,3204.91,75.889
1770.0,FWD,1337935.6076,6070317.7069,1427877.9393,1337935.5599,6070317.2377,1427877.5071,+47.672,+469.231,+432.236,+54.443,+315.565,+553.835,639.748,14,4,0,2.0909,0.1199,2.2107,3201.49,77.185
1800.0,FWD,1337935.6066,6070317.6785,1427877.9233,1337935.5599,6070317.2377,1427877.5071,+46.666,+440.844,+416.168,+49.315,+306.205,+522.995,608.043,15,4,0,2.0909,0.1198,2.2107,3116.23,47.836
1830.0,FWD,1337935.6037,6070317.6641,1427877.9216,1337935.5599,6070317.2377,1427877.5071,+43.804,+426.403,+414.540,+49.002,+307.936,+508.288,596.307,15,4,0,2.0909,0.1197,2.2106,3110.31,72.826
1860.0,FWD,1337935.6016,6070317.6476,1427877.9066,1337935.5599,6070317.2377,1427877.5071,+41.656,+409.919,+399.542,+47.551,+297.054,+488.774,573.936,15,4,0,2.0909,0.1197,2.2106,2921.94,150.347
1890.0,FWD,1337935.5982,6070317.6519,1427877.9035,1337935.5599,6070317.2377,1427877.5071,+38.284,+414.219,+396.350,+51.770,+293.162,+491.439,574.575,15,4,0,2.0909,0.1197,2.2106,2973.23,220.641
1920.0,FWD,1337935.5829,6070317.6536,1427877.9105,1337935.5599,6070317.2377,1427877.5071,+22.956,+415.874,+403.438,+67.095,+300.446,+491.396,579.862,14,4,0,2.0909,0.1197,2.2105,3083.00,254.878
1950.0,FWD,1337935.5813,6070317.6452,1427877.9086,1337935.5599,6070317.2377,1427877.5071,+21.383,+407.469,+401.476,+66.822,+300.460,+482.627,572.425,13,4,0,2.0909,0.1197,2.2105,3274.83,48.485
1980.0,FWD,1337935.5790,6070317.6215,1427877.9006,1337935.5599,6070317.2377,1427877.5071,+19.118,+383.798,+393.531,+63.939,+298.038,+457.841,550.030,13,4,0,2.0909,0.1197,2.2105,3297.00,43.277
2010.0,FWD,1337935.5860,6070317.6052,1427877.8945,1337935.5599,6070317.2377,1427877.5071,+26.092,+367.517,+387.368,+53.624,+295.278,+442.424,534.606,13,4,0,2.0909,0.1196,2.2105,3263.55,70.613
2040.0,FWD,1337935.5877,6070317.5763,1427877.8832,1337935.5599,6070317.2377,1427877.5071,+27.794,+338.623,+376.079,+45.743,+290.554,+412.746,506.827,13,4,0,2.0909,0.1197,2.2105,3348.13,62.541
2070.0,FWD,1337935.5920,6070317.5828,1427877.8834,1337935.5599,6070317.2377,1427877.5071,+32.077,+345.090,+376.299,+42.952,+289.137,+419.847,511.583,13,4,0,2.0909,0.1197,2.2105,3222.65,66.153
2100.0,FWD,1337935.5961,6070317.5771,1427877.8791,1337935.5599,6070317.2377,1427877.5071,+36.171,+339.356,+372.001,+37.719,+286.013,+414.282,504.832,13,4,0,2.0909,0.1197,2.2105,3271.96,110.877
2130.0,FWD,1337935.5872,6070317.5559,1427877.8612,1337935.5599,6070317.2377,1427877.5071,+27.291,+318.213,+354.075,+41.841,+273.630,+388.264,476.837,13,4,0,2.0909,0.1197,2.2105,3301.26,70.770
2160.0,FWD,1337935.5750,6070317.5507,1427877.8324,1337935.5599,6070317.2377,1427877.5071,+15.128,+313.009,+325.288,+52.599,+247.319,+374.276,451.681,14,4,0,2.0909,0.1196,2.2105,3102.41,73.740
2190.0,FWD,1337935.5846,6070317.5523,1427877.8336,1337935.5599,6070317.2377,1427877.5071,+24.721,+314.551,+326.489,+43.563,+247.685,+378.025,454.036,14,4,0,2.0909,0.1196,2.2104,3022.38,81.178
2220.0,FWD,1337935.5961,6070317.5598,1427877.8361,1337935.5599,6070317.2377,1427877.5071,+36.244,+322.074,+329.009,+33.929,+247.925,+388.168,461.836,14,4,0,2.0909,0.1195,2.2104,3012.53,43.158
2250.0,FWD,1337935.5961,6070317.5717,1427877.8465,1337935.5599,6070317.2377,1427877.5071,+36.178,+333.952,+339.418,+36.550,+255.456,+401.800,477.532,15,4,0,2.0909,0.1195,2.2104,2971.16,36.323
2280.0,FWD,1337935.5851,6070317.5838,1427877.8553,1337935.5599,6070317.2377,1427877.5071,+25.194,+346.055,+348.198,+49.881,+261.880,+412.991,491.559,15,4,0,2.0909,0.1195,2.2104,2866.60,41.018
2310.0,FWD,1337935.5765,6070317.6053,1427877.8668,1337935.5599,6070317.2377,1427877.5071,+16.566,+367.596,+359.654,+62.943,+268.721,+434.258,514.541,15,4,0,2.0909,0.1195,2.2104,2928.22,53.713
2340.0,FWD,1337935.5679,6070317.6243,1427877.8813,1337935.5599,6070317.2377,1427877.5071,+8.040,+386.601,+374.158,+75.360,+279.083,+453.820,538.070,14,4,0,2.0909,0.1196,2.2104,3095.28,74.564
2370.0,FWD,1337935.5681,6070317.6262,1427877.8846,1337935.5599,6070317.2377,1427877.5071,+8.151,+388.469,+377.525,+75.654,+281.947,+456.379,541.756,15,4,0,2.0909,0.1196,2.2104,3020.05,63.193
2400.0,FWD,1337935.5706,6070317.6174,1427877.8777,1337935.5599,6070317.2377,1427877.5071,+10.700,+379.692,+370.598,+71.276,+277.007,+447.002,530.683,15,4,0,2.0909,0.1196,2.2105,3097.57,69.945
2430.0,FWD,1337935.5777,6070317.6071,1427877.8720,1337935.5599,6070317.2377,1427877.5071,+17.812,+369.371,+364.929,+62.109,+273.409,+437.396,519.543,15,4,0,2.0909,0.1197,2.2106,3077.53,75.387
2460.0,FWD,1337935.5754,6070317.5856,1427877.8589,1337935.5599,6070317.2377,1427877.5071,+15.486,+347.867,+351.790,+59.752,+265.452,+413.488,494.982,15,4,0,2.0909,0.1197,2.2106,3102.67,80.825
2490.0,FWD,1337935.5686,6070317.5641,1427877.8426,1337935.5599,6070317.2377,1427877.5071,+8.693,+326.423,+335.522,+61.770,+254.651,+387.995,468.191,14,4,0,2.0909,0.1198,2.2106,3230.95,109.253
2520.0,FWD,1337935.5710,6070317.5393,1427877.8316,1337935.5599,6070317.2377,1427877.5071,+11.137,+301.646,+324.513,+54.051,+249.257,+362.453,443.196,14,4,0,2.0909,0.1197,2.2106,3105.14,109.357
2550.0,FWD,1337935.5816,6070317.5363,1427877.8238,1337935.5599,6070317.2377,1427877.5071,+21.700,+298.556,+316.688,+43.069,+241.802,+359.965,435.773,14,4,0,2.0909,0.1196,2.2105,3007.41,130.086
2580.0,FWD,1337935.5912,6070317.5475,1427877.8249,1337935.5599,6070317.2377,1427877.5071,+31.330,+309.795,+317.758,+36.084,+239.904,+372.919,444.888,14,4,0,2.0909,0.1196,2.2105,3006.56,136.670
2610.0,FWD,1337935.6020,6070317.5568,1427877.8293,1337935.5599,6070317.2377,1427877.5071,+42.074,+319.051,+322.241,+27.585,+241.714,+384.989,455.415,14,4,0,2.0909,0.1197,2.2106,3027.38,105.593
2640.0,FWD,1337935.6080,6070317.5544,1427877.8266,1337935.5599,6070317.2377,1427877.5071,+48.112,+316.718,+319.540,+21.186,+239.303,+383.427,452.472,14,4,0,2.0909,0.1198,2.2107,3129.82,134.523
2670.0,FWD,1337935.6120,6070317.5541,1427877.8236,1337935.5599,6070317.2377,1427877.5071,+52.117,+316.383,+316.503,+17.203,+236.224,+383.264,450.543,14,4,0,2.0909,0.1198,2.2107,3037.93,116.621
2700.0,FWD,1337935.6145,6070317.5474,1427877.8153,1337935.5599,6070317.2377,1427877.5071,+54.563,+309.667,+308.204,+13.368,+229.497,+375.516,440.296,14,4,0,2.0909,0.1198,2.2106,3012.77,95.004
2730.0,FWD,1337935.6036,6070317.5198,1427877.8024,1337935.5599,6070317.2377,1427877.5071,+43.714,+282.096,+295.295,+18.029,+223.513,+344.101,410.717,14,4,0,2.0909,0.1197,2.2105,3267.51,127.304
2760.0,FWD,1337935.5996,6070317.5112,1427877.7990,1337935.5599,6070317.2377,1427877.5071,+39.714,+273.520,+291.905,+20.090,+222.291,+334.339,401.994,14,4,0,2.0909,0.1197,2.2106,3120.29,129.059
2790.0,FWD,1337935.5937,6070317.5066,1427877.7922,1337935.5599,6070317.2377,1427877.5071,+33.849,+268.935,+285.071,+24.830,+216.925,+327.206,393.366,14,4,0,2.0909,0.1197,2.2106,3104.52,119.877
2820.0,FWD,1337935.5842,6070317.5054,1427877.7860,1337935.5599,6070317.2377,1427877.5071,+24.338,+267.686,+278.934,+33.849,+211.682,+322.640,387.365,14,4,0,2.0909,0.1198,2.2106,3117.34,101.096
2850.0,FWD,1337935.5841,6070317.5091,1427877.7883,1337935.5599,6070317.2377,1427877.5071,+24.160,+271.368,+281.240,+34.815,+213.128,+326.626,391.561,14,4,0,2.0909,0.1197,2.2106,3029.85,105.523
2880.0,FWD,1337935.5949,6070317.4988,1427877.7759,1337935.5599,6070317.2377,1427877.5071,+35.013,+261.089,+268.824,+22.005,+202.766,+316.324,376.377,14,4,0,2.0909,0.1197,2.2106,3141.80,97.637
2910.0,FWD,1337935.6020,6070317.4901,1427877.7757,1337935.5599,6070317.2377,1427877.5071,+42.106,+252.446,+268.627,+13.217,+204.132,+309.544,371.028,14,4,0,2.0909,0.1197,2.2106,3036.25,78.706
2940.0,FWD,1337935.6027,6070317.4760,1427877.7699,1337935.5599,6070317.2377,1427877.5071,+42.759,+238.272,+262.824,+9.529,+201.566,+294.888,357.321,14,4,0,2.0909,0.1197,2.2106,3154.07,102.044
2970.0,FWD,1337935.6034,6070317.4670,1427877.7659,1337935.5599,6070317.2377,1427877.5071,+43.455,+229.313,+258.817,+6.921,+199.599,+285.607,348.510,14,7,0,2.0909,0.1197,2.2106,3074.00,139.135
3000.0,FWD,1337935.6074,6070317.4698,1427877.7658,1337935.5599,6070317.2377,1427877.5071,+47.503,+232.053,+258.721,+3.558,+198.706,+289.041,350.773,13,7,0,2.0909,0.1197,2.2106,2879.39,114.071
3030.0,FWD,1337935.6002,6070317.4690,1427877.7623,1337935.5599,6070317.2377,1427877.5071,+40.341,+231.314,+255.247,+10.393,+195.831,+286.053,346.820,14,7,0,2.0909,0.1197,2.2105,3217.57,104.289
3060.0,FWD,1337935.5913,6070317.4539,1427877.7545,1337935.5599,6070317.2377,1427877.5071,+31.397,+216.185,+247.439,+15.871,+191.986,+268.024,330.072,14,7,0,2.0909,0.1196,2.2105,3262.37,70.914
3090.0,FWD,1337935.5829,6070317.4447,1427877.7496,1337935.5599,6070317.2377,1427877.5071,+22.980,+207.021,+242.530,+22.118,+189.628,+256.434,319.697,14,7,0,2.0909,0.1196,2.2104,3086.48,76.266
3120.0,FWD,1337935.5792,6070317.4391,1427877.7465,1337935.5599,6070317.2377,1427877.5071,+19.261,+201.353,+239.424,+24.530,+188.030,+249.561,313.429,13,7,0,2.0909,0.1196,2.2105,2867.36,59.709
3150.0,FWD,1337935.5810,6070317.4349,1427877.7433,1337935.5599,6070317.2377,1427877.5071,+21.137,+197.211,+236.205,+21.806,+185.714,+245.288,308.434,14,7,0,2.0909,0.1196,2.2105,3075.95,65.758
3180.0,FWD,1337935.5808,6070317.4489,1427877.7438,1337935.5599,6070317.2377,1427877.5071,+20.895,+211.176,+236.695,+25.048,+183.130,+258.635,317.894,13,7,0,2.0909,0.1197,2.2105,2852.29,55.182
3210.0,FWD,1337935.5834,6070317.4593,1427877.7231,1337935.5599,6070317.2377,1427877.5071,+23.459,+221.568,+216.037,+24.781,+160.592,+264.406,310.346,13,7,0,2.0909,0.1197,2.2105,2853.57,51.843
3240.0,FWD,1337935.5853,6070317.4689,1427877.7197,1337935.5599,6070317.2377,1427877.5071,+25.374,+231.222,+212.605,+24.989,+155.032,+273.220,315.132,13,7,0,2.0909,0.1197,2.2106,2908.42,66.242
3270.0,FWD,1337935.5826,6070317.4699,1427877.7128,1337935.5599,6070317.2377,1427877.5071,+22.715,+232.207,+205.743,+27.798,+148.259,+272.053,311.072,14,7,0,2.0909,0.1197,2.2105,2761.21,67.770
3300.0,FWD,1337935.5809,6070317.4708,1427877.7083,1337935.5599,6070317.2377,1427877.5071,+20.997,+233.058,+201.182,+29.659,+143.711,+271.475,308.596,14,7,0,2.0909,0.1198,2.2106,2750.67,72.839
3330.0,FWD,1337935.5752,6070317.4500,1427877.7001,1337935.5599,6070317.2377,1427877.5071,+15.331,+212.297,+193.030,+30.723,+140.611,+248.697,287.343,13,7,0,2.0909,0.1196,2.2104,2849.56,102.143
3360.0,FWD,1337935.5828,6070317.4486,1427877.6924,1337935.5599,6070317.2377,1427877.5071,+22.929,+210.866,+185.340,+22.995,+133.066,+247.196,281.675,13,7,0,2.0909,0.1196,2.2104,2863.94,60.686
3390.0,FWD,1337935.5893,6070317.4608,1427877.6876,1337935.5599,6070317.2377,1427877.5071,+29.374,+223.136,+180.501,+19.342,+125.338,+259.132,288.501,12,7,0,2.0909,0.1196,2.2104,2946.38,53.053
3420.0,FWD,1337935.5887,6070317.4568,1427877.6878,1337935.5599,6070317.2377,1427877.5071,+28.754,+219.099,+180.657,+19.079,+126.409,+255.196,285.427,12,7,0,2.0909,0.1195,2.2104,2960.66,84.339
3450.0,FWD,1337935.5881,6070317.4497,1427877.6881,1337935.5599,6070317.2377,1427877.5071,+28.172,+211.972,+181.005,+18.114,+128.344,+248.371,280.158,12,7,0,2.0909,0.1196,2.2104,2939.32,60.070
3480.0,FWD,1337935.5869,6070317.4446,1427877.6871,1337935.5599,6070317.2377,1427877.5071,+26.987,+206.944,+179.951,+18.188,+128.482,+243.101,275.566,12,7,0,2.0909,0.1196,2.2104,3030.41,75.316
3510.0,FWD,1337935.5895,6070317.4366,1427877.6868,1337935.5599,6070317.2377,1427877.5071,+29.624,+198.855,+179.661,+13.872,+129.851,+235.893,269.628,12,7,0,2.0909,0.1196,2.2104,3044.27,87.306
3540.0,FWD,1337935.5894,6070317.4308,1427877.6838,1337935.5599,6070317.2377,1427877.5071,+29.496,+193.112,+176.730,+12.760,+128.265,+229.741,263.431,12,7,0,2.0909,0.1196,2.2104,3042.08,100.519
