SOD,pass,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZWD_m,CodeRMS_mm,PhsRMS_mm
1110.0,FWD,+97.699,-52.580,-370.017,386.294,14,2,0,0.1204,2225.73,157.687
1140.0,FWD,+97.596,-52.408,-370.360,386.572,14,2,0,0.1204,2445.51,146.097
1170.0,FWD,+97.901,-52.368,-371.003,387.259,14,2,0,0.1204,2732.27,234.422
1200.0,FWD,+56.364,-67.622,-248.811,263.925,14,2,0,0.1175,3952.44,164.197
1230.0,FWD,+58.080,-67.394,-249.255,264.657,14,2,0,0.1176,2702.40,400.509
1260.0,FWD,+58.324,-67.238,-249.001,264.431,14,2,0,0.1176,2975.11,184.636
1290.0,FWD,+57.910,-67.067,-248.821,264.128,14,2,0,0.1177,2440.22,213.278
1320.0,FWD,+59.069,-66.848,-249.216,264.701,14,2,0,0.1177,2563.72,163.310
1350.0,FWD,+59.077,-66.801,-249.362,264.828,14,2,0,0.1178,2383.82,169.152
1380.0,FWD,+58.303,-66.739,-249.218,264.505,14,2,0,0.1178,2459.48,155.375
1410.0,FWD,+57.200,-66.655,-249.081,264.114,14,2,0,0.1179,2432.91,402.608
1440.0,FWD,+56.289,-66.401,-248.878,263.662,14,2,0,0.1179,2722.63,270.966
1470.0,FWD,+56.430,-66.249,-248.353,263.159,14,2,0,0.1179,2705.79,403.596
1500.0,FWD,+55.473,-66.256,-248.212,262.824,14,2,0,0.1180,2933.46,454.154
1530.0,FWD,+54.540,-66.286,-248.743,263.138,14,2,0,0.1180,2589.80,252.527
1560.0,FWD,+55.379,-66.096,-248.593,263.123,14,2,0,0.1180,2449.62,143.284
1590.0,FWD,+55.953,-65.890,-248.369,262.981,14,2,0,0.1181,2715.79,180.267
1620.0,FWD,+57.484,-65.796,-248.783,263.679,14,2,0,0.1181,3022.65,158.708
1650.0,FWD,+57.846,-65.668,-248.630,263.582,14,2,0,0.1181,3330.47,146.069
1680.0,FWD,+31.913,-62.813,-141.203,157.804,14,2,0,0.1116,2862.99,136.009
1710.0,FWD,+32.557,-62.806,-141.775,158.445,14,2,0,0.1117,3370.13,273.019
1740.0,FWD,+33.327,-62.703,-142.024,158.786,14,2,0,0.1118,2501.60,217.684
1770.0,FWD,+33.438,-62.680,-142.277,159.027,14,2,0,0.1119,2746.29,299.855
1800.0,FWD,+32.935,-62.664,-142.476,159.094,15,2,0,0.1121,2817.43,98.642
1830.0,FWD,+32.731,-62.563,-142.666,159.182,15,2,0,0.1122,2608.62,68.698
1860.0,FWD,+33.040,-62.597,-143.181,159.721,15,2,0,0.1123,3265.21,52.691
1890.0,FWD,+33.344,-62.584,-143.721,160.263,15,2,0,0.1124,2750.53,36.058
1920.0,FWD,+34.369,-62.498,-144.327,160.990,14,5,0,0.1125,2620.90,60.505
1950.0,FWD,+34.567,-62.464,-144.805,161.447,13,5,0,0.1126,2387.52,109.397
1980.0,FWD,+34.854,-62.469,-145.284,161.940,13,5,0,0.1127,2496.39,269.692
2010.0,FWD,+34.779,-62.481,-145.624,162.234,13,5,0,0.1128,2742.55,441.250
2040.0,FWD,+35.084,-62.483,-146.248,162.860,13,5,0,0.1129,2580.59,100.245
2070.0,FWD,+35.696,-62.416,-146.410,163.113,13,5,0,0.1130,2830.13,76.455
2100.0,FWD,+30.642,-61.571,-168.849,182.318,13,5,0,0.1072,2463.91,45.065
2130.0,FWD,+30.827,-61.633,-169.458,182.935,13,5,0,0.1073,2452.18,180.873
2160.0,FWD,+31.087,-61.669,-170.046,183.535,14,5,0,0.1075,2463.51,105.561
2190.0,FWD,+31.355,-61.665,-170.542,184.039,14,5,0,0.1077,2741.34,110.215
2220.0,FWD,+31.358,-61.645,-170.861,184.329,14,5,0,0.1078,3096.05,191.879
2250.0,FWD,+31.495,-61.605,-171.293,184.739,15,5,0,0.1079,2714.05,142.728
2280.0,FWD,+32.406,-61.590,-171.936,185.487,15,5,0,0.1081,3204.75,441.536
2310.0,FWD,+33.072,-61.527,-172.499,186.105,15,5,0,0.1082,3141.19,129.312
2340.0,FWD,+33.642,-61.460,-173.016,186.665,14,5,0,0.1083,2847.87,209.888
2370.0,FWD,+32.955,-61.354,-173.295,186.766,15,5,0,0.1085,2618.25,51.326
2400.0,FWD,+33.179,-61.369,-173.836,187.312,15,5,0,0.1087,2358.74,115.072
2430.0,FWD,+33.070,-61.381,-174.361,187.784,15,5,0,0.1088,2251.24,58.087
2460.0,FWD,+28.399,-65.016,-156.782,172.088,15,5,0,0.1041,2369.70,906.823
2490.0,FWD,+27.981,-61.946,-140.385,155.975,14,5,0,0.1025,2394.52,1282.068
2520.0,FWD,+27.943,-61.973,-141.005,156.538,14,5,0,0.1027,2793.25,1362.869
2550.0,FWD,+28.058,-61.988,-141.521,157.028,14,5,0,0.1028,3317.61,1318.296
2580.0,FWD,+27.900,-62.016,-142.006,157.449,14,5,0,0.1030,3321.34,1251.659
2610.0,FWD,+28.096,-62.016,-142.692,158.102,14,5,0,0.1031,3004.24,1319.114
2640.0,FWD,+28.246,-61.994,-143.290,158.660,14,5,0,0.1033,3193.35,1378.741
2670.0,FWD,+34.015,-59.493,-141.732,157.430,14,5,0,0.1036,2892.84,1332.869
2700.0,FWD,+33.757,-59.566,-142.251,157.870,14,5,0,0.1037,2667.82,1287.884
2730.0,FWD,+33.983,-59.590,-142.925,158.535,14,5,0,0.1039,2561.03,1390.996
2760.0,FWD,+34.040,-59.620,-143.483,159.062,14,5,0,0.1040,2588.93,1467.256
2790.0,FWD,+34.514,-59.677,-144.084,159.727,14,5,0,0.1042,2774.01,1395.793
2820.0,FWD,+35.028,-59.690,-144.771,160.463,14,5,0,0.1043,2705.49,1373.707
2850.0,FWD,+35.259,-59.712,-145.335,161.031,14,5,0,0.1045,2905.52,1349.064
2880.0,FWD,+35.273,-59.775,-145.898,161.566,14,5,0,0.1046,2992.17,1411.872
2910.0,FWD,+35.123,-59.773,-146.262,161.861,14,5,0,0.1047,2712.75,1307.409
2940.0,FWD,+35.417,-59.816,-146.825,162.449,14,5,0,0.1049,2554.09,1395.962
2970.0,FWD,+35.347,-59.851,-147.275,162.854,14,5,0,0.1050,2443.04,1390.275
3000.0,FWD,+35.504,-59.887,-147.739,163.321,13,5,0,0.1051,2793.58,1396.777
3030.0,FWD,+47.806,-58.878,-149.794,167.899,14,5,0,0.1052,2269.09,1030.892
3060.0,FWD,+46.060,-60.715,-183.963,199.123,14,5,0,0.1038,3029.81,3454.827
3090.0,FWD,+46.318,-60.761,-184.448,199.646,14,5,0,0.1040,3179.99,3398.149
3120.0,FWD,+46.474,-60.833,-184.866,200.090,13,5,0,0.1041,3707.28,3431.915
3150.0,FWD,+48.670,-59.284,-187.215,202.319,14,5,0,0.1034,3279.22,3566.325
3180.0,FWD,+49.023,-59.315,-187.707,202.868,13,5,0,0.1035,2357.32,3412.053
3210.0,FWD,+49.248,-59.359,-188.150,203.345,13,5,0,0.1036,2292.92,3398.300
3240.0,FWD,+42.557,-56.873,-180.798,194.251,13,5,0,0.1026,3091.41,2967.472
3270.0,FWD,+37.549,-56.200,-176.908,189.380,14,5,0,0.1023,3244.57,2603.194
3300.0,FWD,+37.879,-56.212,-177.365,189.876,14,5,0,0.1024,2812.93,2621.107
3330.0,FWD,+32.741,-54.719,-177.659,188.756,13,5,0,0.1026,2214.71,2428.794
3360.0,FWD,+30.638,-53.043,-179.498,189.662,13,5,0,0.1030,2258.25,2371.496
3390.0,FWD,+28.910,-53.121,-180.097,189.981,12,5,0,0.1032,2581.07,2329.168
3420.0,FWD,+29.081,-53.132,-180.508,190.399,12,5,0,0.1033,2357.39,2327.047
3450.0,FWD,+29.395,-53.140,-180.940,190.859,12,5,0,0.1034,2383.87,2349.219
3480.0,FWD,+29.523,-53.168,-181.317,191.244,12,5,0,0.1035,2316.41,2305.617
3510.0,FWD,+29.570,-53.194,-181.674,191.597,12,5,0,0.1037,2221.52,2340.138
3540.0,FWD,+29.564,-53.208,-181.995,191.904,12,5,0,0.1038,2290.31,2311.237
3570.0,FWD,+26.622,-53.175,-196.448,205.251,12,5,0,0.1051,2315.13,2100.675
3600.0,FWD,+26.703,-53.187,-196.745,205.550,12,5,0,0.1052,2435.88,2079.516
3630.0,FWD,+26.728,-53.194,-197.009,205.808,12,5,0,0.1053,2333.72,2171.050
3660.0,FWD,+26.820,-53.208,-197.328,206.128,12,5,0,0.1054,2466.18,2112.259
3690.0,FWD,+27.007,-53.225,-197.662,206.476,12,5,0,0.1055,2388.37,606.487
3720.0,FWD,+27.174,-53.255,-197.991,206.821,12,5,0,0.1056,2199.71,600.419
3750.0,FWD,+27.501,-53.244,-198.391,207.244,12,5,0,0.1057,2416.63,769.203
3780.0,FWD,+27.713,-53.245,-198.737,207.604,12,6,0,0.1058,3124.47,792.940
3810.0,FWD,+27.874,-53.266,-199.053,207.933,11,6,0,0.1059,2234.67,589.000
3840.0,FWD,+27.922,-53.275,-199.304,208.182,11,6,0,0.1060,2348.07,606.231
3870.0,FWD,+28.212,-53.276,-199.615,208.520,11,6,0,0.1061,2651.45,582.204
3900.0,FWD,+28.587,-53.296,-199.966,208.912,11,6,0,0.1062,2661.43,646.064
3930.0,FWD,+28.639,-53.322,-200.224,209.172,11,6,0,0.1062,2846.24,696.939
3960.0,FWD,+28.788,-53.332,-200.523,209.482,11,6,0,0.1063,2707.84,576.781
3990.0,FWD,+28.692,-53.326,-200.735,209.670,11,6,0,0.1064,2600.04,613.599
4020.0,FWD,+28.863,-53.333,-201.049,209.996,11,6,0,0.1065,2325.15,638.045
4050.0,FWD,+16.197,-43.834,-200.492,205.866,11,6,0,0.1028,2338.02,578.221
4080.0,FWD,+16.196,-43.851,-200.775,206.145,11,6,0,0.1029,2336.99,565.369
4110.0,FWD,+13.330,-41.717,-202.096,206.787,11,6,0,0.1008,2503.93,720.005
4140.0,FWD,+13.462,-41.734,-202.441,207.136,11,6,0,0.1010,2466.61,702.370
4170.0,FWD,+13.579,-41.750,-202.767,207.465,11,6,0,0.1011,2301.96,746.518
4200.0,FWD,+13.575,-41.790,-203.046,207.746,11,6,0,0.1012,2650.81,714.761
4230.0,FWD,+13.614,-41.828,-203.342,208.046,12,6,0,0.1013,2628.76,703.100
4260.0,FWD,+13.745,-41.845,-203.654,208.363,12,6,0,0.1014,2668.11,683.613
4290.0,FWD,+13.076,-41.659,-213.512,217.931,12,6,0,0.1003,2618.47,825.309
4320.0,FWD,+13.274,-41.666,-213.849,218.274,12,6,0,0.1004,2394.86,811.115
4350.0,FWD,+13.408,-41.679,-214.168,218.597,12,6,0,0.1005,2517.40,845.079
4380.0,FWD,+13.234,-41.679,-214.371,218.786,12,6,0,0.1006,2292.67,751.719
4410.0,FWD,+13.053,-41.672,-214.591,218.989,12,6,0,0.1007,2676.32,744.981
4440.0,FWD,+13.018,-41.694,-214.858,219.253,12,6,0,0.1008,2789.96,745.245
4470.0,FWD,+13.027,-41.722,-215.130,219.525,12,6,0,0.1009,2582.35,893.288
4500.0,FWD,+12.941,-41.727,-215.357,219.743,12,6,0,0.1010,2788.43,765.035
4530.0,FWD,+13.010,-41.743,-215.620,220.009,12,6,0,0.1011,2374.00,761.224
4560.0,FWD,+13.023,-41.756,-215.873,220.259,12,6,0,0.1012,2666.75,738.470
4590.0,FWD,+13.085,-41.768,-216.159,220.546,12,6,0,0.1013,2823.02,1042.595
4620.0,FWD,+13.192,-41.781,-216.415,220.805,12,6,0,0.1014,2827.76,966.847
4650.0,FWD,+13.231,-41.800,-216.672,221.064,12,7,0,0.1015,2783.39,806.286
4680.0,FWD,+13.411,-41.803,-216.961,221.358,12,7,0,0.1017,2600.09,740.666
4710.0,FWD,+13.624,-41.807,-217.241,221.646,12,7,0,0.1018,2964.79,816.715
4740.0,FWD,+13.862,-41.801,-217.519,221.932,12,7,0,0.1019,2894.27,799.050
4770.0,FWD,+14.025,-41.806,-217.764,222.183,12,7,0,0.1020,2878.82,730.846
4800.0,FWD,+14.120,-41.843,-218.006,222.434,12,6,0,0.1021,2813.65,831.833
4830.0,FWD,+14.271,-41.880,-218.276,222.715,12,6,0,0.1022,2579.06,776.018
4860.0,FWD,+20.973,-50.979,-228.738,235.286,12,6,0,0.1034,2726.64,921.364
4890.0,FWD,+32.829,-56.183,-234.148,243.022,12,6,0,0.1040,2998.57,1019.282
4920.0,FWD,+33.006,-56.177,-234.387,243.275,12,6,0,0.1041,3034.50,1108.995
4950.0,FWD,+33.075,-56.173,-234.609,243.497,12,6,0,0.1042,3055.42,1069.351
4980.0,FWD,+33.008,-56.172,-234.796,243.667,12,6,0,0.1043,2916.20,1090.387
5010.0,FWD,+33.134,-56.152,-235.022,243.899,12,6,0,0.1044,3038.50,1000.664
5040.0,FWD,+33.224,-56.138,-235.229,244.106,12,6,0,0.1045,2870.45,1009.987
5070.0,FWD,+33.327,-56.129,-235.439,244.321,12,6,0,0.1045,2582.02,980.716
5100.0,FWD,+40.352,-60.451,-238.721,249.540,12,6,0,0.1053,2769.56,1058.442
5130.0,FWD,+40.291,-60.454,-238.888,249.691,12,6,0,0.1053,2913.22,1094.545
5160.0,FWD,+37.590,-54.303,-211.319,221.400,12,6,0,0.0985,2653.11,921.602
5190.0,FWD,+52.330,-49.125,-195.746,208.490,12,6,0,0.0931,2637.36,737.815
5220.0,FWD,+52.388,-49.130,-196.016,208.759,12,6,0,0.0933,2782.66,777.934
5250.0,FWD,+52.367,-49.131,-196.270,208.993,12,6,0,0.0934,2865.35,796.246
5280.0,FWD,+52.371,-49.132,-196.533,209.241,12,6,0,0.0935,2981.40,779.589
5310.0,FWD,+55.693,-43.280,-191.369,203.953,12,6,0,0.0915,2525.59,628.086
5340.0,FWD,+55.840,-43.272,-191.663,204.268,11,6,0,0.0917,2420.98,627.921
5370.0,FWD,+56.030,-43.263,-191.967,204.603,11,6,0,0.0918,2476.28,730.987
5400.0,FWD,+67.676,-42.782,-196.981,212.630,11,6,0,0.0893,2527.72,783.975
5430.0,FWD,+67.809,-42.780,-197.279,212.949,11,6,0,0.0895,2344.67,762.535
5460.0,FWD,+67.868,-42.778,-197.558,213.226,11,6,0,0.0896,2224.36,751.121
5490.0,FWD,+67.766,-42.789,-197.808,213.428,11,6,0,0.0898,2097.75,796.215
5520.0,FWD,+67.749,-42.790,-198.066,213.661,11,6,0,0.0899,2055.38,754.296
5550.0,FWD,+67.886,-42.781,-198.357,213.973,11,6,0,0.0901,2420.87,787.144
5580.0,FWD,+72.405,-44.497,-212.858,229.196,11,6,0,0.0872,2477.47,986.656
5610.0,FWD,+72.594,-44.485,-213.166,229.540,11,6,0,0.0874,2703.02,949.518
5640.0,FWD,+68.621,-45.665,-208.527,224.227,11,6,0,0.0862,2576.24,958.202
5670.0,FWD,+68.769,-45.658,-208.834,224.556,11,6,0,0.0863,2513.03,964.308
5700.0,FWD,+68.879,-45.652,-209.129,224.863,11,6,0,0.0865,2373.11,998.052
5730.0,FWD,+68.885,-45.656,-209.404,225.121,11,6,0,0.0866,2454.67,939.453
5760.0,FWD,+68.918,-45.655,-209.680,225.388,11,6,0,0.0868,2705.06,990.810
5790.0,FWD,+69.014,-45.652,-209.963,225.680,11,6,0,0.0869,2623.83,944.655
5820.0,FWD,+69.159,-45.647,-210.255,225.995,11,6,0,0.0871,2433.28,972.378
5850.0,FWD,+69.278,-45.638,-210.538,226.293,11,6,0,0.0872,2220.52,901.487
5880.0,FWD,+69.430,-45.622,-210.825,226.603,11,6,0,0.0874,2450.14,956.974
5910.0,FWD,+69.646,-45.601,-211.124,226.944,11,6,0,0.0876,2471.15,936.558
5940.0,FWD,+69.842,-45.592,-211.410,227.268,11,6,0,0.0877,2507.38,910.384
5970.0,FWD,+69.988,-45.578,-211.690,227.570,11,6,0,0.0879,2613.63,895.309
6000.0,FWD,+70.028,-45.571,-211.950,227.823,11,6,0,0.0880,2487.43,959.696
6030.0,FWD,+70.047,-45.575,-212.202,228.064,11,6,0,0.0881,2165.79,892.255
6060.0,FWD,+70.162,-45.575,-212.466,228.346,11,6,0,0.0883,2513.37,931.717
6090.0,FWD,+70.139,-45.582,-212.697,228.554,11,6,0,0.0884,2574.59,934.548
6120.0,FWD,+70.039,-45.588,-212.917,228.730,11,6,0,0.0886,2225.19,898.415
6150.0,FWD,+70.114,-45.583,-213.174,228.991,11,6,0,0.0887,2491.09,1087.098
6180.0,FWD,+70.224,-45.570,-213.434,229.264,11,6,0,0.0889,2560.38,1014.373
6210.0,FWD,+70.328,-45.557,-213.686,229.529,11,6,0,0.0890,2395.64,909.060
6240.0,FWD,+70.509,-45.545,-213.947,229.824,11,6,0,0.0892,2414.17,875.949
6270.0,FWD,+70.659,-45.541,-214.203,230.107,11,6,0,0.0893,2373.91,883.092
6300.0,FWD,+70.646,-45.536,-214.426,230.310,11,6,0,0.0895,2281.19,901.939
6330.0,FWD,+56.537,-43.891,-219.273,230.659,11,6,0,0.0814,2541.20,942.334
6360.0,FWD,+56.632,-43.880,-219.579,230.971,11,6,0,0.0816,2423.03,944.584
6390.0,FWD,+56.735,-43.871,-219.877,231.278,11,6,0,0.0818,2334.11,912.919
6420.0,FWD,+56.830,-43.864,-220.176,231.584,11,6,0,0.0819,2210.70,905.255
6450.0,FWD,+57.298,-41.081,-213.682,225.013,11,6,0,0.0763,2173.33,916.262
6480.0,FWD,+57.379,-41.067,-214.018,225.350,11,6,0,0.0764,2316.78,882.187
6510.0,FWD,+53.671,-39.654,-210.087,220.431,11,6,0,0.0726,2624.99,852.614
6540.0,FWD,+53.679,-39.644,-210.431,220.758,11,6,0,0.0727,2329.64,888.217
6570.0,FWD,+53.715,-39.637,-210.776,221.094,11,6,0,0.0729,2431.00,950.910
6600.0,FWD,+53.788,-39.629,-211.120,221.439,11,6,0,0.0731,2557.92,985.711
6630.0,FWD,+53.892,-39.619,-211.466,221.792,11,6,0,0.0733,2679.08,842.990
6660.0,FWD,+53.934,-39.613,-211.802,222.122,11,6,0,0.0735,2350.13,880.822
6690.0,FWD,+54.004,-39.604,-212.139,222.459,11,6,0,0.0737,2360.83,894.412
6720.0,FWD,+54.091,-39.595,-212.478,222.801,11,6,0,0.0739,2294.37,849.783
6750.0,FWD,+54.184,-39.587,-212.817,223.146,11,6,0,0.0741,2377.51,827.471
6780.0,FWD,+54.246,-39.582,-213.146,223.474,11,6,0,0.0743,2198.77,795.332
6810.0,FWD,+39.102,-34.833,-211.043,217.443,11,6,0,0.0707,2324.07,724.772
6840.0,FWD,+39.146,-34.820,-211.389,217.784,11,6,0,0.0709,2202.57,695.904
6870.0,FWD,+39.159,-34.809,-211.729,218.115,11,6,0,0.0711,2385.08,758.435
6900.0,FWD,+39.185,-34.798,-212.065,218.444,11,6,0,0.0713,2663.11,682.976
6930.0,FWD,+40.645,-35.334,-213.901,220.577,11,6,0,0.0713,2662.39,675.786
6960.0,FWD,+40.786,-35.320,-214.256,220.945,11,6,0,0.0715,2685.92,658.833
6990.0,FWD,+40.834,-35.304,-214.597,221.282,11,6,0,0.0717,2701.52,636.616
7020.0,FWD,+40.954,-35.289,-214.945,221.639,11,6,0,0.0719,3051.15,638.287
7050.0,FWD,+41.049,-35.273,-215.284,221.983,11,6,0,0.0720,2676.46,670.478
7080.0,FWD,+41.161,-35.253,-215.624,222.330,11,6,0,0.0722,2551.55,697.791
7110.0,FWD,+41.249,-35.234,-215.961,222.671,11,6,0,0.0724,2666.96,817.447
7140.0,FWD,+41.354,-35.213,-216.297,223.012,11,6,0,0.0726,2449.05,868.655
7170.0,FWD,+41.453,-35.194,-216.627,223.348,11,6,0,0.0728,2294.16,648.657
7200.0,FWD,+18.947,-33.805,-203.485,207.142,11,6,0,0.0697,2513.27,361.431
7230.0,FWD,+18.981,-33.799,-203.815,207.469,11,6,0,0.0699,2551.92,357.544
7260.0,FWD,+19.104,-33.789,-204.158,207.815,11,6,0,0.0701,2677.56,467.366
7290.0,FWD,+19.232,-33.775,-204.496,208.157,11,6,0,0.0703,2767.42,578.433
7320.0,FWD,+18.560,-32.235,-203.154,206.531,11,6,0,0.0702,2493.49,329.137
7350.0,FWD,+18.711,-32.220,-203.484,206.867,11,6,0,0.0704,2557.94,353.505
7380.0,FWD,+18.757,-32.211,-203.801,207.182,11,6,0,0.0706,2343.23,316.940
7410.0,FWD,+18.895,-32.196,-204.130,207.515,11,6,0,0.0708,2500.94,340.650
7440.0,FWD,+18.967,-32.180,-204.450,207.834,11,6,0,0.0710,2757.67,386.110
7470.0,FWD,+2.181,-29.430,-198.383,200.566,11,6,0,0.0636,2618.38,229.662
7500.0,FWD,-10.062,-30.484,-194.530,197.160,11,6,0,0.0629,2498.11,132.219
7530.0,FWD,-10.026,-30.480,-194.870,197.494,11,6,0,0.0631,2611.36,144.378
7560.0,FWD,-9.916,-30.472,-195.214,197.827,11,6,0,0.0633,2803.84,166.864
7590.0,FWD,-9.804,-30.458,-195.554,198.155,11,6,0,0.0635,3128.94,310.969
7620.0,FWD,-22.606,-30.541,-193.303,197.002,11,6,0,0.0631,2807.55,20.579
7650.0,FWD,-22.611,-30.541,-193.624,197.318,11,5,0,0.0633,2503.73,389.644
7680.0,FWD,-22.522,-30.536,-193.954,197.631,11,5,0,0.0635,2685.86,14.004
7710.0,FWD,-22.382,-30.527,-194.285,197.938,11,5,0,0.0636,2643.34,35.385
7740.0,FWD,-22.304,-30.520,-194.606,198.243,11,5,0,0.0638,2469.37,101.933
7770.0,FWD,-22.214,-30.510,-194.925,198.545,11,5,0,0.0640,2401.86,102.381
7800.0,FWD,-22.094,-30.498,-195.249,198.847,11,5,0,0.0642,2548.20,35.015
7830.0,FWD,-22.017,-30.494,-195.569,199.153,11,5,0,0.0644,2562.52,51.411
7860.0,FWD,-21.990,-30.493,-195.880,199.455,11,5,0,0.0646,2556.66,45.936
7890.0,FWD,-20.639,-30.131,-198.354,201.688,11,5,0,0.0645,2392.60,21.830
7920.0,FWD,-20.526,-30.122,-198.671,201.987,11,5,0,0.0647,2600.58,254.157
7950.0,FWD,-20.431,-30.114,-198.984,202.284,11,5,0,0.0649,2458.41,120.640
7980.0,FWD,-39.696,-27.334,-192.522,198.463,11,5,0,0.0629,2765.80,14.640
8010.0,FWD,-39.596,-27.333,-192.840,198.752,11,5,0,0.0631,2429.67,191.731
8040.0,FWD,-39.514,-27.333,-193.153,199.039,11,5,0,0.0633,2415.58,225.026
8070.0,FWD,-39.455,-27.335,-193.463,199.328,11,5,0,0.0635,2571.46,70.058
8100.0,FWD,-39.350,-27.332,-193.775,199.610,12,5,0,0.0637,2413.36,149.125
8130.0,FWD,-39.240,-27.327,-194.087,199.891,12,5,0,0.0639,2394.69,113.531
8160.0,FWD,-39.151,-27.327,-194.397,200.174,12,5,0,0.0641,2568.44,165.792
8190.0,FWD,-41.713,-25.283,-195.482,201.476,12,5,0,0.0633,2495.43,49.298
8220.0,FWD,-41.603,-25.280,-195.791,201.752,12,5,0,0.0635,2720.54,41.227
8250.0,FWD,-41.601,-25.282,-196.092,202.045,13,5,0,0.0637,2540.60,121.391
8280.0,FWD,-41.562,-25.282,-196.395,202.331,13,5,0,0.0639,2343.87,68.389
8310.0,FWD,-41.516,-25.281,-196.697,202.614,12,5,0,0.0641,2577.46,17.983
8340.0,FWD,-41.466,-25.280,-196.994,202.892,12,5,0,0.0643,2533.47,285.156
8370.0,FWD,-41.330,-25.275,-197.295,203.156,12,5,0,0.0645,2581.77,279.702
8400.0,FWD,-41.270,-25.274,-197.593,203.433,12,5,0,0.0647,2702.41,129.421
8430.0,FWD,-41.233,-25.273,-197.887,203.711,12,5,0,0.0649,2614.09,20.004
8460.0,FWD,-50.922,-23.840,-204.870,212.446,12,5,0,0.0651,2517.08,30.887
8490.0,FWD,-50.890,-23.848,-205.159,212.718,13,5,0,0.0653,3281.69,37.651
8520.0,FWD,-50.873,-23.855,-205.446,212.991,13,5,0,0.0655,3265.17,147.667
8550.0,FWD,-50.834,-23.861,-205.730,213.256,12,5,0,0.0656,3168.85,283.497
8580.0,FWD,-50.737,-23.864,-206.016,213.510,12,5,0,0.0658,3227.00,37.730
