SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
2040.0,FWD,1337935.4127,6070317.4498,1427878.1508,1337935.5599,6070317.2377,1427877.5071,-147.244,+212.140,+643.704,+189.453,+587.616,+315.996,693.569,8,2,0,2.0909,0.1198,2.2106,1900.59,1013.265
2070.0,FWD,1337935.4060,6070317.4740,1427878.1589,1337935.5599,6070317.2377,1427877.5071,-153.903,+236.344,+651.781,+201.166,+590.482,+339.449,710.185,8,2,0,2.0909,0.1198,2.2106,1544.58,1073.117
2100.0,FWD,1337935.4218,6070317.5034,1427878.1634,1337935.5599,6070317.2377,1427877.5071,-138.087,+265.708,+656.334,+192.041,+587.691,+371.730,721.418,8,2,0,2.0909,0.1198,2.2106,1325.50,1094.706
2130.0,FWD,1337935.4218,6070317.5234,1427878.1467,1337935.5599,6070317.2377,1427877.5071,-138.142,+285.706,+639.573,+196.399,+566.963,+386.969,713.978,8,2,0,2.0909,0.1198,2.2106,1457.14,1006.934
2160.0,FWD,1337935.4112,6070317.5271,1427878.1353,1337935.5599,6070317.2377,1427877.5071,-148.670,+289.445,+628.243,+207.486,+555.612,+385.766,707.510,9,2,0,2.0909,0.1198,2.2106,1216.74,3513.130
2190.0,FWD,1337935.3994,6070317.5322,1427878.1369,1337935.5599,6070317.2377,1427877.5071,-160.471,+294.494,+629.812,+220.097,+556.602,+388.448,713.541,9,2,0,2.0909,0.1198,2.2106,1603.09,3538.147
2220.0,FWD,1337935.4093,6070317.5631,1427878.1422,1337935.5599,6070317.2377,1427877.5071,-150.564,+325.374,+635.084,+217.068,+554.463,+421.094,729.293,9,2,0,2.0909,0.1198,2.2106,1753.62,3490.464
2250.0,FWD,1337935.4125,6070317.5568,1427878.1345,1337935.5599,6070317.2377,1427877.5071,-147.378,+319.133,+627.353,+212.614,+548.150,+414.083,719.123,10,2,0,2.0909,0.1198,2.2106,1206.08,3488.566
2280.0,FWD,1337935.3849,6070317.5375,1427878.1118,1337935.5599,6070317.2377,1427877.5071,-174.989,+299.828,+604.681,+235.422,+531.648,+384.817,697.250,10,2,0,2.0909,0.1198,2.2106,2648.18,3378.706
2310.0,FWD,1337935.3703,6070317.5237,1427878.1034,1337935.5599,6070317.2377,1427877.5071,-189.604,+286.004,+596.270,+246.719,+527.204,+366.704,687.958,10,2,0,2.0909,0.1198,2.2106,2032.44,3304.794
2340.0,FWD,1337935.3602,6070317.5148,1427878.1040,1337935.5599,6070317.2377,1427877.5071,-199.667,+277.103,+596.926,+254.630,+530.289,+356.272,687.730,9,2,0,2.0909,0.1198,2.2106,1393.21,1521.900
2370.0,FWD,1337935.3652,6070317.4911,1427878.1069,1337935.5599,6070317.2377,1427877.5071,-194.687,+253.386,+599.751,+244.662,+538.018,+335.388,679.565,10,2,0,2.0909,0.1198,2.2106,1741.79,1463.338
2400.0,FWD,1337935.3533,6070317.4897,1427878.0987,1337935.5599,6070317.2377,1427877.5071,-206.641,+252.004,+591.568,+256.039,+530.930,+329.722,675.396,10,2,0,2.0909,0.1198,2.2106,1501.17,1104.930
2430.0,FWD,1337935.3548,6070317.4681,1427878.0947,1337935.5599,6070317.2377,1427877.5071,-205.100,+230.367,+587.591,+249.877,+531.741,+308.563,663.625,10,2,0,2.0909,0.1198,2.2106,1163.87,1013.045
2460.0,FWD,1337935.3391,6070317.4562,1427878.0908,1337935.5599,6070317.2377,1427877.5071,-220.828,+218.492,+583.727,+262.680,+531.352,+293.096,661.242,10,2,0,2.0909,0.1198,2.2106,1537.70,1005.483
2490.0,FWD,1337935.3302,6070317.4276,1427878.0924,1337935.5599,6070317.2377,1427877.5071,-229.734,+189.942,+585.254,+265.233,+539.554,+264.409,656.794,9,2,0,2.0909,0.1198,2.2106,1311.94,1050.477
2520.0,FWD,1337935.3281,6070317.4030,1427878.0952,1337935.5599,6070317.2377,1427877.5071,-231.844,+165.253,+588.060,+261.978,+547.822,+241.107,653.356,9,2,0,2.0909,0.1198,2.2106,1182.73,1472.877
2550.0,FWD,1337935.3177,6070317.3947,1427878.0935,1337935.5599,6070317.2377,1427877.5071,-242.208,+157.046,+586.371,+270.333,+548.485,+230.746,653.574,9,2,0,2.0909,0.1198,2.2106,1407.81,1426.364
2580.0,FWD,1337935.3050,6070317.3543,1427878.0978,1337935.5599,6070317.2377,1427877.5071,-254.933,+116.596,+590.721,+274.054,+562.241,+190.571,653.863,9,2,0,2.0909,0.1198,2.2106,2389.77,1057.688
2610.0,FWD,1337935.2898,6070317.3158,1427878.1022,1337935.5599,6070317.2377,1427877.5071,-270.148,+78.076,+595.078,+280.621,+575.699,+151.711,658.174,9,2,0,2.0909,0.1198,2.2106,1279.16,1344.974
2640.0,FWD,1337935.2860,6070317.2976,1427878.1159,1337935.5599,6070317.2377,1427877.5071,-273.863,+59.874,+608.824,+280.331,+593.277,+136.711,670.263,9,2,0,2.0909,0.1198,2.2106,1718.58,1690.150
2670.0,FWD,1337935.2998,6070317.3086,1427878.1111,1337935.5599,6070317.2377,1427877.5071,-260.149,+70.919,+604.032,+269.316,+585.512,+149.016,661.484,9,2,0,2.0909,0.1198,2.2106,1308.85,1183.430
2700.0,FWD,1337935.3149,6070317.3040,1427878.0910,1337935.5599,6070317.2377,1427877.5071,-245.045,+66.274,+583.928,+253.566,+566.214,+143.235,636.719,9,2,0,2.0909,0.1198,2.2106,1775.23,1101.270
2730.0,FWD,1337935.3176,6070317.2783,1427878.0855,1337935.5599,6070317.2377,1427877.5071,-242.316,+40.561,+578.366,+245.367,+566.321,+118.089,628.386,9,2,0,2.0909,0.1198,2.2106,1900.34,1078.150
2760.0,FWD,1337935.3216,6070317.2803,1427878.0829,1337935.5599,6070317.2377,1427877.5071,-238.251,+42.615,+575.791,+241.839,+563.164,+120.315,624.592,9,2,0,2.0909,0.1198,2.2106,1509.61,1366.495
2790.0,FWD,1337935.3110,6070317.2964,1427878.0587,1337935.5599,6070317.2377,1427877.5071,-248.881,+58.736,+551.648,+255.690,+536.610,+127.985,608.036,9,2,0,2.0909,0.1198,2.2106,1790.72,1318.857
2820.0,FWD,1337935.2918,6070317.2769,1427878.0489,1337935.5599,6070317.2377,1427877.5071,-268.103,+39.216,+541.794,+270.260,+532.236,+103.162,605.771,9,2,0,2.0909,0.1198,2.2106,1803.37,1175.285
2850.0,FWD,1337935.2826,6070317.2662,1427878.0386,1337935.5599,6070317.2377,1427877.5071,-277.283,+28.518,+531.526,+276.922,+525.031,+88.745,600.183,9,2,0,2.0909,0.1198,2.2106,1798.44,1127.596
2880.0,FWD,1337935.2917,6070317.2603,1427878.0396,1337935.5599,6070317.2377,1427877.5071,-268.250,+22.573,+532.480,+266.821,+526.830,+85.197,596.659,9,2,0,2.0909,0.1197,2.2106,2415.05,977.485
2910.0,FWD,1337935.2975,6070317.2638,1427878.0420,1337935.5599,6070317.2377,1427877.5071,-262.400,+26.097,+534.885,+261.867,+528.114,+90.319,596.353,9,2,0,2.0909,0.1197,2.2106,1316.83,756.726
2940.0,FWD,1337935.2931,6070317.2662,1427878.0302,1337935.5599,6070317.2377,1427877.5071,-266.824,+28.482,+523.138,+266.701,+516.359,+89.014,587.945,9,2,0,2.0909,0.1198,2.2106,1794.00,911.483
2970.0,FWD,1337935.3021,6070317.2665,1427878.0200,1337935.5599,6070317.2377,1427877.5071,-257.781,+28.758,+512.851,+257.929,+505.838,+88.854,574.712,9,2,0,2.0909,0.1198,2.2106,1350.50,872.083
