epoch,sod,sat,health,lifetime_s,bad_epochs,good_epochs,sigma_m,phase_residual_mm,elevation_deg,times_degraded,times_reborn
645,19350.0,E02,DEGRADED,2700.0,0,1,0.273264,-30.483,33.994,1,1
645,19350.0,E03,DEGRADED,3270.0,0,7,0.156453,-67.669,61.797,1,0
645,19350.0,G30,DEGRADED,6510.0,0,9,0.270429,-71.258,51.721,1,5
645,19350.0,G22,DEGRADED,2700.0,0,1,0.273528,-41.853,31.565,1,1
645,19350.0,G17,DEGRADED,3270.0,0,2,0.156507,-94.455,61.542,1,0
646,19380.0,G01,DEGRADED,2760.0,0,3,0.275522,-4.719,30.673,1,8
646,19380.0,E05,DEGRADED,4050.0,0,3,0.155952,13.279,48.769,1,6
646,19380.0,G07,DEGRADED,3900.0,0,3,0.156348,7.705,60.898,1,11
646,19380.0,E25,DEGRADED,2730.0,0,3,0.270304,22.980,37.577,1,0
646,19380.0,G09,DEGRADED,3900.0,0,3,0.155974,17.929,31.923,1,9
646,19380.0,G14,DEGRADED,3900.0,0,8,0.157070,36.066,36.240,1,7
646,19380.0,E02,DEGRADED,2730.0,0,2,0.273264,56.173,33.994,1,1
646,19380.0,E03,DEGRADED,3300.0,0,8,0.156453,20.985,61.829,1,0
646,19380.0,G30,DEGRADED,6540.0,0,10,0.270429,18.560,51.918,1,5
646,19380.0,G22,DEGRADED,2730.0,0,2,0.273528,51.637,31.588,1,1
646,19380.0,G17,DEGRADED,3300.0,0,3,0.156507,-5.146,61.727,1,0
647,19410.0,G01,DEGRADED,2790.0,0,4,0.275522,-135.431,30.703,1,8
647,19410.0,E05,DEGRADED,4080.0,0,4,0.155952,-111.826,48.566,1,6
647,19410.0,G07,DEGRADED,3930.0,0,4,0.156348,-125.375,60.962,1,11
647,19410.0,E25,DEGRADED,2760.0,0,4,0.270304,-101.810,37.505,1,0
647,19410.0,G09,DEGRADED,3930.0,0,4,0.155974,-107.645,31.705,1,9
647,19410.0,G14,DEGRADED,3930.0,0,9,0.157070,-102.471,36.249,1,7
647,19410.0,E02,DEGRADED,2760.0,0,3,0.273264,-69.210,33.993,1,1
647,19410.0,E03,DEGRADED,3330.0,0,9,0.156453,-109.756,61.859,1,0
647,19410.0,G30,DEGRADED,6570.0,0,11,0.270429,-110.322,52.116,1,5
647,19410.0,G22,DEGRADED,2760.0,0,3,0.273528,-65.241,31.611,1,1
647,19410.0,G17,DEGRADED,3330.0,0,4,0.156507,-133.647,61.911,1,0
648,19440.0,G01,DEGRADED,2820.0,1,0,0.275522,-248.588,30.732,1,8
648,19440.0,E05,DEGRADED,4110.0,1,0,0.155952,-223.791,48.363,1,6
648,19440.0,G07,DEGRADED,3960.0,1,0,0.156348,-231.714,61.025,1,11
648,19440.0,E25,DEGRADED,2790.0,1,0,0.270304,-221.164,37.433,1,0
648,19440.0,G09,DEGRADED,3960.0,1,0,0.155974,-230.113,31.488,1,9
648,19440.0,G14,DEGRADED,3960.0,1,0,0.157070,-213.816,36.257,1,7
648,19440.0,E02,DEGRADED,2790.0,1,0,0.273264,-193.578,33.992,1,1
648,19440.0,E03,DEGRADED,3360.0,1,0,0.156453,-224.605,61.887,1,0
648,19440.0,G30,DEGRADED,6600.0,1,0,0.270429,-222.730,52.314,1,5
648,19440.0,G22,DEGRADED,2790.0,1,0,0.273528,-178.621,31.634,1,1
648,19440.0,G17,DEGRADED,3360.0,1,0,0.156507,-244.893,62.093,1,0
649,19470.0,G01,DEGRADED,2850.0,2,0,0.275522,-271.790,30.761,1,8
649,19470.0,E05,DEGRADED,4140.0,2,0,0.155952,-248.758,48.160,1,6
649,19470.0,G07,DEGRADED,3990.0,2,0,0.156348,-250.607,61.086,1,11
649,19470.0,E25,DEGRADED,2820.0,2,0,0.270304,-242.096,37.361,1,0
649,19470.0,G09,DEGRADED,3990.0,2,0,0.155974,-243.917,31.271,1,9
649,19470.0,G14,DEGRADED,3990.0,2,0,0.157070,-237.809,36.266,1,7
649,19470.0,E02,DEGRADED,2820.0,2,0,0.273264,-204.651,33.991,1,1
649,19470.0,E03,DEGRADED,3390.0,2,0,0.156453,-247.070,61.914,1,0
649,19470.0,G30,DEGRADED,6630.0,2,0,0.270429,-247.986,52.512,1,5
649,19470.0,G22,DEGRADED,2820.0,2,0,0.273528,-194.959,31.656,1,1
649,19470.0,G17,DEGRADED,3390.0,2,0,0.156507,-268.257,62.274,1,0
650,19500.0,G01,DEGRADED,2880.0,0,1,0.275522,-18.434,30.789,1,8
650,19500.0,E05,DEGRADED,4170.0,0,1,0.155952,-0.765,47.958,1,6
650,19500.0,G07,DEGRADED,4020.0,0,1,0.156348,-9.783,61.145,1,11
650,19500.0,E25,DEGRADED,2850.0,0,1,0.270304,8.576,37.290,1,0
650,19500.0,G09,DEGRADED,4020.0,0,1,0.155974,3.930,31.055,1,9
650,19500.0,G14,DEGRADED,4020.0,0,1,0.157070,-0.007,36.275,1,7
650,19500.0,E02,DEGRADED,2850.0,0,1,0.273264,33.245,33.990,1,1
650,19500.0,E03,DEGRADED,3420.0,0,1,0.156453,-0.009,61.938,1,0
650,19500.0,G30,DEGRADED,6660.0,0,1,0.270429,-1.979,52.710,1,5
650,19500.0,G22,DEGRADED,2850.0,0,1,0.273528,49.286,31.679,1,1
650,19500.0,G17,DEGRADED,3420.0,0,1,0.156507,-30.040,62.454,1,0
651,19530.0,G01,DEGRADED,2910.0,1,0,0.275522,-187.689,30.815,1,8
651,19530.0,E05,DEGRADED,4200.0,1,0,0.155952,-171.727,47.755,1,6
651,19530.0,G07,DEGRADED,4050.0,1,0,0.156348,-177.806,61.203,1,11
651,19530.0,E25,DEGRADED,2880.0,1,0,0.270304,-162.815,37.218,1,0
651,19530.0,G09,DEGRADED,4050.0,1,0,0.155974,-170.308,30.839,1,9
651,19530.0,G14,DEGRADED,4050.0,1,0,0.157070,-163.062,36.284,1,7
651,19530.0,E02,DEGRADED,2880.0,0,2,0.273264,-138.778,33.989,1,1
651,19530.0,E03,DEGRADED,3450.0,1,0,0.156454,-169.592,61.961,1,0
651,19530.0,G30,DEGRADED,6690.0,1,0,0.270429,-172.428,52.909,1,5
651,19530.0,G22,DEGRADED,2880.0,0,2,0.273528,-112.618,31.702,1,1
651,19530.0,G17,DEGRADED,3450.0,1,0,0.156507,-196.162,62.633,1,0
652,19560.0,G01,DEGRADED,2940.0,0,1,0.275522,-139.472,30.841,1,8
652,19560.0,E05,DEGRADED,4230.0,0,1,0.155952,-128.525,47.553,1,6
652,19560.0,G07,DEGRADED,4080.0,0,1,0.156348,-128.934,61.260,1,11
652,19560.0,E25,DEGRADED,2910.0,0,1,0.270304,-133.771,37.148,1,0
652,19560.0,G09,DEGRADED,4080.0,0,1,0.155974,-112.472,30.623,1,9
652,19560.0,G14,DEGRADED,4080.0,0,1,0.157070,-111.420,36.293,1,7
652,19560.0,E02,DEGRADED,2910.0,0,3,0.273264,-89.264,33.988,1,1
652,19560.0,E03,DEGRADED,3480.0,0,1,0.156454,-119.074,61.983,1,0
652,19560.0,G30,DEGRADED,6720.0,0,1,0.270429,-127.409,53.108,1,5
652,19560.0,G22,DEGRADED,2910.0,0,3,0.273528,-69.952,31.724,1,1
652,19560.0,G17,DEGRADED,3480.0,0,1,0.156507,-142.510,62.810,1,0
653,19590.0,G01,DEGRADED,2970.0,0,2,0.275522,-15.603,30.866,1,8
653,19590.0,E05,DEGRADED,4260.0,0,2,0.155952,-2.807,47.351,1,6
653,19590.0,G07,DEGRADED,4110.0,0,2,0.156348,-2.668,61.315,1,11
653,19590.0,E25,DEGRADED,2940.0,0,2,0.270304,-12.976,37.077,1,0
653,19590.0,G09,DEGRADED,4110.0,0,2,0.155974,10.999,30.408,1,9
653,19590.0,G14,DEGRADED,4110.0,0,2,0.157070,16.071,36.302,1,7
653,19590.0,E02,DEGRADED,2940.0,0,4,0.273264,37.303,33.987,1,1
653,19590.0,E03,DEGRADED,3510.0,0,2,0.156454,3.067,62.002,1,0
653,19590.0,G30,DEGRADED,6750.0,0,2,0.270429,-0.780,53.308,1,5
653,19590.0,G22,DEGRADED,2940.0,0,4,0.273528,58.412,31.746,1,1
653,19590.0,G17,DEGRADED,3510.0,0,2,0.156507,-20.485,62.986,1,0
654,19620.0,G01,DEGRADED,3000.0,0,3,0.275522,81.575,30.891,1,8
654,19620.0,E05,DEGRADED,4290.0,0,3,0.155952,88.094,47.149,1,6
654,19620.0,G07,DEGRADED,4140.0,0,3,0.156348,84.675,61.368,1,11
654,19620.0,E25,DEGRADED,2970.0,0,3,0.270304,80.433,37.007,1,0
654,19620.0,G09,DEGRADED,4140.0,0,3,0.155974,105.458,30.193,1,9
654,19620.0,G14,DEGRADED,4140.0,0,3,0.157070,106.829,36.311,1,7
654,19620.0,E02,DEGRADED,2970.0,0,5,0.273264,122.797,33.986,1,1
654,19620.0,E03,DEGRADED,3540.0,0,3,0.156454,93.539,62.019,1,0
654,19620.0,G30,DEGRADED,6780.0,0,3,0.270429,86.574,53.507,1,5
654,19620.0,G22,DEGRADED,2970.0,1,0,0.273528,151.550,31.768,1,1
654,19620.0,G17,DEGRADED,3540.0,0,3,0.156507,70.625,63.160,1,0
655,19650.0,G01,DEGRADED,3030.0,0,4,0.275522,58.865,30.914,1,8
655,19650.0,E05,DEGRADED,4320.0,0,4,0.155952,74.504,46.948,1,6
655,19650.0,G07,DEGRADED,4170.0,0,4,0.156348,70.491,61.420,1,11
655,19650.0,E25,DEGRADED,3000.0,0,4,0.270304,58.007,36.937,1,0
655,19650.0,G09,DEGRADED,4170.0,0,4,0.155974,82.490,29.979,1,9
655,19650.0,G14,DEGRADED,4170.0,0,4,0.157070,84.420,36.320,1,7
655,19650.0,E02,DEGRADED,3000.0,0,6,0.273264,115.405,33.985,1,1
655,19650.0,E03,DEGRADED,3570.0,0,4,0.156454,78.803,62.035,1,0
655,19650.0,G30,DEGRADED,6810.0,0,4,0.270429,73.618,53.707,1,5
655,19650.0,G22,DEGRADED,3000.0,0,1,0.273528,128.410,31.791,1,1
655,19650.0,G17,DEGRADED,3570.0,0,4,0.156507,55.638,63.333,1,0
656,19680.0,G01,DEGRADED,3060.0,0,5,0.275522,-24.902,30.936,1,8
656,19680.0,E05,DEGRADED,4350.0,0,5,0.155952,-16.799,46.746,1,6
656,19680.0,G07,DEGRADED,4200.0,0,5,0.156348,-10.200,61.470,1,11
656,19680.0,E25,DEGRADED,3030.0,0,5,0.270304,-14.733,36.868,1,0
656,19680.0,G09,DEGRADED,4200.0,0,5,0.155974,5.205,29.765,1,9
656,19680.0,G14,DEGRADED,4200.0,0,5,0.157070,-0.790,36.329,1,7
656,19680.0,E02,DEGRADED,3030.0,0,7,0.273265,37.441,33.983,1,1
656,19680.0,E03,DEGRADED,3600.0,0,5,0.156454,-2.945,62.049,1,0
656,19680.0,G30,DEGRADED,6840.0,0,5,0.270429,0.981,53.908,1,5
656,19680.0,G22,DEGRADED,3030.0,0,2,0.273528,44.983,31.813,1,1
656,19680.0,G17,DEGRADED,3600.0,0,5,0.156507,-29.002,63.505,1,0
657,19710.0,G01,DEGRADED,3090.0,1,0,0.275522,179.611,30.957,1,8
657,19710.0,E05,DEGRADED,4380.0,1,0,0.155952,180.687,46.545,1,6
657,19710.0,G07,DEGRADED,4230.0,1,0,0.156348,193.427,61.519,1,11
657,19710.0,E25,DEGRADED,3060.0,1,0,0.270304,186.831,36.799,1,0
657,19710.0,G09,DEGRADED,4230.0,1,0,0.155974,194.970,29.552,1,9
657,19710.0,G14,DEGRADED,4230.0,1,0,0.157070,196.182,36.338,1,7
657,19710.0,E02,DEGRADED,3060.0,1,0,0.273265,239.074,33.982,1,1
657,19710.0,E03,DEGRADED,3630.0,1,0,0.156454,197.284,62.061,1,0
657,19710.0,G30,DEGRADED,6870.0,1,0,0.270429,197.088,54.108,1,5
657,19710.0,G22,DEGRADED,3060.0,1,0,0.273528,245.745,31.835,1,1
657,19710.0,G17,DEGRADED,3630.0,1,0,0.156507,172.434,63.675,1,0
658,19740.0,G01,DEGRADED,3120.0,2,0,0.275522,332.046,30.978,1,8
658,19740.0,E05,DEGRADED,4410.0,2,0,0.155952,326.617,46.344,1,6
658,19740.0,G07,DEGRADED,4260.0,2,0,0.156348,343.821,61.566,1,11
658,19740.0,E25,DEGRADED,3090.0,2,0,0.270304,338.350,36.730,1,0
658,19740.0,G09,DEGRADED,4260.0,2,0,0.155974,354.895,29.339,1,9
658,19740.0,G14,DEGRADED,4260.0,2,0,0.157070,351.381,36.348,1,7
658,19740.0,E02,DEGRADED,3090.0,2,0,0.273265,384.497,33.981,1,1
658,19740.0,E03,DEGRADED,3660.0,2,0,0.156454,346.554,62.072,1,0
658,19740.0,G30,DEGRADED,6900.0,2,0,0.270429,350.610,54.309,1,5
658,19740.0,G22,DEGRADED,3090.0,2,0,0.273528,386.324,31.856,1,1
658,19740.0,G17,DEGRADED,3660.0,2,0,0.156507,319.186,63.843,1,0
659,19770.0,G01,DEGRADED,3150.0,0,1,0.275522,133.182,30.998,1,8
659,19770.0,E05,DEGRADED,4440.0,0,1,0.155952,135.416,46.143,1,6
659,19770.0,G07,DEGRADED,4290.0,0,1,0.156348,136.647,61.611,1,11
659,19770.0,E25,DEGRADED,3120.0,0,1,0.270304,144.879,36.662,1,0
659,19770.0,G09,DEGRADED,4290.0,3,0,0.155974,156.548,29.126,1,9
659,19770.0,G14,DEGRADED,4290.0,3,0,0.157070,156.489,36.357,1,7
659,19770.0,E02,DEGRADED,3120.0,3,0,0.273265,187.735,33.979,1,1
659,19770.0,E03,DEGRADED,3690.0,0,1,0.156454,145.294,62.080,1,0
659,19770.0,G30,DEGRADED,6930.0,3,0,0.270429,155.039,54.511,1,5
659,19770.0,G22,DEGRADED,3120.0,3,0,0.273528,186.940,31.878,1,1
659,19770.0,G17,DEGRADED,3690.0,0,1,0.156507,121.871,64.010,1,0
660,19800.0,G01,DEGRADED,3180.0,0,2,0.275522,-18.402,31.016,1,8
660,19800.0,E05,DEGRADED,4470.0,0,2,0.155953,-25.367,45.943,1,6
660,19800.0,G07,DEGRADED,4320.0,0,2,0.156348,-16.980,61.655,1,11
660,19800.0,E25,DEGRADED,3150.0,0,2,0.270304,-12.371,36.594,1,0
660,19800.0,G09,DEGRADED,4320.0,0,1,0.155974,-1.520,28.914,1,9
660,19800.0,G14,DEGRADED,4320.0,0,1,0.157070,-2.724,36.366,1,7
660,19800.0,E02,DEGRADED,3150.0,0,1,0.273265,30.516,33.978,1,1
660,19800.0,E03,DEGRADED,3720.0,0,2,0.156454,-4.240,62.087,1,0
660,19800.0,G30,DEGRADED,6960.0,0,1,0.270429,0.433,54.712,1,5
660,19800.0,G22,DEGRADED,3150.0,0,1,0.273528,28.683,31.900,1,1
660,19800.0,G17,DEGRADED,3720.0,0,2,0.156507,-28.243,64.175,1,0
661,19830.0,G01,DEGRADED,3210.0,1,0,0.275522,-314.197,31.034,1,8
661,19830.0,E05,DEGRADED,4500.0,1,0,0.155953,-305.199,45.743,1,6
661,19830.0,G07,DEGRADED,4350.0,1,0,0.156348,-299.775,61.697,1,11
661,19830.0,E25,DEGRADED,3180.0,1,0,0.270304,-297.108,36.526,1,0
661,19830.0,G09,DEGRADED,4350.0,1,0,0.155974,-284.364,28.702,1,9
661,19830.0,G14,DEGRADED,4350.0,1,0,0.157070,-283.774,36.376,1,7
661,19830.0,E02,DEGRADED,3180.0,1,0,0.273265,-254.608,33.976,1,1
661,19830.0,E03,DEGRADED,3750.0,1,0,0.156454,-291.206,62.092,1,0
661,19830.0,G30,DEGRADED,6990.0,1,0,0.270429,-285.631,54.914,1,5
661,19830.0,G22,DEGRADED,3180.0,1,0,0.273528,-261.252,31.922,1,1
661,19830.0,G17,DEGRADED,3750.0,1,0,0.156507,-322.324,64.339,1,0
662,19860.0,G01,DEGRADED,3240.0,2,0,0.275522,-220.117,31.051,1,8
662,19860.0,E05,DEGRADED,4530.0,2,0,0.155953,-199.666,45.543,1,6
662,19860.0,G07,DEGRADED,4380.0,2,0,0.156348,-199.022,61.737,1,11
662,19860.0,E25,DEGRADED,3210.0,2,0,0.270304,-204.837,36.459,1,0
662,19860.0,G09,DEGRADED,4380.0,2,0,0.155974,-184.596,28.491,1,9
662,19860.0,G14,DEGRADED,4380.0,2,0,0.157070,-182.451,36.385,1,7
662,19860.0,E02,DEGRADED,3210.0,2,0,0.273265,-163.432,33.975,1,1
662,19860.0,E03,DEGRADED,3780.0,2,0,0.156454,-190.837,62.095,1,0
662,19860.0,G30,DEGRADED,7020.0,2,0,0.270429,-183.106,55.116,1,5
662,19860.0,G22,DEGRADED,3210.0,2,0,0.273528,-162.774,31.943,1,1
662,19860.0,G17,DEGRADED,3780.0,2,0,0.156507,-218.793,64.501,1,0
663,19890.0,G01,DEGRADED,3270.0,3,0,0.275522,-319.627,31.066,1,8
663,19890.0,E05,DEGRADED,4560.0,3,0,0.155953,-295.135,45.343,1,6
663,19890.0,G07,DEGRADED,4410.0,3,0,0.156348,-290.131,61.776,1,11
663,19890.0,E25,DEGRADED,3240.0,3,0,0.270304,-289.865,36.391,1,0
663,19890.0,G09,DEGRADED,4410.0,3,0,0.155974,-285.679,28.280,1,9
663,19890.0,G14,DEGRADED,4410.0,3,0,0.157070,-279.370,36.395,1,7
663,19890.0,E02,DEGRADED,3240.0,3,0,0.273265,-251.391,33.973,1,1
663,19890.0,E03,DEGRADED,3810.0,3,0,0.156454,-285.392,62.096,1,0
663,19890.0,G30,DEGRADED,7050.0,3,0,0.270429,-276.839,55.318,1,5
663,19890.0,G22,DEGRADED,3240.0,3,0,0.273528,-257.872,31.965,1,1
663,19890.0,G17,DEGRADED,3810.0,3,0,0.156507,-312.234,64.662,1,0
664,19920.0,G01,DEGRADED,3300.0,0,1,0.275522,-119.033,31.081,1,8
664,19920.0,E05,DEGRADED,4590.0,0,1,0.155953,-105.088,45.143,1,6
664,19920.0,G07,DEGRADED,4440.0,0,1,0.156348,-104.936,61.813,1,11
664,19920.0,E25,DEGRADED,3270.0,0,1,0.270304,-108.937,36.325,1,0
664,19920.0,G09,DEGRADED,4440.0,0,1,0.155974,-87.935,28.070,1,9
664,19920.0,G14,DEGRADED,4440.0,0,1,0.157070,-91.312,36.404,1,7
664,19920.0,E02,DEGRADED,3270.0,0,1,0.273265,-67.244,33.972,1,1
664,19920.0,E03,DEGRADED,3840.0,0,1,0.156454,-97.483,62.096,1,0
664,19920.0,G30,DEGRADED,7080.0,0,1,0.270429,-88.062,55.521,1,5
664,19920.0,G22,DEGRADED,3270.0,0,1,0.273528,-67.944,31.986,1,1
664,19920.0,G17,DEGRADED,3840.0,0,1,0.156507,-128.636,64.820,1,0
665,19950.0,G01,DEGRADED,3330.0,1,0,0.275522,287.033,31.095,1,8
665,19950.0,E05,DEGRADED,4620.0,1,0,0.155953,310.141,44.944,1,6
665,19950.0,G07,DEGRADED,4470.0,1,0,0.156348,309.329,61.848,1,11
665,19950.0,E25,DEGRADED,3300.0,1,0,0.270304,297.168,36.258,1,0
665,19950.0,G09,DEGRADED,4470.0,1,0,0.155974,318.789,27.860,1,9
665,19950.0,G14,DEGRADED,4470.0,1,0,0.157070,312.193,36.414,1,7
665,19950.0,E02,DEGRADED,3300.0,1,0,0.273265,339.778,33.970,1,1
665,19950.0,E03,DEGRADED,3870.0,1,0,0.156454,315.971,62.093,1,0
665,19950.0,G30,DEGRADED,7110.0,1,0,0.270429,319.716,55.724,1,5
665,19950.0,G22,DEGRADED,3300.0,1,0,0.273528,346.090,32.008,1,1
665,19950.0,G17,DEGRADED,3870.0,1,0,0.156507,287.920,64.977,1,0
666,19980.0,G01,DEGRADED,3360.0,0,1,0.275522,57.396,31.108,1,8
666,19980.0,E05,DEGRADED,4650.0,0,1,0.155953,85.171,44.745,1,6
666,19980.0,G07,DEGRADED,4500.0,0,1,0.156348,78.878,61.881,1,11
666,19980.0,E25,DEGRADED,3330.0,0,1,0.270304,64.361,36.192,1,0
666,19980.0,G09,DEGRADED,4500.0,0,1,0.155974,76.892,27.651,1,9
666,19980.0,G14,DEGRADED,4500.0,0,1,0.157070,88.109,36.423,1,7
666,19980.0,E02,DEGRADED,3330.0,0,1,0.273265,118.035,33.969,1,1
666,19980.0,E03,DEGRADED,3900.0,0,1,0.156454,91.562,62.089,1,0
666,19980.0,G30,DEGRADED,7140.0,0,1,0.270429,92.843,55.927,1,5
666,19980.0,G22,DEGRADED,3330.0,0,1,0.273528,129.006,32.029,1,1
666,19980.0,G17,DEGRADED,3900.0,0,1,0.156507,60.781,65.132,1,0
667,20010.0,G01,DEGRADED,3390.0,0,2,0.275522,-60.358,31.120,1,8
667,20010.0,E05,DEGRADED,4680.0,0,2,0.155953,-30.192,44.546,1,6
667,20010.0,G07,DEGRADED,4530.0,0,2,0.156348,-39.542,61.913,1,11
667,20010.0,E25,DEGRADED,3360.0,0,2,0.270304,-53.654,36.127,1,0
667,20010.0,G09,DEGRADED,4530.0,0,2,0.155974,-42.727,27.442,1,9
667,20010.0,G14,DEGRADED,4530.0,0,2,0.157070,-27.181,36.433,1,7
667,20010.0,E02,DEGRADED,3360.0,0,2,0.273265,-1.406,33.967,1,1
667,20010.0,E03,DEGRADED,3930.0,0,2,0.156454,-29.793,62.083,1,0
667,20010.0,G30,DEGRADED,7170.0,0,2,0.270429,-30.324,56.130,1,5
667,20010.0,G22,DEGRADED,3360.0,0,2,0.273528,16.824,32.051,1,1
667,20010.0,G17,DEGRADED,3930.0,0,2,0.156507,-60.570,65.286,1,0
668,20040.0,G01,DEGRADED,3420.0,0,3,0.275522,-22.753,31.131,1,8
668,20040.0,E05,DEGRADED,4710.0,0,3,0.155953,4.931,44.348,1,6
668,20040.0,G07,DEGRADED,4560.0,0,3,0.156348,-3.042,61.943,1,11
668,20040.0,E25,DEGRADED,3390.0,0,3,0.270304,-8.330,36.061,1,0
668,20040.0,G09,DEGRADED,4560.0,0,3,0.155974,1.527,27.233,1,9
668,20040.0,G14,DEGRADED,4560.0,0,3,0.157070,14.506,36.443,1,7
668,20040.0,E02,DEGRADED,3390.0,0,3,0.273265,35.749,33.965,1,1
668,20040.0,E03,DEGRADED,3960.0,0,3,0.156454,9.821,62.075,1,0
668,20040.0,G30,DEGRADED,7200.0,0,3,0.270429,14.634,56.334,1,5
668,20040.0,G22,DEGRADED,3390.0,0,3,0.273528,59.900,32.072,1,1
668,20040.0,G17,DEGRADED,3960.0,0,3,0.156507,-19.683,65.437,1,0
669,20070.0,G01,DEGRADED,3450.0,0,4,0.275522,56.332,31.142,1,8
669,20070.0,E05,DEGRADED,4740.0,0,4,0.155953,77.676,44.149,1,6
669,20070.0,G07,DEGRADED,4590.0,0,4,0.156348,66.907,61.971,1,11
669,20070.0,E25,DEGRADED,3420.0,0,4,0.270304,56.681,35.996,1,0
669,20070.0,G09,DEGRADED,4590.0,0,4,0.155974,69.031,27.025,1,9
669,20070.0,G14,DEGRADED,4590.0,0,4,0.157070,93.534,36.453,1,7
669,20070.0,E02,DEGRADED,3420.0,0,4,0.273265,123.109,33.964,1,1
669,20070.0,E03,DEGRADED,3990.0,0,4,0.156454,84.263,62.066,1,0
669,20070.0,G30,DEGRADED,7230.0,0,4,0.270429,86.861,56.537,1,5
669,20070.0,G22,DEGRADED,3420.0,0,4,0.273528,131.900,32.093,1,1
669,20070.0,G17,DEGRADED,3990.0,0,4,0.156507,52.454,65.587,1,0
670,20100.0,G01,DEGRADED,3480.0,0,5,0.275522,-145.657,31.151,1,8
670,20100.0,E05,DEGRADED,4770.0,0,5,0.155953,-132.501,43.951,1,6
670,20100.0,G07,DEGRADED,4620.0,0,5,0.156348,-142.707,61.997,1,11
670,20100.0,E25,DEGRADED,3450.0,1,0,0.270304,-152.854,35.931,1,0
670,20100.0,G09,DEGRADED,4620.0,0,5,0.155974,-142.710,26.817,1,9
670,20100.0,G14,DEGRADED,4620.0,0,5,0.157071,-121.150,36.463,1,7
670,20100.0,E02,DEGRADED,3450.0,0,5,0.273265,-94.140,33.962,1,1
670,20100.0,E03,DEGRADED,4020.0,0,5,0.156454,-129.745,62.054,1,0
670,20100.0,G30,DEGRADED,7260.0,0,5,0.270429,-124.895,56.742,1,5
670,20100.0,G22,DEGRADED,3450.0,0,5,0.273528,-80.554,32.115,1,1
670,20100.0,G17,DEGRADED,4020.0,1,0,0.156507,-160.039,65.735,1,0
671,20130.0,G01,DEGRADED,3510.0,0,6,0.275522,-115.647,31.159,1,8
671,20130.0,E05,DEGRADED,4800.0,0,6,0.155953,-112.423,43.753,1,6
671,20130.0,G07,DEGRADED,4650.0,0,6,0.156348,-119.822,62.021,1,11
671,20130.0,E25,DEGRADED,3480.0,0,1,0.270304,-132.350,35.867,1,0
671,20130.0,G09,DEGRADED,4650.0,0,6,0.155974,-111.595,26.610,1,9
671,20130.0,G14,DEGRADED,4650.0,0,6,0.157071,-93.897,36.473,1,7
671,20130.0,E02,DEGRADED,3480.0,0,6,0.273265,-65.198,33.961,1,1
671,20130.0,E03,DEGRADED,4050.0,0,6,0.156454,-101.426,62.041,1,0
671,20130.0,G30,DEGRADED,7290.0,0,6,0.270429,-104.641,56.946,1,5
671,20130.0,G22,DEGRADED,3480.0,0,6,0.273528,-56.137,32.136,1,1
671,20130.0,G17,DEGRADED,4050.0,0,1,0.156507,-135.466,65.881,1,0
672,20160.0,G01,DEGRADED,3540.0,1,0,0.275522,275.341,31.166,1,8
672,20160.0,E05,DEGRADED,4830.0,1,0,0.155953,280.115,43.556,1,6
672,20160.0,G07,DEGRADED,4680.0,1,0,0.156348,278.079,62.044,1,11
672,20160.0,E25,DEGRADED,3510.0,1,0,0.270304,266.281,35.803,1,0
672,20160.0,G09,DEGRADED,4680.0,1,0,0.155974,276.216,26.403,1,9
672,20160.0,G14,DEGRADED,4680.0,1,0,0.157071,302.832,36.483,1,7
672,20160.0,E02,DEGRADED,3510.0,1,0,0.273265,333.121,33.959,1,1
672,20160.0,E03,DEGRADED,4080.0,1,0,0.156454,290.199,62.026,1,0
672,20160.0,G30,DEGRADED,7320.0,1,0,0.270429,288.059,57.150,1,5
672,20160.0,G22,DEGRADED,3510.0,1,0,0.273528,328.567,32.157,1,1
672,20160.0,G17,DEGRADED,4080.0,1,0,0.156507,257.809,66.025,1,0
673,20190.0,G01,DEGRADED,3570.0,0,1,0.275522,145.606,31.172,1,8
673,20190.0,E05,DEGRADED,4860.0,2,0,0.155953,155.280,43.358,1,6
673,20190.0,G07,DEGRADED,4710.0,2,0,0.156348,151.811,62.064,1,11
673,20190.0,E25,DEGRADED,3540.0,0,1,0.270304,135.073,35.739,1,0
673,20190.0,G09,DEGRADED,4710.0,0,1,0.155974,132.826,26.197,1,9
673,20190.0,G14,DEGRADED,4710.0,2,0,0.157071,180.206,36.494,1,7
673,20190.0,E02,DEGRADED,3540.0,2,0,0.273265,209.956,33.957,1,1
673,20190.0,E03,DEGRADED,4110.0,2,0,0.156454,162.757,62.010,1,0
673,20190.0,G30,DEGRADED,7350.0,2,0,0.270429,162.342,57.355,1,5
673,20190.0,G22,DEGRADED,3540.0,2,0,0.273528,200.458,32.178,1,1
673,20190.0,G17,DEGRADED,4110.0,0,1,0.156507,129.736,66.167,1,0
674,20220.0,G01,DEGRADED,3600.0,0,2,0.275522,2.657,31.178,1,8
674,20220.0,E05,DEGRADED,4890.0,0,1,0.155953,8.238,43.161,1,6
674,20220.0,G07,DEGRADED,4740.0,0,1,0.156348,7.369,62.083,1,11
674,20220.0,E25,DEGRADED,3570.0,0,2,0.270304,0.480,35.676,1,0
674,20220.0,G09,DEGRADED,4740.0,0,2,0.155974,7.780,25.991,1,9
674,20220.0,G14,DEGRADED,4740.0,0,1,0.157071,33.709,36.504,1,7
674,20220.0,E02,DEGRADED,3570.0,0,1,0.273265,60.973,33.956,1,1
