SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
0.0,FWD,1337935.8774,6070320.5457,1427878.1609,1337935.5599,6070317.2377,1427877.5071,+317.527,+3308.018,+653.794,+401.933,-106.279,+3361.310,3386.924,11,0,0,2.0909,-0.4328,1.6580,+3526.962,2667.66,2474.172
30.0,FWD,1337935.4714,6070319.1477,1427878.1058,1337935.5599,6070317.2377,1427877.5071,-88.507,+1909.974,+598.715,+497.535,+167.361,+1933.583,2003.570,12,0,0,2.0909,-0.3495,1.7413,+3018.046,1314.51,835.530
60.0,FWD,1337935.3896,6070317.3181,1427877.9786,1337935.5599,6070317.2377,1427877.5071,-170.319,+80.414,+471.485,+183.635,+449.928,+147.024,507.714,12,0,0,2.0909,0.3067,2.3975,+2725.623,2293.16,1089.653
90.0,FWD,1337935.1896,6070315.9001,1427877.7178,1337935.5599,6070317.2377,1427877.5071,-370.330,-1337.626,+210.691,+73.739,+517.551,-1302.875,1403.844,12,0,0,2.0909,0.6166,2.7075,+2559.945,2520.40,878.052
120.0,FWD,1337934.8757,6070315.3799,1427877.3804,1337935.5599,6070317.2377,1427877.5071,-684.160,-1857.802,-126.690,+268.250,+318.518,-1939.624,1983.823,12,0,0,2.0909,0.8590,2.9498,+2584.923,2890.66,423.034
150.0,FWD,1337934.8858,6070315.9795,1427877.4355,1337935.5599,6070317.2377,1427877.5071,-674.122,-1258.195,-71.577,+387.507,+239.796,-1354.605,1429.202,12,0,0,2.0909,0.8049,2.8958,+2629.193,1127.80,386.534
180.0,FWD,1337935.1527,6070316.7326,1427877.6282,1337935.5599,6070317.2377,1427877.5071,-407.185,-505.122,+121.065,+288.918,+248.841,-538.711,660.004,12,0,0,2.0909,0.8082,2.8990,+2699.125,782.06,504.642
210.0,FWD,1337935.3358,6070317.5906,1427877.7591,1337935.5599,6070317.2377,1427877.5071,-224.123,+352.891,+251.966,+294.826,+178.709,+345.529,488.108,12,0,0,2.0909,0.8620,2.9529,+2675.766,1446.00,542.055
240.0,FWD,1337935.4074,6070318.3329,1427877.8058,1337935.5599,6070317.2377,1427877.5071,-152.540,+1095.181,+298.730,+384.692,+57.473,+1077.330,1145.395,12,0,0,2.0909,0.9009,2.9918,+2742.922,1772.20,443.101
270.0,FWD,1337935.4733,6070318.9286,1427877.8689,1337935.5599,6070317.2377,1427877.5071,-86.602,+1690.872,+361.756,+448.516,-15.389,+1672.128,1731.305,12,0,0,2.0909,0.9262,3.0170,+2829.386,1743.93,360.226
300.0,FWD,1337935.5544,6070319.7663,1427878.0750,1337935.5599,6070317.2377,1427877.5071,-5.545,+2528.552,+567.925,+549.661,-2.766,+2532.590,2591.553,12,0,0,2.0909,0.8243,2.9152,+2796.649,1598.20,533.084
330.0,FWD,1337935.6664,6070320.1698,1427878.1660,1337935.5599,6070317.2377,1427877.5071,+106.541,+2932.086,+658.896,+527.059,-8.361,+2960.534,3007.096,11,0,0,2.0909,0.7687,2.8595,+2772.349,1690.20,265.028
360.0,FWD,1337935.6794,6070320.4328,1427878.2288,1337935.5599,6070317.2377,1427877.5071,+119.473,+3195.114,+721.701,+571.044,-5.671,+3227.655,3277.786,11,0,0,2.0909,0.7128,2.8036,+2756.982,1826.19,174.015
390.0,FWD,1337935.6945,6070320.5371,1427878.2291,1337935.5599,6070317.2377,1427877.5071,+134.622,+3299.350,+721.970,+578.686,-29.079,+3330.068,3380.100,11,0,0,2.0909,0.6458,2.7366,+2747.271,1796.45,63.959
420.0,FWD,1337935.6757,6070320.5796,1427878.2223,1337935.5599,6070317.2377,1427877.5071,+115.798,+3341.930,+715.196,+606.234,-44.134,+3365.107,3419.563,11,1,0,2.0909,0.5884,2.6793,+2726.282,1313.25,33.172
450.0,FWD,1337935.6841,6070320.6035,1427878.2474,1337935.5599,6070317.2377,1427877.5071,+124.187,+3365.798,+740.268,+603.179,-25.366,+3395.224,3448.480,11,4,0,2.0909,0.4997,2.5905,+2723.557,1507.30,28.794
480.0,FWD,1337935.6472,6070320.4558,1427878.2297,1337935.5599,6070317.2377,1427877.5071,+87.280,+3218.063,+722.620,+607.422,-8.264,+3242.945,3299.352,12,4,0,2.0909,0.4385,2.5294,+2714.614,2824.91,93.804
510.0,FWD,1337935.6453,6070320.3178,1427878.2062,1337935.5599,6070317.2377,1427877.5071,+85.419,+3080.141,+699.133,+579.553,-0.710,+3106.037,3159.644,12,4,0,2.0909,0.3785,2.4694,+2705.994,1689.27,89.228
540.0,FWD,1337935.6687,6070320.1652,1427878.1763,1337935.5599,6070317.2377,1427877.5071,+108.820,+2927.527,+669.165,+523.852,+2.537,+2958.988,3005.002,12,4,0,2.0909,0.3134,2.4043,+2718.575,1570.17,100.758
570.0,FWD,1337935.6905,6070320.0253,1427878.1591,1337935.5599,6070317.2377,1427877.5071,+130.622,+2787.569,+651.990,+472.436,+15.542,+2826.527,2865.780,12,4,0,2.0909,0.2472,2.3380,+2758.938,1891.65,90.590
600.0,FWD,1337935.6873,6070319.9555,1427878.1613,1337935.5599,6070317.2377,1427877.5071,+127.389,+2717.789,+654.234,+460.574,+33.238,+2759.962,2798.326,12,4,0,2.0909,0.1713,2.2621,+2734.538,2062.65,50.147
630.0,FWD,1337935.6774,6070319.8798,1427878.1561,1337935.5599,6070317.2377,1427877.5071,+117.486,+2642.146,+648.998,+453.964,+45.261,+2684.736,2723.222,12,4,0,2.0909,0.1050,2.1959,+2728.052,1149.62,54.393
660.0,FWD,1337935.6560,6070319.7767,1427878.1489,1337935.5599,6070317.2377,1427877.5071,+96.112,+2538.957,+641.834,+452.626,+62.023,+2580.460,2620.590,11,4,0,2.0909,0.0621,2.1530,+2720.132,1150.08,69.821
690.0,FWD,1337935.6475,6070319.6769,1427878.1335,1337935.5599,6070317.2377,1427877.5071,+87.625,+2439.166,+626.391,+439.435,+69.345,+2480.255,2519.837,11,4,0,2.0909,0.0269,2.1177,+2726.650,1254.12,68.524
720.0,FWD,1337935.6364,6070319.5456,1427878.1088,1337935.5599,6070317.2377,1427877.5071,+76.491,+2307.869,+601.747,+422.048,+74.764,+2347.445,2386.254,11,4,0,2.0909,0.0102,2.1011,+2733.985,1422.02,87.478
750.0,FWD,1337935.6230,6070319.3641,1427878.0579,1337935.5599,6070317.2377,1427877.5071,+63.051,+2126.420,+550.754,+396.118,+65.658,+2160.497,2197.491,11,4,0,2.0909,0.0122,2.1030,+2742.708,1134.46,124.456
780.0,FWD,1337935.6349,6070319.2575,1427878.0398,1337935.5599,6070317.2377,1427877.5071,+74.999,+2019.833,+532.743,+361.508,+70.983,+2057.532,2090.255,11,4,0,2.0909,-0.0020,2.0888,+2754.744,1739.34,72.524
810.0,FWD,1337935.6394,6070319.0814,1427877.9904,1337935.5599,6070317.2377,1427877.5071,+79.474,+1843.669,+483.258,+319.221,+61.315,+1879.710,1907.609,11,4,0,2.0909,0.0071,2.0980,+2744.238,1625.12,121.856
840.0,FWD,1337935.6409,6070318.9654,1427877.9636,1337935.5599,6070317.2377,1427877.5071,+81.018,+1727.705,+456.480,+292.752,+60.667,+1763.666,1788.827,11,4,0,2.0909,0.0048,2.0956,+2728.250,963.74,79.300
870.0,FWD,1337935.6317,6070318.8285,1427877.9296,1337935.5599,6070317.2377,1427877.5071,+71.795,+1590.795,+422.549,+272.291,+58.179,+1623.824,1647.523,11,8,0,2.0909,0.0134,2.1043,+2722.463,1548.33,93.199
900.0,FWD,1337935.6341,6070318.7473,1427877.9100,1337935.5599,6070317.2377,1427877.5071,+74.237,+1509.627,+402.865,+252.435,+56.743,+1542.673,1564.220,11,8,0,2.0909,0.0133,2.1041,+2723.984,1227.69,56.459
930.0,FWD,1337935.6661,6070318.6974,1427877.8989,1337935.5599,6070317.2377,1427877.5071,+106.243,+1459.660,+391.763,+210.425,+55.368,+1499.343,1515.049,11,8,0,2.0909,0.0089,2.0998,+2725.432,1524.28,40.130
960.0,FWD,1337935.6682,6070318.6605,1427877.8862,1337935.5599,6070317.2377,1427877.5071,+108.279,+1422.773,+379.145,+200.496,+51.092,+1461.831,1476.400,11,9,0,2.0909,0.0089,2.0997,+2737.809,1175.19,27.704
990.0,FWD,1337935.6895,6070318.6111,1427877.8733,1337935.5599,6070317.2377,1427877.5071,+129.576,+1373.405,+366.214,+169.073,+48.323,+1416.412,1427.285,12,9,0,2.0909,0.0113,2.1022,+2745.951,2028.80,37.527
1020.0,FWD,1337935.6995,6070318.5809,1427877.8628,1337935.5599,6070317.2377,1427877.5071,+139.560,+1343.159,+355.651,+152.813,+44.203,+1387.349,1396.439,12,9,0,2.0909,0.0114,2.1023,+2735.974,2107.94,26.048
1050.0,FWD,1337935.7117,6070318.5261,1427877.8411,1337935.5599,6070317.2377,1427877.5071,+151.797,+1288.418,+333.996,+129.080,+34.555,+1332.952,1339.633,12,9,0,2.0909,0.0147,2.1055,+2722.350,1635.52,42.873
1080.0,FWD,1337935.7077,6070318.4709,1427877.8222,1337935.5599,6070317.2377,1427877.5071,+147.754,+1233.151,+315.092,+121.133,+28.494,+1275.261,1281.318,14,9,0,2.0909,0.0211,2.1119,+2712.988,1486.34,41.544
1110.0,FWD,1337935.7104,6070318.4322,1427877.8083,1337935.5599,6070317.2377,1427877.5071,+150.538,+1194.470,+301.187,+110.088,+23.322,+1235.909,1241.021,14,9,0,2.0909,0.0221,2.1130,+2712.313,914.13,31.296
1140.0,FWD,1337935.7231,6070318.3835,1427877.7932,1337935.5599,6070317.2377,1427877.5071,+163.239,+1145.811,+286.124,+87.212,+18.737,+1188.882,1192.224,14,9,0,2.0909,0.0239,2.1147,+2721.571,1539.91,34.960
1170.0,FWD,1337935.7318,6070318.3354,1427877.7798,1337935.5599,6070317.2377,1427877.5071,+171.891,+1097.650,+272.705,+68.396,+15.841,+1141.850,1144.006,14,8,0,2.0909,0.0254,2.1162,+2732.057,1775.80,34.567
1200.0,FWD,1337935.7289,6070318.2852,1427877.7662,1337935.5599,6070317.2377,1427877.5071,+168.972,+1047.525,+259.095,+60.458,+13.751,+1090.479,1092.241,14,8,0,2.0909,0.0259,2.1167,+2757.543,3306.87,36.163
1230.0,FWD,1337935.7277,6070318.2211,1427877.7501,1337935.5599,6070317.2377,1427877.5071,+167.843,+983.426,+242.994,+47.764,+12.223,+1025.628,1026.812,14,8,0,2.0909,0.0291,2.1200,+2777.448,1519.82,46.382
1260.0,FWD,1337935.7398,6070318.1721,1427877.7420,1337935.5599,6070317.2377,1427877.5071,+179.946,+934.386,+234.877,+25.389,+14.518,+979.678,980.115,14,8,0,2.0909,0.0329,2.1238,+2782.844,1711.28,33.280
1290.0,FWD,1337935.7493,6070318.1196,1427877.7308,1337935.5599,6070317.2377,1427877.5071,+189.391,+881.865,+223.688,+4.861,+14.715,+929.167,929.296,14,8,0,2.0909,0.0354,2.1262,+2779.759,1344.14,37.104
1320.0,FWD,1337935.7462,6070318.0871,1427877.7249,1337935.5599,6070317.2377,1427877.5071,+186.296,+849.356,+217.848,+0.886,+16.328,+896.271,896.420,14,8,0,2.0909,0.0343,2.1251,+2774.647,1682.78,23.606
1350.0,FWD,1337935.7535,6070318.0520,1427877.7167,1337935.5599,6070317.2377,1427877.5071,+193.585,+814.337,+209.642,-13.770,+15.684,+862.632,862.884,14,8,0,2.0909,0.0334,2.1243,+2767.309,1216.32,27.056
1380.0,FWD,1337935.7650,6070318.0200,1427877.7104,1337935.5599,6070317.2377,1427877.5071,+205.066,+782.329,+203.263,-31.871,+15.955,+833.148,833.910,14,8,0,2.0909,0.0335,2.1243,+2762.271,1402.13,24.732
1410.0,FWD,1337935.7694,6070317.9818,1427877.7029,1337935.5599,6070317.2377,1427877.5071,+209.471,+744.143,+195.752,-44.392,+16.826,+796.047,797.462,14,8,0,2.0909,0.0373,2.1281,+2762.898,1506.53,27.011
1440.0,FWD,1337935.7805,6070317.9552,1427877.7001,1337935.5599,6070317.2377,1427877.5071,+220.562,+717.477,+193.037,-60.963,+19.510,+772.390,775.038,14,8,0,2.0909,0.0364,2.1273,+2762.951,1890.76,21.259
1470.0,FWD,1337935.7923,6070317.9385,1427877.6983,1337935.5599,6070317.2377,1427877.5071,+232.425,+700.777,+191.219,-76.142,+20.838,+758.579,762.676,14,8,0,2.0909,0.0346,2.1254,+2764.945,1303.52,16.768
1500.0,FWD,1337935.8039,6070317.9184,1427877.6933,1337935.5599,6070317.2377,1427877.5071,+244.014,+680.662,+186.151,-91.789,+19.764,+740.729,746.656,14,8,0,2.0909,0.0352,2.1261,+2771.813,1915.10,16.643
1530.0,FWD,1337935.8159,6070317.9026,1427877.6924,1337935.5599,6070317.2377,1427877.5071,+255.954,+664.858,+185.343,-106.850,+21.875,+728.014,736.139,14,8,0,2.0909,0.0343,2.1251,+2771.440,1431.60,20.308
1560.0,FWD,1337935.8215,6070317.9019,1427877.6968,1337935.5599,6070317.2377,1427877.5071,+261.620,+664.191,+189.653,-112.527,+25.947,+729.539,738.623,14,8,3,2.0909,0.0308,2.1216,+2770.123,779.75,16.682
1590.0,FWD,1337935.8519,6070317.8979,1427877.6995,1337935.5599,6070317.2377,1427877.5071,+291.967,+660.246,+192.421,-143.012,+28.040,+732.773,747.125,14,8,3,2.0909,0.0274,2.1183,+2757.007,1165.85,24.413
1620.0,FWD,1337935.8535,6070317.9031,1427877.6996,1337935.5599,6070317.2377,1427877.5071,+293.641,+665.398,+192.490,-143.538,+26.892,+738.042,752.351,14,8,3,2.0909,0.0217,2.1126,+2769.177,1491.93,12.226
1650.0,FWD,1337935.8558,6070317.9161,1427877.7028,1337935.5599,6070317.2377,1427877.5071,+295.851,+678.364,+195.651,-142.905,+27.012,+751.554,765.497,14,8,3,2.0909,0.0147,2.1055,+2781.236,1754.31,15.446
1680.0,FWD,1337935.8578,6070317.9268,1427877.7077,1337935.5599,6070317.2377,1427877.5071,+297.851,+689.050,+200.601,-142.558,+29.387,+763.256,777.011,14,8,3,2.0909,0.0090,2.0999,+2781.898,1432.17,10.563
1710.0,FWD,1337935.8551,6070317.9183,1427877.7007,1337935.5599,6070317.2377,1427877.5071,+295.179,+680.585,+193.558,-141.771,+24.517,+753.055,766.676,14,8,3,2.0909,0.0074,2.0983,+2780.980,2355.61,12.898
1740.0,FWD,1337935.8563,6070317.9233,1427877.7019,1337935.5599,6070317.2377,1427877.5071,+296.418,+685.570,+194.795,-141.908,+24.565,+758.336,771.891,14,8,3,2.0909,0.0066,2.0975,+2777.422,1427.88,7.239
1770.0,FWD,1337935.8546,6070317.9215,1427877.6967,1337935.5599,6070317.2377,1427877.5071,+294.743,+683.786,+189.581,-140.657,+19.959,+755.113,768.361,14,8,3,2.0909,0.0062,2.0971,+2776.293,2032.54,10.012
1800.0,FWD,1337935.8544,6070317.9225,1427877.6946,1337935.5599,6070317.2377,1427877.5071,+294.522,+684.779,+187.496,-140.227,+17.719,+755.542,768.649,15,8,3,2.0909,0.0064,2.0972,+2779.398,2064.32,8.436
1830.0,FWD,1337935.8555,6070317.9292,1427877.6985,1337935.5599,6070317.2377,1427877.5071,+295.650,+691.501,+191.388,-139.881,+19.978,+763.051,776.024,15,8,3,2.0909,0.0048,2.0956,+2773.354,1777.24,9.253
1860.0,FWD,1337935.8553,6070317.9344,1427877.6975,1337935.5599,6070317.2377,1427877.5071,+295.383,+696.662,+190.356,-138.510,+17.850,+767.672,780.272,15,8,3,2.0909,0.0023,2.0932,+2777.748,2133.64,10.516
1890.0,FWD,1337935.8561,6070317.9426,1427877.7008,1337935.5599,6070317.2377,1427877.5071,+296.184,+704.926,+193.706,-137.513,+19.256,+776.458,788.776,15,8,3,2.0909,-0.0017,2.0892,+2781.819,1422.36,9.206
1920.0,FWD,1337935.8571,6070317.9504,1427877.7039,1337935.5599,6070317.2377,1427877.5071,+297.218,+712.669,+196.804,-136.856,+20.521,+784.739,796.848,14,8,3,2.0909,-0.0056,2.0853,+2785.789,1168.35,11.416
1950.0,FWD,1337935.8577,6070317.9597,1427877.7084,1337935.5599,6070317.2377,1427877.5071,+297.844,+722.024,+201.288,-135.454,+22.801,+794.782,806.564,13,8,3,2.0909,-0.0100,2.0808,+2785.936,949.26,10.962
1980.0,FWD,1337935.8584,6070317.9695,1427877.7121,1337935.5599,6070317.2377,1427877.5071,+298.506,+731.785,+204.956,-134.000,+24.195,+805.035,816.470,13,8,3,2.0909,-0.0161,2.0747,+2784.383,1142.25,13.198
2010.0,FWD,1337935.8577,6070317.9714,1427877.7115,1337935.5599,6070317.2377,1427877.5071,+297.827,+733.671,+204.363,-132.931,+23.235,+806.553,817.764,13,8,3,2.0909,-0.0177,2.0731,+2783.676,1169.60,9.319
2040.0,FWD,1337935.8583,6070317.9767,1427877.7130,1337935.5599,6070317.2377,1427877.5071,+298.361,+738.952,+205.950,-132.315,+23.593,+812.047,823.095,13,8,3,2.0909,-0.0205,2.0704,+2782.365,1587.27,11.526
2070.0,FWD,1337935.8581,6070317.9844,1427877.7150,1337935.5599,6070317.2377,1427877.5071,+298.199,+746.721,+207.923,-130.485,+23.814,+819.850,830.510,13,8,3,2.0909,-0.0235,2.0673,+2782.163,1433.43,15.773
2100.0,FWD,1337935.8585,6070317.9912,1427877.7184,1337935.5599,6070317.2377,1427877.5071,+298.628,+753.522,+211.281,-129.441,+25.568,+827.167,837.624,13,8,3,2.0909,-0.0288,2.0621,+2781.664,1098.20,12.821
2130.0,FWD,1337935.8577,6070317.9931,1427877.7183,1337935.5599,6070317.2377,1427877.5071,+297.773,+755.416,+211.249,-128.197,+25.162,+828.783,839.016,13,8,3,2.0909,-0.0310,2.0598,+2783.172,1158.76,11.903
2160.0,FWD,1337935.8566,6070317.9928,1427877.7159,1337935.5599,6070317.2377,1427877.5071,+296.694,+755.081,+208.820,-127.216,+22.921,+827.691,837.724,14,8,3,2.0909,-0.0318,2.0591,+2781.877,928.55,11.143
2190.0,FWD,1337935.8565,6070317.9937,1427877.7151,1337935.5599,6070317.2377,1427877.5071,+296.607,+755.972,+208.018,-126.940,+21.949,+828.339,838.297,14,8,3,2.0909,-0.0329,2.0579,+2787.000,1225.88,7.946
2220.0,FWD,1337935.8564,6070317.9954,1427877.7163,1337935.5599,6070317.2377,1427877.5071,+296.520,+757.705,+209.201,-126.481,+22.724,+830.236,840.123,14,8,3,2.0909,-0.0347,2.0561,+2796.645,1396.97,7.832
2250.0,FWD,1337935.8575,6070317.9977,1427877.7180,1337935.5599,6070317.2377,1427877.5071,+297.553,+759.981,+210.924,-127.000,+23.852,+833.006,842.969,15,8,3,2.0909,-0.0359,2.0550,+2799.914,1158.89,8.963
2280.0,FWD,1337935.8571,6070317.9978,1427877.7179,1337935.5599,6070317.2377,1427877.5071,+297.249,+760.086,+210.842,-126.680,+23.764,+833.024,842.936,15,8,3,2.0909,-0.0376,2.0532,+2807.576,2167.80,7.361
2310.0,FWD,1337935.8567,6070317.9942,1427877.7166,1337935.5599,6070317.2377,1427877.5071,+296.827,+756.493,+209.516,-127.042,+23.282,+829.218,839.216,15,8,3,2.0909,-0.0373,2.0536,+2813.648,1973.04,10.465
2340.0,FWD,1337935.8562,6070317.9897,1427877.7153,1337935.5599,6070317.2377,1427877.5071,+296.256,+751.969,+208.223,-127.459,+23.046,+824.503,834.615,14,9,3,2.0909,-0.0343,2.0565,+2815.784,1475.17,13.549
2370.0,FWD,1337935.8539,6070317.9828,1427877.7118,1337935.5599,6070317.2377,1427877.5071,+294.021,+745.126,+204.681,-126.749,+21.209,+816.726,826.774,15,9,3,2.0909,-0.0339,2.0569,+2813.907,1597.21,13.534
2400.0,FWD,1337935.8519,6070317.9772,1427877.7086,1337935.5599,6070317.2377,1427877.5071,+291.983,+739.461,+201.499,-125.978,+19.455,+810.191,820.158,15,9,3,2.0909,-0.0346,2.0562,+2810.378,1348.08,14.186
2430.0,FWD,1337935.8511,6070317.9717,1427877.7063,1337935.5599,6070317.2377,1427877.5071,+291.153,+733.990,+199.232,-126.345,+18.489,+804.300,814.373,15,9,3,2.0909,-0.0338,2.0571,+2810.882,1152.58,14.987
2460.0,FWD,1337935.8489,6070317.9633,1427877.7032,1337935.5599,6070317.2377,1427877.5071,+288.995,+725.650,+196.085,-126.032,+17.363,+795.204,805.317,15,9,3,2.0909,-0.0325,2.0583,+2808.274,1500.67,14.267
2490.0,FWD,1337935.8460,6070317.9548,1427877.7002,1337935.5599,6070317.2377,1427877.5071,+286.061,+717.051,+193.092,-125.018,+16.481,+785.733,795.788,14,9,3,2.0909,-0.0320,2.0589,+2806.021,1290.42,16.346
2520.0,FWD,1337935.8432,6070317.9457,1427877.6958,1337935.5599,6070317.2377,1427877.5071,+283.255,+707.993,+188.732,-124.228,+14.363,+775.544,785.561,14,9,3,2.0909,-0.0298,2.0611,+2807.651,1385.11,17.046
2550.0,FWD,1337935.8428,6070317.9440,1427877.6960,1337935.5599,6070317.2377,1427877.5071,+282.922,+706.299,+188.901,-124.267,+14.916,+773.900,783.955,14,9,3,2.0909,-0.0294,2.0614,+2811.422,1739.32,15.510
2580.0,FWD,1337935.8446,6070317.9535,1427877.7015,1337935.5599,6070317.2377,1427877.5071,+284.714,+715.797,+194.417,-123.973,+18.114,+784.556,794.497,14,9,3,2.0909,-0.0329,2.0580,+2814.528,2199.25,15.123
2610.0,FWD,1337935.8468,6070317.9633,1427877.7064,1337935.5599,6070317.2377,1427877.5071,+286.858,+725.575,+199.348,-123.961,+20.663,+795.420,805.286,14,9,3,2.0909,-0.0395,2.0514,+2819.283,1543.10,16.717
2640.0,FWD,1337935.8491,6070317.9735,1427877.7126,1337935.5599,6070317.2377,1427877.5071,+289.215,+735.785,+205.458,-124.066,+24.255,+807.005,816.846,14,9,3,2.0909,-0.0452,2.0457,+2826.069,1867.31,16.869
2670.0,FWD,1337935.8520,6070317.9827,1427877.7182,1337935.5599,6070317.2377,1427877.5071,+292.058,+745.038,+211.077,-124.851,+27.555,+817.671,827.607,14,9,3,2.0909,-0.0467,2.0442,+2835.574,1020.62,16.017
2700.0,FWD,1337935.8538,6070317.9919,1427877.7244,1337935.5599,6070317.2377,1427877.5071,+293.936,+754.249,+217.289,-124.702,+31.489,+828.229,838.156,14,9,3,2.0909,-0.0489,2.0420,+2840.398,1180.19,16.938
2730.0,FWD,1337935.8540,6070317.9966,1427877.7286,1337935.5599,6070317.2377,1427877.5071,+294.137,+758.882,+221.452,-123.901,+34.517,+833.617,843.481,14,8,3,2.0909,-0.0500,2.0409,+2838.603,1731.70,13.587
2760.0,FWD,1337935.8538,6070317.9997,1427877.7310,1337935.5599,6070317.2377,1427877.5071,+293.903,+761.988,+223.912,-123.004,+36.242,+837.077,846.842,14,8,3,2.0909,-0.0518,2.0390,+2838.492,1272.78,14.445
2790.0,FWD,1337935.8529,6070317.9998,1427877.7308,1337935.5599,6070317.2377,1427877.5071,+293.043,+762.124,+223.708,-122.134,+36.054,+836.980,846.613,14,8,3,2.0909,-0.0508,2.0401,+2838.562,1445.74,10.713
2820.0,FWD,1337935.8526,6070318.0024,1427877.7326,1337935.5599,6070317.2377,1427877.5071,+292.698,+764.686,+225.501,-121.246,+37.254,+839.749,849.275,14,8,3,2.0909,-0.0505,2.0404,+2837.439,1617.08,12.469
2850.0,FWD,1337935.8523,6070318.0049,1427877.7338,1337935.5599,6070317.2377,1427877.5071,+292.372,+767.154,+226.716,-120.397,+37.911,+842.302,851.708,14,8,3,2.0909,-0.0522,2.0387,+2844.191,1493.89,12.132
2880.0,FWD,1337935.8516,6070318.0036,1427877.7345,1337935.5599,6070317.2377,1427877.5071,+291.736,+765.876,+227.398,-120.051,+38.888,+841.107,850.521,14,7,2,2.0909,-0.0471,2.0438,+2843.473,2070.24,8.743
2910.0,FWD,1337935.8511,6070318.0012,1427877.7352,1337935.5599,6070317.2377,1427877.5071,+291.198,+763.527,+228.140,-120.031,+40.153,+838.927,848.421,14,7,2,2.0909,-0.0451,2.0457,+2845.383,1261.62,9.808
2940.0,FWD,1337935.8494,6070317.9961,1427877.7345,1337935.5599,6070317.2377,1427877.5071,+289.457,+758.393,+227.375,-119.436,+40.621,+833.505,842.998,14,7,2,2.0909,-0.0425,2.0484,+2843.062,1355.23,9.637
2970.0,FWD,1337935.8485,6070317.9933,1427877.7341,1337935.5599,6070317.2377,1427877.5071,+288.557,+755.585,+226.974,-119.161,+40.893,+830.554,840.055,14,7,2,2.0909,-0.0419,2.0490,+2840.275,972.22,9.144
3000.0,FWD,1337935.8480,6070317.9926,1427877.7338,1337935.5599,6070317.2377,1427877.5071,+288.104,+754.949,+226.703,-118.856,+40.791,+829.793,839.253,13,7,2,2.0909,-0.0414,2.0495,+2841.511,1731.14,9.918
3030.0,FWD,1337935.8474,6070317.9917,1427877.7334,1337935.5599,6070317.2377,1427877.5071,+287.504,+754.037,+226.283,-118.466,+40.611,+828.704,838.113,14,7,2,2.0909,-0.0401,2.0508,+2841.211,962.00,9.605
3060.0,FWD,1337935.8469,6070317.9924,1427877.7330,1337935.5599,6070317.2377,1427877.5071,+286.980,+754.672,+225.937,-117.818,+40.159,+829.120,838.412,14,7,2,2.0909,-0.0386,2.0522,+2840.610,2445.26,9.990
3090.0,FWD,1337935.8456,6070317.9883,1427877.7313,1337935.5599,6070317.2377,1427877.5071,+285.745,+750.610,+224.226,-117.486,+39.446,+824.611,833.872,14,7,2,2.0909,-0.0362,2.0547,+2839.415,2417.37,9.797
3120.0,FWD,1337935.8445,6070317.9860,1427877.7301,1337935.5599,6070317.2377,1427877.5071,+284.623,+748.267,+222.995,-116.894,+38.816,+821.869,831.048,13,7,2,2.0909,-0.0351,2.0558,+2841.960,2984.17,8.689
3150.0,FWD,1337935.8441,6070317.9845,1427877.7303,1337935.5599,6070317.2377,1427877.5071,+284.230,+746.839,+223.204,-116.819,+39.354,+820.475,829.684,14,7,2,2.0909,-0.0353,2.0556,+2844.808,2188.58,6.752
3180.0,FWD,1337935.8432,6070317.9797,1427877.7292,1337935.5599,6070317.2377,1427877.5071,+283.315,+741.956,+222.065,-116.976,+39.363,+815.381,824.669,13,7,2,2.0909,-0.0334,2.0575,+2845.753,910.13,12.342
3210.0,FWD,1337935.8420,6070317.9759,1427877.7282,1337935.5599,6070317.2377,1427877.5071,+282.146,+738.227,+221.141,-116.637,+39.340,+811.380,820.664,13,7,2,2.0909,-0.0318,2.0590,+2847.071,615.08,8.956
3240.0,FWD,1337935.8407,6070317.9713,1427877.7269,1337935.5599,6070317.2377,1427877.5071,+280.775,+733.642,+219.825,-116.285,+39.133,+806.434,815.714,13,7,2,2.0909,-0.0314,2.0595,+2850.341,2025.47,10.063
3270.0,FWD,1337935.8391,6070317.9654,1427877.7250,1337935.5599,6070317.2377,1427877.5071,+279.235,+727.662,+217.867,-116.068,+38.616,+799.980,809.278,14,7,2,2.0909,-0.0313,2.0595,+2854.054,2324.31,11.396
3300.0,FWD,1337935.8384,6070317.9613,1427877.7238,1337935.5599,6070317.2377,1427877.5071,+278.489,+723.618,+216.716,-116.210,+38.420,+795.716,805.074,14,7,2,2.0909,-0.0292,2.0617,+2855.075,1924.53,10.593
3330.0,FWD,1337935.8365,6070317.9534,1427877.7219,1337935.5599,6070317.2377,1427877.5071,+276.568,+715.662,+214.787,-116.047,+38.384,+787.309,796.740,13,7,2,2.0909,-0.0262,2.0646,+2854.369,892.75,15.513
3360.0,FWD,1337935.8347,6070317.9451,1427877.7206,1337935.5599,6070317.2377,1427877.5071,+274.814,+707.405,+213.529,-116.111,+39.061,+778.802,788.378,13,7,2,2.0909,-0.0247,2.0662,+2855.389,770.93,17.919
