SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1920.0,FWD,1337935.5260,6070317.3272,1427877.6660,1337935.5599,6070317.2377,1427877.5071,-33.900,+89.505,+158.876,+52.371,+136.741,+113.847,185.478,5,4,0,2.0909,0.0360,2.1269,435.24,21.328
1950.0,FWD,1337935.5247,6070317.3385,1427877.6664,1337935.5599,6070317.2377,1427877.5071,-35.171,+100.826,+159.346,+56.048,+134.769,+124.458,191.817,5,4,0,2.0909,0.0316,2.1224,804.80,10.529
1980.0,FWD,1337935.5272,6070317.3403,1427877.6621,1337935.5599,6070317.2377,1427877.5071,-32.695,+102.640,+154.992,+54.021,+130.008,+125.722,188.750,5,4,0,2.0909,0.0286,2.1194,601.12,9.930
2010.0,FWD,1337935.5359,6070317.3473,1427877.6550,1337935.5599,6070317.2377,1427877.5071,-23.972,+109.578,+147.885,+46.996,+121.134,+132.551,185.613,5,4,0,2.0909,0.0265,2.1173,402.09,8.518
2040.0,FWD,1337935.5465,6070317.3419,1427877.6495,1337935.5599,6070317.2377,1427877.5071,-13.419,+104.191,+142.399,+35.530,+116.463,+128.403,176.956,5,4,0,2.0909,0.0272,2.1180,654.67,7.292
2070.0,FWD,1337935.5520,6070317.3603,1427877.6445,1337935.5599,6070317.2377,1427877.5071,-7.918,+122.638,+137.394,+34.129,+107.261,+145.980,184.336,5,4,0,2.0909,0.0256,2.1165,483.93,14.003
2100.0,FWD,1337935.5419,6070317.3424,1427877.6426,1337935.5599,6070317.2377,1427877.5071,-17.955,+104.715,+135.524,+40.073,+109.870,+126.401,172.204,5,4,0,2.0909,0.0232,2.1140,519.85,14.638
2130.0,FWD,1337935.5351,6070317.3246,1427877.6376,1337935.5599,6070317.2377,1427877.5071,-24.759,+86.902,+130.496,+42.883,+109.220,+106.893,158.727,5,4,0,2.0909,0.0229,2.1138,219.88,13.648
2160.0,FWD,1337935.5501,6070317.3221,1427877.6318,1337935.5599,6070317.2377,1427877.5071,-9.794,+84.427,+124.669,+27.737,+103.362,+106.363,150.884,5,4,0,2.0909,0.0218,2.1126,590.35,8.284
2190.0,FWD,1337935.5665,6070317.3235,1427877.6266,1337935.5599,6070317.2377,1427877.5071,+6.553,+85.780,+119.549,+12.064,+97.283,+109.925,147.285,5,4,0,2.0909,0.0242,2.1150,883.02,9.045
