SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
65460.0,FWD,1337935.6036,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.700,-151.756,-39.037,-75.340,-6.761,-144.019,162.676,12,4,0,2.0909,0.1153,2.2061,2922.13,145.973
65490.0,FWD,1337935.6036,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.706,-151.787,-39.043,-75.352,-6.761,-144.050,162.708,12,4,0,2.0909,0.1153,2.2061,2862.66,130.315
65520.0,FWD,1337935.6036,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.679,-151.791,-39.034,-75.327,-6.750,-144.057,162.702,12,4,0,2.0909,0.1153,2.2062,2798.20,110.840
65550.0,FWD,1337935.6035,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.646,-151.793,-39.017,-75.295,-6.732,-144.062,162.691,12,4,0,2.0909,0.1153,2.2062,2585.23,260.688
65580.0,FWD,1337935.6035,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.625,-151.806,-39.010,-75.277,-6.721,-144.077,162.696,12,4,0,2.0909,0.1153,2.2062,2625.08,124.703
65610.0,FWD,1337935.6035,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.621,-151.825,-39.010,-75.277,-6.716,-144.095,162.712,12,4,0,2.0909,0.1154,2.2062,2694.48,117.334
65640.0,FWD,1337935.6035,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.601,-151.834,-39.008,-75.259,-6.712,-144.108,162.715,12,4,0,2.0909,0.1154,2.2062,2794.42,113.666
65670.0,FWD,1337935.6035,6070317.0859,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.567,-151.837,-39.002,-75.227,-6.703,-144.116,162.707,12,4,0,2.0909,0.1154,2.2062,2646.47,280.063
65700.0,FWD,1337935.6034,6070317.0858,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.541,-151.851,-38.996,-75.205,-6.693,-144.134,162.712,12,4,0,2.0909,0.1154,2.2063,3434.41,164.548
65730.0,FWD,1337935.6034,6070317.0858,1427877.4681,1337935.5599,6070317.2377,1427877.5071,+43.496,-151.850,-38.971,-75.161,-6.667,-144.137,162.693,12,4,0,2.0909,0.1154,2.2063,2988.21,136.928
65760.0,FWD,1337935.6044,6070317.0862,1427877.4713,1337935.5599,6070317.2377,1427877.5071,+44.528,-151.476,-35.805,-76.088,-3.714,-142.851,161.894,12,4,0,2.0909,0.1146,2.2055,2927.99,112.433
65790.0,FWD,1337935.6044,6070317.0862,1427877.4713,1337935.5599,6070317.2377,1427877.5071,+44.474,-151.456,-35.770,-76.031,-3.682,-142.836,161.853,12,4,0,2.0909,0.1146,2.2055,3135.65,133.980
65820.0,FWD,1337935.6044,6070317.0862,1427877.4713,1337935.5599,6070317.2377,1427877.5071,+44.452,-151.464,-35.758,-76.011,-3.668,-142.845,161.851,12,4,0,2.0909,0.1147,2.2055,2831.16,110.830
65850.0,FWD,1337935.6043,6070317.0862,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.436,-151.471,-35.743,-75.997,-3.651,-142.852,161.851,12,4,0,2.0909,0.1147,2.2055,2647.95,131.198
65880.0,FWD,1337935.6043,6070317.0862,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.402,-151.458,-35.721,-75.961,-3.630,-142.842,161.824,12,4,0,2.0909,0.1147,2.2056,2772.44,358.746
65910.0,FWD,1337935.6043,6070317.0862,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.372,-151.453,-35.695,-75.931,-3.605,-142.837,161.805,12,4,0,2.0909,0.1147,2.2056,2944.43,156.156
65940.0,FWD,1337935.6042,6070317.0863,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.342,-151.450,-35.671,-75.901,-3.580,-142.835,161.789,12,4,0,2.0909,0.1148,2.2056,2788.62,190.191
65970.0,FWD,1337935.6042,6070317.0862,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.317,-151.462,-35.660,-75.878,-3.566,-142.849,161.791,12,4,0,2.0909,0.1148,2.2056,2945.88,151.075
66000.0,FWD,1337935.6042,6070317.0862,1427877.4714,1337935.5599,6070317.2377,1427877.5071,+44.289,-151.471,-35.654,-75.854,-3.557,-142.862,161.790,12,4,0,2.0909,0.1148,2.2057,2753.71,128.096
66030.0,FWD,1337935.6041,6070317.0862,1427877.4715,1337935.5599,6070317.2377,1427877.5071,+44.236,-151.454,-35.634,-75.798,-3.539,-142.853,161.756,12,4,0,2.0909,0.1148,2.2057,2773.59,189.165
66060.0,FWD,1337935.6060,6070317.0848,1427877.4707,1337935.5599,6070317.2377,1427877.5071,+46.146,-152.924,-36.397,-77.980,-4.051,-144.023,163.829,12,4,0,2.0909,0.1150,2.2059,2693.76,128.818
66090.0,FWD,1337935.6060,6070317.0848,1427877.4707,1337935.5599,6070317.2377,1427877.5071,+46.122,-152.938,-36.391,-77.960,-4.041,-144.040,163.834,12,4,0,2.0909,0.1150,2.2059,2820.53,118.516
66120.0,FWD,1337935.6060,6070317.0847,1427877.4707,1337935.5599,6070317.2377,1427877.5071,+46.108,-152.956,-36.384,-77.949,-4.029,-144.059,163.845,12,4,0,2.0909,0.1151,2.2059,2580.86,153.170
66150.0,FWD,1337935.6060,6070317.0847,1427877.4707,1337935.5599,6070317.2377,1427877.5071,+46.082,-152.961,-36.375,-77.926,-4.019,-144.067,163.841,12,4,0,2.0909,0.1151,2.2059,3101.66,139.003
66180.0,FWD,1337935.6060,6070317.0847,1427877.4707,1337935.5599,6070317.2377,1427877.5071,+46.068,-152.975,-36.366,-77.915,-4.006,-144.081,163.848,12,4,0,2.0909,0.1151,2.2059,3060.38,115.534
66210.0,FWD,1337935.6009,6070317.0835,1427877.4674,1337935.5599,6070317.2377,1427877.5071,+41.041,-154.183,-39.736,-73.265,-6.780,-147.044,164.425,12,4,0,2.0909,0.1147,2.2055,2894.86,125.608
66240.0,FWD,1337935.6009,6070317.0835,1427877.4674,1337935.5599,6070317.2377,1427877.5071,+41.017,-154.190,-39.730,-73.244,-6.771,-147.054,164.424,12,4,0,2.0909,0.1147,2.2056,2606.27,180.452
66270.0,FWD,1337935.6009,6070317.0835,1427877.4674,1337935.5599,6070317.2377,1427877.5071,+41.019,-154.223,-39.734,-73.253,-6.768,-147.087,164.457,12,4,0,2.0909,0.1147,2.2056,2497.12,321.472
66300.0,FWD,1337935.5945,6070317.0841,1427877.4700,1337935.5599,6070317.2377,1427877.5071,+34.576,-153.644,-37.115,-66.836,-4.032,-147.296,161.800,12,4,0,2.0909,0.1141,2.2050,2946.51,124.081
66330.0,FWD,1337935.5945,6070317.0840,1427877.4700,1337935.5599,6070317.2377,1427877.5071,+34.562,-153.662,-37.112,-66.826,-4.023,-147.316,161.814,12,4,0,2.0909,0.1142,2.2050,2920.39,235.653
66360.0,FWD,1337935.5945,6070317.0840,1427877.4700,1337935.5599,6070317.2377,1427877.5071,+34.552,-153.696,-37.108,-66.824,-4.012,-147.349,161.843,12,4,0,2.0909,0.1142,2.2050,3021.59,185.382
66390.0,FWD,1337935.5944,6070317.0840,1427877.4700,1337935.5599,6070317.2377,1427877.5071,+34.530,-153.720,-37.103,-66.807,-4.000,-147.375,161.860,12,4,0,2.0909,0.1142,2.2050,3023.75,117.187
66420.0,FWD,1337935.5949,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.952,-154.362,-37.820,-67.358,-4.578,-148.059,162.726,12,4,0,2.0909,0.1141,2.2050,3036.17,112.330
66450.0,FWD,1337935.5948,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.928,-154.372,-37.814,-67.337,-4.569,-148.073,162.729,12,4,0,2.0909,0.1141,2.2050,2913.87,224.242
66480.0,FWD,1337935.5948,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.897,-154.375,-37.807,-67.307,-4.560,-148.080,162.723,12,4,0,2.0909,0.1142,2.2050,2836.99,284.449
66510.0,FWD,1337935.5947,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.849,-154.359,-37.786,-67.256,-4.541,-148.070,162.692,12,4,0,2.0909,0.1142,2.2050,3042.47,110.147
66540.0,FWD,1337935.5947,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.810,-154.354,-37.778,-67.218,-4.533,-148.073,162.678,12,4,0,2.0909,0.1142,2.2051,2592.80,299.218
66570.0,FWD,1337935.5947,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.791,-154.370,-37.771,-67.202,-4.521,-148.090,162.687,12,4,0,2.0909,0.1142,2.2051,2612.57,210.371
66600.0,FWD,1337935.5947,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.766,-154.377,-37.769,-67.179,-4.517,-148.101,162.688,12,4,0,2.0909,0.1143,2.2051,2732.91,383.739
66630.0,FWD,1337935.5946,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.747,-154.397,-37.772,-67.165,-4.513,-148.125,162.704,12,4,0,2.0909,0.1143,2.2051,2972.61,127.023
66660.0,FWD,1337935.5946,6070317.0833,1427877.4693,1337935.5599,6070317.2377,1427877.5071,+34.736,-154.422,-37.776,-67.160,-4.511,-148.152,162.726,12,4,0,2.0909,0.1143,2.2052,3083.54,100.630
66690.0,FWD,1337935.5906,6070317.0839,1427877.4690,1337935.5599,6070317.2377,1427877.5071,+30.674,-153.828,-38.077,-63.065,-4.739,-148.507,161.412,12,4,0,2.0909,0.1148,2.2057,2931.08,110.193
66720.0,FWD,1337935.5895,6070317.0834,1427877.4702,1337935.5599,6070317.2377,1427877.5071,+29.562,-154.301,-36.857,-62.081,-3.392,-148.915,161.373,11,4,0,2.0909,0.1150,2.2059,2983.81,113.642
