SOD,RTKLIB_X_m,RTKLIB_Y_m,RTKLIB_Z_m,PPP_X_m,PPP_Y_m,PPP_Z_m,PPP_minus_RTKLIB_X_cm,PPP_minus_RTKLIB_Y_cm,PPP_minus_RTKLIB_Z_cm,3D_Error_cm
10680.0,1337935.5484,6070317.2329,1427877.5133,1337935.5148,6070317.0391,1427877.5143,-3.359999996609986,-19.380000047385693,0.09999999310821295,19.66936709232176
10710.0,1337935.5475,6070317.2328,1427877.5132,1337935.5147,6070317.0392,1427877.5143,-3.280000016093254,-19.359999988228083,0.10999999940395355,19.636193614079893
10740.0,1337935.5455,6070317.2324,1427877.5131,1337935.5147,6070317.0393,1427877.5143,-3.080000006593764,-19.309999980032444,0.11999998241662979,19.5544598305668
10770.0,1337935.542,6070317.2313,1427877.513,1337935.5146,6070317.0394,1427877.5143,-2.739999978803098,-19.189999997615814,0.1299999887123704,19.385061253176403
10800.0,1337935.5424,6070317.2307,1427877.5129,1337935.5146,6070317.0395,1427877.5142,-2.7799999807029963,-19.120000023394823,0.13000001199543476,19.3214828828029
10830.0,1337935.5405,6070317.2303,1427877.5128,1337935.5145,6070317.0396,1427877.5142,-2.599999983794987,-19.070000015199184,0.14000001829117537,19.246934833904135
10860.0,1337935.5393,6070317.23,1427877.5128,1337935.5144,6070317.0397,1427877.5142,-2.490000007674098,-19.03000008314848,0.14000001829117537,19.19272266271697
10890.0,1337935.5386,6070317.2298,1427877.5127,1337935.5144,6070317.0398,1427877.5142,-2.4200000101700425,-18.999999947845936,0.1500000013038516,19.15408306517855
10920.0,1337935.5382,6070317.2297,1427877.5127,1337935.5143,6070317.0399,1427877.5142,-2.390000014565885,-18.979999981820583,0.1500000013038516,19.130473056877747
10950.0,1337935.5379,6070317.2296,1427877.5127,1337935.5142,6070317.04,1427877.5142,-2.370000001974404,-18.96000001579523,0.1500000013038516,19.108139642798957
10980.0,1337935.5375,6070317.2296,1427877.5127,1337935.5142,6070317.0401,1427877.5142,-2.330000000074506,-18.950000032782555,0.1500000013038516,19.093294667060402
11010.0,1337935.5375,6070317.2296,1427877.5127,1337935.5141,6070317.0402,1427877.5142,-2.3400000063702464,-18.94000004976988,0.1500000013038516,19.08459331281353
11040.0,1337935.5373,6070317.2294,1427877.5127,1337935.5141,6070317.0402,1427877.5141,-2.319999993778765,-18.91999999061227,0.139999995008111,19.062224414126067
11070.0,1337935.5349,6070317.2288,1427877.5125,1337935.514,6070317.0403,1427877.5141,-2.090000011958182,-18.84999992325902,0.1600000075995922,18.96618562492949
11100.0,1337935.535,6070317.2285,1427877.5126,1337935.5139,6070317.0404,1427877.5141,-2.1100000012665987,-18.809999991208315,0.1500000013038516,18.928568347209808
11130.0,1337935.5348,6070317.2283,1427877.5126,1337935.5139,6070317.0405,1427877.5141,-2.090000011958182,-18.77999994903803,0.1500000013038516,18.896534024424817
11160.0,1337935.5342,6070317.2281,1427877.5126,1337935.5138,6070317.0406,1427877.5141,-2.040000003762543,-18.75,0.1500000013038516,18.861245982589335
11190.0,1337935.5328,6070317.2278,1427877.5125,1337935.5138,6070317.0407,1427877.5141,-1.8999999854713678,-18.710000067949295,0.1600000075995922,18.806905712792993
11220.0,1337935.532,6070317.2276,1427877.5125,1337935.5137,6070317.0408,1427877.5141,-1.8299999879673123,-18.68000002577901,0.1600000075995922,18.770106577254587
11250.0,1337935.5315,6070317.2275,1427877.5124,1337935.5136,6070317.0409,1427877.514,-1.7900000093504786,-18.6599999666214,0.1600000075995922,18.74634094404071
11280.0,1337935.531,6070317.2274,1427877.5124,1337935.5136,6070317.041,1427877.514,-1.74000000115484,-18.640000000596046,0.1600000075995922,18.721720007218124
11310.0,1337935.5308,6070317.2274,1427877.5124,1337935.5135,6070317.0411,1427877.514,-1.7300000181421638,-18.63000001758337,0.1600000075995922,18.710836451649083
11340.0,1337935.5304,6070317.2271,1427877.5124,1337935.5134,6070317.0412,1427877.514,-1.699999999254942,-18.589999992400408,0.1600000075995922,18.66825379400403
11370.0,1337935.528,6070317.2261,1427877.5123,1337935.5134,6070317.0413,1427877.514,-1.4599999878555536,-18.479999992996454,0.16999999061226845,18.538362918620816
11400.0,1337935.5253,6070317.2242,1427877.5121,1337935.5133,6070317.0414,1427877.514,-1.2000000104308128,-18.2799999602139,0.19000000320374966,18.320330198216176
11430.0,1337935.523,6070317.2235,1427877.512,1337935.5133,6070317.0415,1427877.514,-0.9700000053271651,-18.200000002980232,0.1999999862164259,18.226927884679352
11460.0,1337935.5205,6070317.2231,1427877.5118,1337935.5132,6070317.0416,1427877.514,-0.7300000172108412,-18.149999994784594,0.2199999988079071,18.16600671130791
11490.0,1337935.5193,6070317.2229,1427877.5118,1337935.5131,6070317.0417,1427877.5139,-0.6199999945238233,-18.120000045746565,0.2099999925121665,18.13182014161623
11520.0,1337935.5187,6070317.2228,1427877.5117,1337935.5131,6070317.0418,1427877.5139,-0.559999980032444,-18.099999986588955,0.2199999988079071,18.10999722505865
11550.0,1337935.5185,6070317.2228,1427877.5117,1337935.513,6070317.0419,1427877.5139,-0.5499999970197678,-18.09000000357628,0.2199999988079071,18.099696133515252
11580.0,1337935.518,6070317.2227,1427877.5117,1337935.513,6070317.042,1427877.5139,-0.4999999888241291,-18.06999994441867,0.2199999988079071,18.078254837776523
11610.0,1337935.5174,6070317.2225,1427877.5117,1337935.5129,6070317.042,1427877.5139,-0.4500000039115548,-18.049999978393316,0.2199999988079071,18.056948779430996
11640.0,1337935.5167,6070317.2223,1427877.5117,1337935.5128,6070317.0421,1427877.5139,-0.3900000127032399,-18.01999993622303,0.2199999988079071,18.025562341043955
11670.0,1337935.5175,6070317.2223,1427877.5117,1337935.5128,6070317.0422,1427877.5139,-0.470000016503036,-18.009999953210354,0.2199999988079071,18.017474804467614
11700.0,1337935.5216,6070317.2217,1427877.5121,1337935.5127,6070317.0423,1427877.5139,-0.890000001527369,-17.939999978989363,0.17999999690800905,17.962964656418606
11730.0,1337935.5223,6070317.2216,1427877.5122,1337935.5127,6070317.0424,1427877.5138,-0.9599999990314245,-17.92000001296401,0.1600000075995922,17.946409124535258
11760.0,1337935.5218,6070317.2215,1427877.5122,1337935.5126,6070317.0425,1427877.5138,-0.9199999971315265,-17.8999999538064,0.1600000075995922,17.92434094585971
11790.0,1337935.5215,6070317.2214,1427877.5122,1337935.5125,6070317.0426,1427877.5138,-0.9000000078231096,-17.879999987781048,0.1600000075995922,17.90335162978049
11820.0,1337935.5214,6070317.2214,1427877.5122,1337935.5125,6070317.0427,1427877.5138,-0.890000001527369,-17.87000000476837,0.1600000075995922,17.89286450447698
11850.0,1337935.5214,6070317.2214,1427877.5122,1337935.5124,6070317.0428,1427877.5138,-0.9000000078231096,-17.860000021755695,0.1600000075995922,17.88337777920119
11880.0,1337935.5215,6070317.2214,1427877.5122,1337935.5124,6070317.0429,1427877.5138,-0.9100000141188502,-17.85000003874302,0.1600000075995922,17.873897208254665
11910.0,1337935.522,6070317.2214,1427877.5122,1337935.5123,6070317.043,1427877.5138,-0.9700000053271651,-17.840000055730343,0.1600000075995922,17.867067526631928
11940.0,1337935.5234,6070317.2214,1427877.5122,1337935.5122,6070317.0431,1427877.5137,-1.1200000066310167,-17.82999997958541,0.1500000013038516,17.8657717238092
11970.0,1337935.5252,6070317.221,1427877.5122,1337935.5122,6070317.0432,1427877.5137,-1.3000000035390258,-17.77999997138977,0.1500000013038516,17.82809297126905
12000.0,1337935.5287,6070317.2201,1427877.5122,1337935.5121,6070317.0433,1427877.5137,-1.6599999973550439,-17.679999954998493,0.1500000013038516,17.75839233715588
12030.0,1337935.5232,6070317.2195,1427877.512,1337935.5121,6070317.0434,1427877.5137,-1.1100000003352761,-17.609999980777502,0.16999999061226845,17.64576717857674
12060.0,1337935.5214,6070317.2194,1427877.512,1337935.512,6070317.0435,1427877.5137,-0.9399999864399433,-17.59000001475215,0.16999999061226845,17.615918951059463
12090.0,1337935.5209,6070317.2194,1427877.512,1337935.5119,6070317.0436,1427877.5137,-0.8999999845400453,-17.579999938607216,0.16999999061226845,17.603843268173286
12120.0,1337935.5206,6070317.2194,1427877.512,1337935.5119,6070317.0437,1427877.5137,-0.8699999889358878,-17.56999995559454,0.16999999061226845,17.592347723290054
12150.0,1337935.5205,6070317.2194,1427877.512,1337935.5118,6070317.0437,1427877.5137,-0.8700000122189522,-17.56999995559454,0.16999999061226845,17.592347724441478
12180.0,1337935.5202,6070317.2194,1427877.512,1337935.5118,6070317.0438,1427877.5136,-0.8399999933317304,-17.559999972581863,0.15999998431652784,17.58080768966129
12210.0,1337935.52,6070317.2195,1427877.512,1337935.5117,6070317.0439,1427877.5136,-0.8300000103190541,-17.559999972581863,0.15999998431652784,17.58033273431382
12240.0,1337935.5204,6070317.2194,1427877.512,1337935.5116,6070317.044,1427877.5136,-0.8799999952316284,-17.54000000655651,0.15999998431652784,17.56279021729154
12270.0,1337935.5231,6070317.2195,1427877.512,1337935.5116,6070317.0441,1427877.5136,-1.1500000022351742,-17.54000000655651,0.15999998431652784,17.578387304588684
12300.0,1337935.5272,6070317.2194,1427877.5121,1337935.5115,6070317.0442,1427877.5136,-1.5699999872595072,-17.5199999473989,0.1500000013038516,17.59084415590234
12330.0,1337935.5285,6070317.2192,1427877.5122,1337935.5115,6070317.0443,1427877.5136,-1.699999999254942,-17.489999998360872,0.139999995008111,17.572982101474192
12360.0,1337935.529,6070317.2193,1427877.5123,1337935.5114,6070317.0444,1427877.5136,-1.7600000137463212,-17.489999998360872,0.1299999887123704,17.5788111084941
12390.0,1337935.5294,6070317.2194,1427877.5123,1337935.5113,6070317.0445,1427877.5135,-1.8100000219419599,-17.489999998360872,0.11999998241662979,17.583816423571793
12420.0,1337935.5294,6070317.2195,1427877.5124,1337935.5113,6070317.0446,1427877.5135,-1.8100000219419599,-17.489999998360872,0.10999999940395355,17.583751022519685
12450.0,1337935.5296,6070317.2196,1427877.5124,1337935.5112,6070317.0447,1427877.5135,-1.839999994263053,-17.489999998360872,0.10999999940395355,17.58686441414217
12480.0,1337935.53,6070317.2196,1427877.5124,1337935.5112,6070317.0448,1427877.5135,-1.879999996162951,-17.480000015348196,0.10999999940395355,17.581151854244776
12510.0,1337935.5306,6070317.2195,1427877.5124,1337935.5111,6070317.0449,1427877.5135,-1.9499999936670065,-17.459999956190586,0.10999999940395355,17.568898612188114
12540.0,1337935.5317,6070317.2192,1427877.5124,1337935.511,6070317.045,1427877.5135,-2.0699999993667006,-17.42000002413988,0.10999999940395355,17.54290172230012
12570.0,1337935.5334,6070317.2193,1427877.5125,1337935.511,6070317.0451,1427877.5135,-2.2400000132620335,-17.42000002413988,0.09999999310821295,17.563712617185157
12600.0,1337935.534,6070317.2194,1427877.5126,1337935.5109,6070317.0451,1427877.5134,-2.3099999874830246,-17.430000007152557,0.0800000037997961,17.582587983346414
12630.0,1337935.5339,6070317.2192,1427877.5126,1337935.5109,6070317.0452,1427877.5134,-2.299999981187284,-17.40000005811453,0.0800000037997961,17.55153560052382
12660.0,1337935.5348,6070317.219,1427877.5125,1337935.5108,6070317.0453,1427877.5134,-2.3999999975785613,-17.369999922811985,0.09000001009553671,17.535250135332618
12690.0,1337935.5353,6070317.2189,1427877.5125,1337935.5107,6070317.0454,1427877.5134,-2.4600000120699406,-17.349999956786633,0.09000001009553671,17.523760970798975
12720.0,1337935.5355,6070317.2189,1427877.5125,1337935.5107,6070317.0455,1427877.5134,-2.4800000013783574,-17.339999973773956,0.09000001009553671,17.516680595910135
12750.0,1337935.5356,6070317.219,1427877.5125,1337935.5106,6070317.0456,1427877.5134,-2.5000000139698386,-17.339999973773956,0.09000001009553671,17.519523371431863
12780.0,1337935.5355,6070317.219,1427877.5126,1337935.5106,6070317.0457,1427877.5134,-2.490000007674098,-17.32999999076128,0.0800000037997961,17.508152378780892
12810.0,1337935.5356,6070317.219,1427877.5126,1337935.5105,6070317.0458,1427877.5134,-2.509999996982515,-17.319999914616346,0.0800000037997961,17.501111308364692
12840.0,1337935.5362,6070317.2188,1427877.5125,1337935.5104,6070317.0459,1427877.5133,-2.5799999944865704,-17.289999965578318,0.0800000037997961,17.48161602317866
12870.0,1337935.5381,6070317.2185,1427877.5125,1337935.5104,6070317.046,1427877.5133,-2.76999999769032,-17.250000033527613,0.0800000037997961,17.47117057167364
12900.0,1337935.5425,6070317.2186,1427877.5127,1337935.5103,6070317.0461,1427877.5133,-3.220000001601875,-17.250000033527613,0.059999991208314896,17.54806260434364
12930.0,1337935.5444,6070317.219,1427877.5129,1337935.5103,6070317.0462,1427877.5133,-3.4100000048056245,-17.27999998256564,0.04000000189989805,17.61329325908119
12960.0,1337935.5445,6070317.2193,1427877.5129,1337935.5102,6070317.0463,1427877.5131,-3.4300000173971057,-17.30000004172325,0.02000001259148121,17.63675995083769
12990.0,1337935.5447,6070317.2194,1427877.513,1337935.5102,6070317.0465,1427877.513,-3.4500000067055225,-17.289999965578318,0.0,17.630842261672196
13020.0,1337935.5449,6070317.2194,1427877.513,1337935.5101,6070317.0466,1427877.5128,-3.48000000230968,-17.27999998256564,-0.02000001259148121,17.626945266098932
13050.0,1337935.545,6070317.2195,1427877.513,1337935.5101,6070317.0468,1427877.5127,-3.4899999853223562,-17.269999999552965,-0.029999995604157448,17.61913448163234
13080.0,1337935.5451,6070317.2195,1427877.513,1337935.51,6070317.047,1427877.5125,-3.5099999979138374,-17.249999940395355,-0.05000000819563866,17.603553559716698
13110.0,1337935.5453,6070317.2196,1427877.513,1337935.5099,6070317.0471,1427877.5124,-3.5400000168010592,-17.250000033527613,-0.06000001449137926,17.609591172920315
13140.0,1337935.5451,6070317.22,1427877.5131,1337935.5099,6070317.0473,1427877.5122,-3.520000004209578,-17.269999999552965,-0.09000001009553671,17.625305671562465
13170.0,1337935.5444,6070317.2211,1427877.5134,1337935.5098,6070317.0474,1427877.5121,-3.4599999897181988,-17.370000015944242,-0.13000001199543476,17.71173058980606
13200.0,1337935.543,6070317.2209,1427877.5131,1337935.5098,6070317.0476,1427877.5119,-3.3199999947100878,-17.32999999076128,-0.12000000569969416,17.645557504540026
13230.0,1337935.5423,6070317.2199,1427877.5128,1337935.5097,6070317.0478,1427877.5118,-3.260000003501773,-17.21000000834465,-0.09999999310821295,17.516326678521274
13260.0,1337935.5417,6070317.2193,1427877.5127,1337935.5097,6070317.0479,1427877.5116,-3.1999999890103936,-17.14000003412366,-0.10999999940395355,17.436504841833823
13290.0,1337935.5418,6070317.219,1427877.5126,1337935.5096,6070317.0481,1427877.5115,-3.220000001601875,-17.089999932795763,-0.10999999940395355,17.39104935629659
13320.0,1337935.5421,6070317.2188,1427877.5126,1337935.5096,6070317.0482,1427877.5113,-3.2499999972060323,-17.059999983757734,-0.13000001199543476,17.367296837181424
13350.0,1337935.5423,6070317.2186,1427877.5125,1337935.5096,6070317.0484,1427877.5111,-3.2700000097975135,-17.02000005170703,-0.139999995008111,17.331846463166734
13380.0,1337935.5426,6070317.2183,1427877.5125,1337935.5095,6070317.0486,1427877.5108,-3.3100000116974115,-16.969999950379133,-0.16999999061226845,17.290630364162922
13410.0,1337935.543,6070317.2177,1427877.5123,1337935.5095,6070317.0488,1427877.5106,-3.3500000135973096,-16.889999993145466,-0.1700000138953328,17.219857719048672
13440.0,1337935.5435,6070317.2167,1427877.5121,1337935.5095,6070317.049,1427877.5103,-3.399999998509884,-16.770000010728836,-0.17999999690800905,17.11213897642838
13470.0,1337935.5432,6070317.2159,1427877.512,1337935.5094,6070317.0492,1427877.5101,-3.3799999859184027,-16.66999999433756,-0.19000000320374966,17.01027335809863
13500.0,1337935.5434,6070317.2152,1427877.5119,1337935.5094,6070317.0494,1427877.5098,-3.399999998509884,-16.580000054091215,-0.2099999925121665,16.92632570230134
13530.0,1337935.5435,6070317.2151,1427877.5119,1337935.5094,6070317.0496,1427877.5096,-3.40999998152256,-16.55000001192093,-0.2300000051036477,16.899215966159918
13560.0,1337935.5438,6070317.2148,1427877.5118,1337935.5094,6070317.0498,1427877.5093,-3.440000000409782,-16.50000000372529,-0.24999999441206455,16.856633712665168
13590.0,1337935.5441,6070317.2146,1427877.5118,1337935.5093,6070317.05,1427877.5091,-3.48000000230968,-16.459999978542328,-0.27000000700354576,16.826018522320446
13620.0,1337935.5442,6070317.2145,1427877.5118,1337935.5093,6070317.0502,1427877.5088,-3.4899999853223562,-16.42999993637204,-0.3000000026077032,16.79925587067177
13650.0,1337935.5443,6070317.2144,1427877.5118,1337935.5093,6070317.0503,1427877.5086,-3.499999991618097,-16.40999997034669,-0.31999999191612005,16.782148222528942
13680.0,1337935.5445,6070317.2143,1427877.5118,1337935.5092,6070317.0505,1427877.5083,-3.5300000105053186,-16.38000002130866,-0.3499999875202775,16.75970765745941
13710.0,1337935.5449,6070317.2142,1427877.5117,1337935.5092,6070317.0507,1427877.5081,-3.5700000124052167,-16.350000072270632,-0.3599999938160181,16.739086069656565
13740.0,1337935.5453,6070317.2142,1427877.5117,1337935.5092,6070317.0509,1427877.5079,-3.6100000143051147,-16.330000013113022,-0.37999998312443495,16.72858034977053
13770.0,1337935.5454,6070317.2143,1427877.5116,1337935.5091,6070317.0511,1427877.5076,-3.6300000036135316,-16.320000030100346,-0.4000000189989805,16.723615070429858
13800.0,1337935.5474,6070317.2142,1427877.5113,1337935.5091,6070317.0513,1427877.5074,-3.830000013113022,-16.28999998793006,-0.38999998942017555,16.73873052829738
13830.0,1337935.5487,6070317.2137,1427877.5112,1337935.5091,6070317.0515,1427877.5071,-3.9600000018253922,-16.22000001370907,-0.41000000201165676,16.701440071467754
13860.0,1337935.5495,6070317.2136,1427877.5112,1337935.5091,6070317.0517,1427877.5069,-4.040000005625188,-16.19000006467104,-0.43000001460313797,16.691992156482055
13890.0,1337935.5499,6070317.2134,1427877.5112,1337935.509,6070317.0519,1427877.5066,-4.089999990537763,-16.14999994635582,-0.4600000102072954,16.6661992727581
13920.0,1337935.55,6070317.2134,1427877.5112,1337935.509,6070317.0521,1427877.5064,-4.099999996833503,-16.129999980330467,-0.47999999951571226,16.649843823262447
13950.0,1337935.5501,6070317.2133,1427877.5112,1337935.509,6070317.0523,1427877.5061,-4.110000003129244,-16.10000003129244,-0.5099999951198697,16.624145121730656
13980.0,1337935.5502,6070317.2133,1427877.5112,1337935.5089,6070317.0524,1427877.5059,-4.129999992437661,-16.089999955147505,-0.5300000077113509,16.62004508123717
14010.0,1337935.5503,6070317.2133,1427877.5112,1337935.5089,6070317.0526,1427877.5056,-4.139999998733401,-16.069999989122152,-0.5600000033155084,16.60415910679044
14040.0,1337935.5512,6070317.2132,1427877.5111,1337935.5089,6070317.0528,1427877.5054,-4.230000008828938,-16.040000040084124,-0.570000009611249,16.598174639747235
14070.0,1337935.5524,6070317.2127,1427877.511,1337935.5088,6070317.053,1427877.5052,-4.359999997541308,-15.969999972730875,-0.5799999926239252,16.564627949308974
14100.0,1337935.5549,6070317.2124,1427877.5108,1337935.5088,6070317.0532,1427877.5049,-4.610000015236437,-15.919999964535236,-0.5899999989196658,16.58452890527817
14130.0,1337935.5559,6070317.213,1427877.511,1337935.5088,6070317.0535,1427877.5046,-4.71000000834465,-15.950000006705523,-0.6399999838322401,16.643202824931805
14160.0,1337935.5558,6070317.2133,1427877.511,1337935.5087,6070317.0537,1427877.5043,-4.71000000834465,-15.959999989718199,-0.6700000027194619,16.653966487118183
14190.0,1337935.5555,6070317.2134,1427877.5111,1337935.5087,6070317.054,1427877.504,-4.680000012740493,-15.940000023692846,-0.71000000461936,16.62799148668108
14220.0,1337935.5554,6070317.2135,1427877.5111,1337935.5086,6070317.0543,1427877.5037,-4.6799999894574285,-15.919999964535236,-0.7400000002235174,16.610129402640254
14250.0,1337935.5554,6070317.2135,1427877.5111,1337935.5085,6070317.0545,1427877.5033,-4.689999995753169,-15.899999998509884,-0.7800000021234155,16.59561688868755
14280.0,1337935.5555,6070317.2134,1427877.5111,1337935.5085,6070317.0548,1427877.503,-4.70000000204891,-15.859999973326921,-0.8099999977275729,16.561572967852673
14310.0,1337935.5555,6070317.2131,1427877.511,1337935.5084,6070317.0551,1427877.5027,-4.71000000834465,-15.799999982118607,-0.8299999870359898,16.507967757783945
14340.0,1337935.5554,6070317.2127,1427877.5109,1337935.5083,6070317.0554,1427877.5024,-4.709999985061586,-15.730000007897615,-0.849999999627471,16.442004139006468
14370.0,1337935.5559,6070317.2121,1427877.5109,1337935.5083,6070317.0556,1427877.5021,-4.759999993257225,-15.650000050663948,-0.8800000185146928,16.381529280081768
14400.0,1337935.5565,6070317.2114,1427877.5103,1337935.5082,6070317.0559,1427877.5018,-4.82999999076128,-15.55000003427267,-0.849999999627471,16.305026862167406
14430.0,1337935.556,6070317.212,1427877.5103,1337935.5081,6070317.0562,1427877.5015,-4.790000012144446,-15.5799999833107,-0.8799999952316284,16.323446314669976
14460.0,1337935.5559,6070317.2123,1427877.5103,1337935.508,6070317.0565,1427877.5012,-4.790000012144446,-15.5799999833107,-0.9099999908357859,16.32509110478794
14490.0,1337935.5558,6070317.2125,1427877.5103,1337935.5079,6070317.0567,1427877.5009,-4.789999988861382,-15.580000076442957,-0.9399999864399433,16.326790935446
14520.0,1337935.5558,6070317.2126,1427877.5103,1337935.5079,6070317.057,1427877.5007,-4.789999988861382,-15.560000017285347,-0.9599999990314245,16.30887183190034
14550.0,1337935.5558,6070317.2127,1427877.5103,1337935.5078,6070317.0573,1427877.5004,-4.799999995157123,-15.539999958127737,-0.989999994635582,16.294529715260175
14580.0,1337935.5556,6070317.2128,1427877.5103,1337935.5077,6070317.0575,1427877.5002,-4.790000012144446,-15.52999997511506,-1.0100000072270632,16.28327667756144
14610.0,1337935.5556,6070317.2128,1427877.5103,1337935.5076,6070317.0578,1427877.4999,-4.800000018440187,-15.500000026077032,-1.0400000028312206,16.25950801811982
14640.0,1337935.5555,6070317.2126,1427877.5102,1337935.5075,6070317.0581,1427877.4996,-4.799999995157123,-15.450000017881393,-1.0599999921396375,16.213145915872694
14670.0,1337935.555,6070317.2126,1427877.51,1337935.5075,6070317.0583,1427877.4994,-4.749999986961484,-15.430000051856041,-1.0599999921396375,16.179338721336777
14700.0,1337935.5553,6070317.2116,1427877.5095,1337935.5074,6070317.0586,1427877.4991,-4.789999988861382,-15.299999993294477,-1.0400000028312206,16.065979574678664
14730.0,1337935.5545,6070317.2114,1427877.5093,1337935.5073,6070317.0589,1427877.4988,-4.720000014640391,-15.250000078231096,-1.0500000091269612,15.998231231714971
14760.0,1337935.554,6070317.2116,1427877.5093,1337935.5072,6070317.0591,1427877.4986,-4.6799999894574285,-15.249999985098839,-1.069999998435378,15.987801582565622
14790.0,1337935.5535,6070317.2117,1427877.5093,1337935.5071,6070317.0594,1427877.4984,-4.63999998755753,-15.230000019073486,-1.0900000110268593,15.958402190994901
14820.0,1337935.5531,6070317.2119,1427877.5093,1337935.5071,6070317.0596,1427877.4981,-4.599999985657632,-15.230000019073486,-1.1200000066310167,15.948896528095043
14850.0,1337935.5527,6070317.212,1427877.5093,1337935.507,6070317.0599,1427877.4978,-4.569999990053475,-15.210000053048134,-1.1500000022351742,15.92330058524155
14880.0,1337935.5522,6070317.2122,1427877.5094,1337935.5069,6070317.0602,1427877.4975,-4.530000011436641,-15.1999999769032,-1.1900000041350722,15.905250686842843
14910.0,1337935.5516,6070317.2124,1427877.5094,1337935.5069,6070317.0604,1427877.4973,-4.469999996945262,-15.1999999769032,-1.2100000167265534,15.88977656579935
14940.0,1337935.5503,6070317.213,1427877.5095,1337935.5068,6070317.0607,1427877.497,-4.349999991245568,-15.230000019073486,-1.2499999953433871,15.888294448844196
14970.0,1337935.5489,6070317.2136,1427877.5095,1337935.5068,6070317.061,1427877.4967,-4.209999996237457,-15.260000061243773,-1.2799999909475446,15.88175373862424
15000.0,1337935.5487,6070317.2134,1427877.5092,1337935.5067,6070317.0612,1427877.4964,-4.199999989941716,-15.219999942928553,-1.2799999909475446,15.840669119550514
15030.0,1337935.5473,6070317.2126,1427877.5091,1337935.5067,6070317.0615,1427877.496,-4.059999994933605,-15.110000036656857,-1.309999986551702,15.70069428501162
15060.0,1337935.5462,6070317.2121,1427877.5091,1337935.5066,6070317.0618,1427877.4957,-3.9600000018253922,-15.029999986290932,-1.3399999821558595,15.600580103141684
15090.0,1337935.5457,6070317.212,1427877.5091,1337935.5065,6070317.062,1427877.4954,-3.919999999925494,-15.000000037252903,-1.3700000010430813,15.56416721575109
15120.0,1337935.5453,6070317.212,1427877.5091,1337935.5065,6070317.0623,1427877.4951,-3.8800000213086605,-14.969999995082617,-1.3999999966472387,15.527887815435202
15150.0,1337935.545,6070317.2121,1427877.5091,1337935.5064,6070317.0626,1427877.4948,-3.859999985434115,-14.950000029057264,-1.4299999922513962,15.50635356020888
15180.0,1337935.5446,6070317.2121,1427877.5091,1337935.5064,6070317.0628,1427877.4945,-3.819999983534217,-14.929999969899654,-1.4599999878555536,15.479951516072113
15210.0,1337935.5442,6070317.212,1427877.5091,1337935.5063,6070317.0631,1427877.4942,-3.7899999879300594,-14.89000003784895,-1.489999983459711,15.436848803637403
15240.0,1337935.5437,6070317.2118,1427877.5091,1337935.5063,6070317.0634,1427877.4939,-3.740000003017485,-14.839999936521053,-1.5200000023469329,15.379323721986294
15270.0,1337935.5431,6070317.2115,1427877.5089,1337935.5062,6070317.0637,1427877.4936,-3.6899999948218465,-14.780000038444996,-1.5300000086426735,15.310303756773276
15300.0,1337935.5449,6070317.2105,1427877.5083,1337935.5062,6070317.0639,1427877.4933,-3.87000001501292,-14.659999962896109,-1.500000013038516,15.236223254712089
15330.0,1337935.5459,6070317.2103,1427877.5081,1337935.5061,6070317.0642,1427877.4929,-3.979999991133809,-14.610000047832727,-1.5200000023469329,15.218505226671644
15360.0,1337935.5462,6070317.2102,1427877.508,1337935.506,6070317.0645,1427877.4926,-4.019999993033707,-14.569999929517508,-1.5399999916553497,15.192659341419779
15390.0,1337935.5464,6070317.2101,1427877.508,1337935.506,6070317.0647,1427877.4923,-4.040000005625188,-14.539999980479479,-1.5699999872595072,15.172280627439951
15420.0,1337935.5463,6070317.2101,1427877.508,1337935.5059,6070317.065,1427877.492,-4.040000005625188,-14.509999938309193,-1.5999999828636646,15.14667284258652
15450.0,1337935.5463,6070317.21,1427877.508,1337935.5059,6070317.0653,1427877.4916,-4.040000005625188,-14.470000006258488,-1.6399999847635627,15.112647027460035
15480.0,1337935.5463,6070317.21,1427877.5079,1337935.5058,6070317.0655,1427877.4913,-4.050000011920929,-14.450000040233135,-1.6599999973550439,15.098364191213427
15510.0,1337935.5462,6070317.21,1427877.5079,1337935.5058,6070317.0658,1427877.491,-4.040000005625188,-14.419999998062849,-1.6900000162422657,15.07030524058763
15540.0,1337935.5459,6070317.21,1427877.5079,1337935.5057,6070317.0661,1427877.4907,-4.019999993033707,-14.389999955892563,-1.7200000118464231,15.039644234998732
15570.0,1337935.5455,6070317.2099,1427877.5078,1337935.5057,6070317.0663,1427877.4904,-3.979999991133809,-14.360000006854534,-1.74000000115484,15.00258644801976
15600.0,1337935.5458,6070317.2093,1427877.5075,1337935.5057,6070317.0666,1427877.4902,-4.0099999867379665,-14.27000006660819,-1.7300000181421638,14.923334140111189
15630.0,1337935.5448,6070317.2097,1427877.5075,1337935.5056,6070317.0668,1427877.49,-3.919999999925494,-14.289999939501286,-1.7500000074505806,14.920891337196974
15660.0,1337935.5445,6070317.2099,1427877.5075,1337935.5056,6070317.067,1427877.4898,-3.8900000043213367,-14.290000032633543,-1.7699999967589974,14.915398115867156
15690.0,1337935.5444,6070317.2099,1427877.5075,1337935.5056,6070317.0673,1427877.4895,-3.879999998025596,-14.259999990463257,-1.8000000156462193,14.887645877337931
