SOD,pass,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZWD_m,CodeRMS_mm,PhsRMS_mm
2040.0,FWD,-90.519,-24.287,-120.789,152.884,13,5,0,0.1200,2563.99,342.884
2070.0,FWD,-89.614,-24.092,-120.824,152.346,13,5,0,0.1200,2830.16,345.884
2100.0,FWD,-89.449,-23.919,-120.979,152.346,13,5,0,0.1200,2416.85,346.313
2130.0,FWD,-88.976,-23.880,-121.271,152.295,13,5,0,0.1200,2433.30,358.425
2160.0,FWD,-88.303,-23.751,-121.733,152.252,14,5,0,0.1200,2355.06,330.061
2190.0,FWD,-87.554,-23.530,-122.110,152.086,14,5,0,0.1200,2721.39,331.175
2220.0,FWD,-78.520,-30.701,-112.254,140.388,14,5,0,0.1194,3043.66,351.478
2250.0,FWD,-78.077,-30.495,-112.579,140.357,15,5,0,0.1194,2699.02,357.602
2280.0,FWD,-78.994,-32.337,-115.519,143.632,15,5,0,0.1194,3405.77,320.970
2310.0,FWD,-77.728,-32.022,-116.469,143.639,15,5,0,0.1194,3162.38,305.991
2340.0,FWD,-76.614,-31.720,-117.317,143.663,14,5,0,0.1194,2844.21,413.542
2370.0,FWD,-84.086,-45.170,-61.414,113.501,15,5,0,0.1185,2602.35,336.894
2400.0,FWD,-83.607,-45.068,-61.952,113.399,15,5,0,0.1185,2345.20,368.451
2430.0,FWD,-83.527,-44.975,-62.473,113.588,15,5,0,0.1186,2213.00,313.057
2460.0,FWD,-82.482,-44.858,-63.303,113.237,15,5,0,0.1186,2350.93,316.950
2490.0,FWD,-81.838,-44.687,-64.056,113.127,14,5,0,0.1186,2367.21,317.759
2520.0,FWD,-112.763,-52.028,-44.458,131.905,14,5,0,0.1186,2713.49,400.913
2550.0,FWD,-102.025,-46.221,-126.906,169.265,14,5,0,0.1124,3295.72,1269.607
2580.0,FWD,-102.359,-46.197,-126.998,169.529,14,5,0,0.1125,3303.87,1224.245
2610.0,FWD,-101.948,-46.063,-127.710,169.779,14,5,0,0.1126,2991.22,1287.028
2640.0,FWD,-101.629,-45.908,-128.282,169.977,14,5,0,0.1127,3182.39,1344.932
2670.0,FWD,-102.019,-45.919,-128.256,170.194,14,5,0,0.1127,2707.06,1226.673
2700.0,FWD,-102.521,-45.976,-128.377,170.602,14,5,0,0.1128,2644.08,1243.028
2730.0,FWD,-102.025,-45.878,-129.120,170.839,14,5,0,0.1129,2558.26,1349.344
2760.0,FWD,-101.923,-45.830,-129.508,171.059,14,5,0,0.1130,2576.41,1419.018
2790.0,FWD,-101.133,-45.803,-130.049,170.993,14,5,0,0.1130,2780.37,1350.147
2820.0,FWD,-100.134,-45.669,-130.941,171.050,14,5,0,0.1131,2707.55,1330.805
2850.0,FWD,-99.677,-45.593,-131.489,171.183,14,5,0,0.1132,2895.49,1313.950
2880.0,FWD,-99.609,-45.602,-131.933,171.487,14,5,0,0.1132,2965.13,1372.354
2910.0,FWD,-99.905,-45.541,-131.959,171.663,14,5,0,0.1133,2695.98,1277.220
2940.0,FWD,-99.398,-45.504,-132.458,171.743,14,5,0,0.1134,2552.77,1361.938
2970.0,FWD,-99.533,-45.492,-132.658,171.972,14,5,0,0.1134,2422.96,1356.935
3000.0,FWD,-88.034,-43.707,-164.901,191.970,13,5,0,0.1140,2804.21,1523.403
3030.0,FWD,-87.818,-43.712,-165.122,192.062,14,5,0,0.1140,2162.05,1401.194
3060.0,FWD,-87.441,-43.689,-165.376,192.104,14,5,0,0.1141,3010.45,1473.206
3090.0,FWD,-87.020,-43.679,-165.721,192.208,14,5,0,0.1141,3192.23,1601.748
3120.0,FWD,-86.915,-43.733,-165.795,192.237,13,5,0,0.1142,3735.12,1521.834
3150.0,FWD,-62.085,-40.106,-186.945,201.026,14,5,0,0.1143,3300.06,1216.687
3180.0,FWD,-61.567,-40.067,-187.280,201.171,13,5,0,0.1144,2393.92,1174.848
3210.0,FWD,-61.330,-40.065,-187.464,201.269,13,5,0,0.1144,2300.08,1202.723
3240.0,FWD,-65.170,-38.921,-178.506,193.975,13,5,0,0.1141,3120.85,1166.600
3270.0,FWD,-67.747,-39.546,-174.538,191.356,14,5,0,0.1141,3273.73,1161.920
3300.0,FWD,-67.339,-39.488,-174.783,191.424,14,5,0,0.1141,2816.99,1135.578
3330.0,FWD,-68.855,-38.153,-173.898,190.885,13,5,0,0.1143,2231.38,1084.807
3360.0,FWD,-66.330,-36.247,-176.554,192.054,13,5,0,0.1140,2270.73,1033.716
3390.0,FWD,-65.828,-36.508,-177.670,192.958,12,5,0,0.1150,2599.71,952.988
3420.0,FWD,-65.650,-36.464,-177.867,193.071,12,5,0,0.1150,2362.81,952.830
3450.0,FWD,-65.203,-36.403,-178.136,193.156,12,5,0,0.1151,2465.73,962.890
3480.0,FWD,-65.145,-36.391,-178.244,193.233,12,5,0,0.1151,2324.79,1001.044
3510.0,FWD,-65.222,-36.379,-178.313,193.321,12,5,0,0.1151,2214.02,935.792
3540.0,FWD,-65.373,-36.354,-178.341,193.392,12,5,0,0.1152,2288.13,987.478
3570.0,FWD,-65.362,-36.330,-178.462,193.496,12,5,0,0.1152,2480.41,1129.975
3600.0,FWD,-65.354,-36.304,-178.531,193.552,12,5,0,0.1153,2435.73,981.680
3630.0,FWD,-65.433,-36.276,-178.555,193.595,12,5,0,0.1153,2340.30,910.620
3660.0,FWD,-65.373,-36.250,-178.685,193.691,12,5,0,0.1153,2460.64,925.790
3690.0,FWD,-65.142,-36.224,-178.865,193.774,12,5,0,0.1154,2407.37,993.655
3720.0,FWD,-64.961,-36.219,-179.020,193.856,12,5,0,0.1154,2217.30,987.833
3750.0,FWD,-64.432,-36.139,-179.382,193.998,12,5,0,0.1154,2420.74,1127.979
3780.0,FWD,-64.126,-36.087,-179.621,194.109,12,6,0,0.1155,3111.60,1147.015
3810.0,FWD,-63.947,-36.071,-179.777,194.191,11,6,0,0.1155,2237.44,980.446
3840.0,FWD,-52.401,-31.850,-178.068,188.331,11,6,0,0.1156,2344.68,941.311
3870.0,FWD,-52.044,-31.807,-178.239,188.386,11,6,0,0.1156,2662.95,923.351
3900.0,FWD,-51.539,-31.783,-178.481,188.472,11,6,0,0.1157,2673.64,982.758
3930.0,FWD,-51.559,-31.786,-178.530,188.525,11,6,0,0.1157,2845.03,1022.870
3960.0,FWD,-51.392,-31.761,-178.679,188.616,11,6,0,0.1157,2702.40,918.359
3990.0,FWD,-51.622,-31.730,-178.669,188.664,11,6,0,0.1158,2593.27,956.782
4020.0,FWD,-51.413,-31.700,-178.849,188.772,11,6,0,0.1158,2326.57,976.197
4050.0,FWD,-41.199,-26.392,-200.435,206.320,11,6,0,0.1139,2359.59,1168.843
4080.0,FWD,-41.301,-26.385,-200.502,206.405,11,6,0,0.1140,2350.68,1159.588
4110.0,FWD,-31.070,-26.051,-216.057,219.829,11,6,0,0.1128,2519.01,1383.862
4140.0,FWD,-30.973,-26.039,-216.220,219.974,11,6,0,0.1128,2468.33,1361.590
4170.0,FWD,-30.914,-26.028,-216.354,220.096,11,6,0,0.1129,2304.08,1403.455
4200.0,FWD,-31.073,-26.056,-216.394,220.161,11,6,0,0.1129,2651.69,1374.731
4230.0,FWD,-31.155,-26.078,-216.469,220.249,12,6,0,0.1130,2624.74,1365.863
4260.0,FWD,-31.075,-26.068,-216.596,220.361,12,6,0,0.1130,2657.60,1343.720
4290.0,FWD,-21.568,-28.964,-233.430,236.207,12,6,0,0.1128,2620.79,1554.690
4320.0,FWD,-21.366,-28.940,-233.608,236.362,12,6,0,0.1128,2394.47,1505.752
4350.0,FWD,-21.272,-28.927,-233.752,236.494,12,6,0,0.1129,2515.54,1535.676
4380.0,FWD,-21.672,-28.917,-233.711,236.488,12,6,0,0.1129,2276.68,1441.769
4410.0,FWD,-22.061,-28.898,-233.701,236.512,12,6,0,0.1130,2664.80,1431.899
4440.0,FWD,-22.231,-28.908,-233.761,236.588,12,6,0,0.1130,2783.03,1438.794
4470.0,FWD,-22.338,-28.921,-233.830,236.669,12,6,0,0.1131,2577.09,1574.309
4500.0,FWD,-22.590,-28.913,-233.842,236.703,12,6,0,0.1131,2777.17,1464.829
4530.0,FWD,-22.594,-28.912,-233.923,236.783,12,6,0,0.1132,2373.36,1465.553
4560.0,FWD,-22.683,-28.908,-233.986,236.854,12,6,0,0.1132,2655.87,1437.105
4590.0,FWD,-22.682,-28.900,-234.104,236.969,12,6,0,0.1132,2818.14,1691.703
4620.0,FWD,-22.638,-28.892,-234.184,237.043,12,6,0,0.1133,2824.47,1633.649
4650.0,FWD,-22.691,-28.896,-234.259,237.122,12,7,0,0.1133,2772.34,1506.395
4680.0,FWD,-22.505,-28.871,-234.408,237.249,12,7,0,0.1134,2591.63,1445.391
4710.0,FWD,-22.273,-28.849,-234.551,237.365,12,7,0,0.1134,2961.28,1521.154
4740.0,FWD,-22.000,-28.810,-234.701,237.484,12,7,0,0.1135,2892.50,1506.806
4770.0,FWD,-21.858,-28.793,-234.794,237.561,12,7,0,0.1135,2871.09,1428.868
4800.0,FWD,-21.839,-28.817,-234.859,237.626,12,6,0,0.1136,2812.58,1573.800
4830.0,FWD,-21.717,-28.839,-234.975,237.732,12,6,0,0.1136,2575.86,1521.694
4860.0,FWD,-21.740,-28.821,-235.056,237.812,12,6,0,0.1136,2717.61,1537.811
4890.0,FWD,-0.752,-35.153,-233.181,235.817,12,6,0,0.1131,2990.59,1636.999
4920.0,FWD,-0.536,-35.125,-233.336,235.965,12,6,0,0.1132,3028.94,1718.165
4950.0,FWD,-0.496,-35.103,-233.450,236.075,12,6,0,0.1132,3046.78,1684.178
4980.0,FWD,-0.679,-35.092,-233.495,236.118,12,6,0,0.1133,2906.00,1703.062
5010.0,FWD,-0.538,-35.044,-233.628,236.242,12,6,0,0.1133,3028.09,1620.436
5040.0,FWD,-0.463,-35.005,-233.728,236.335,12,6,0,0.1134,2866.97,1632.988
5070.0,FWD,-0.359,-34.975,-233.843,236.444,12,6,0,0.1134,2574.55,1598.199
5100.0,FWD,-0.509,-34.981,-233.917,236.519,12,6,0,0.1134,2764.87,1641.819
5130.0,FWD,-0.676,-34.978,-233.962,236.563,12,6,0,0.1135,2905.95,1675.016
5160.0,FWD,+2.670,-41.133,-213.890,217.826,12,6,0,0.1107,2659.31,1581.060
5190.0,FWD,+25.035,-38.214,-209.935,214.848,12,6,0,0.1070,2644.10,1468.854
5220.0,FWD,+25.020,-38.213,-210.067,214.976,12,6,0,0.1071,2775.25,1501.395
5250.0,FWD,+24.892,-38.210,-210.178,215.068,12,6,0,0.1072,2855.58,1480.017
5280.0,FWD,+24.805,-38.206,-210.302,215.178,12,6,0,0.1073,2970.10,1467.354
5310.0,FWD,+45.859,-39.915,-212.947,221.455,12,6,0,0.1046,2525.82,1448.536
5340.0,FWD,+45.979,-39.898,-213.133,221.656,11,6,0,0.1047,2422.47,1483.181
5370.0,FWD,+46.164,-39.879,-213.334,221.885,11,6,0,0.1048,2476.87,1577.245
5400.0,FWD,+49.758,-45.448,-208.892,219.493,11,6,0,0.1041,2529.91,1554.005
5430.0,FWD,+49.847,-45.442,-209.066,219.678,11,6,0,0.1042,2346.99,1532.613
5460.0,FWD,+49.831,-45.439,-209.215,219.815,11,6,0,0.1043,2220.54,1518.997
5490.0,FWD,+49.581,-45.458,-209.322,219.864,11,6,0,0.1044,2099.85,1571.163
5520.0,FWD,+49.457,-45.462,-209.444,219.954,11,6,0,0.1044,2056.79,1531.059
5550.0,FWD,+49.562,-45.447,-209.619,220.141,11,6,0,0.1045,2423.97,1565.678
5580.0,FWD,+57.711,-50.693,-216.526,229.748,11,6,0,0.1034,2481.94,1568.717
5610.0,FWD,+57.877,-50.676,-216.704,229.954,11,6,0,0.1035,2700.94,1529.875
5640.0,FWD,+58.602,-51.274,-216.157,229.754,11,6,0,0.1032,2587.24,1577.468
5670.0,FWD,+58.720,-51.262,-216.332,229.946,11,6,0,0.1033,2517.25,1582.802
5700.0,FWD,+58.779,-51.253,-216.492,230.110,11,6,0,0.1034,2377.50,1616.319
5730.0,FWD,+58.686,-51.261,-216.620,230.208,11,6,0,0.1035,2451.21,1559.119
5760.0,FWD,+58.634,-51.261,-216.754,230.322,11,6,0,0.1036,2712.60,1616.254
5790.0,FWD,+58.673,-51.257,-216.903,230.470,11,6,0,0.1036,2618.58,1567.644
5820.0,FWD,+58.784,-51.248,-217.065,230.649,11,6,0,0.1037,2437.30,1600.308
5850.0,FWD,+58.862,-51.235,-217.219,230.811,11,6,0,0.1038,2217.82,1506.640
5880.0,FWD,+58.994,-51.212,-217.384,230.995,11,6,0,0.1039,2454.19,1589.192
5910.0,FWD,+59.223,-51.181,-217.570,231.221,11,6,0,0.1040,2475.79,1571.215
5940.0,FWD,+59.413,-51.165,-217.736,231.423,11,6,0,0.1041,2510.09,1543.249
5970.0,FWD,+59.539,-51.144,-217.897,231.603,11,6,0,0.1042,2616.96,1517.139
6000.0,FWD,+59.508,-51.137,-218.026,231.715,11,6,0,0.1042,2482.25,1592.402
6030.0,FWD,+59.441,-51.144,-218.144,231.810,11,6,0,0.1043,2165.96,1523.238
6060.0,FWD,+59.515,-51.142,-218.284,231.960,11,6,0,0.1044,2517.30,1575.394
6090.0,FWD,+59.386,-51.155,-218.374,232.015,11,6,0,0.1045,2572.75,1577.516
6120.0,FWD,+59.149,-51.170,-218.451,232.030,11,6,0,0.1046,2225.73,1542.851
6150.0,FWD,+59.175,-51.163,-218.587,232.163,11,6,0,0.1047,2499.72,1717.064
6180.0,FWD,+59.255,-51.145,-218.732,232.316,11,6,0,0.1047,2561.81,1651.769
6210.0,FWD,+59.343,-51.124,-218.876,232.470,11,6,0,0.1048,2461.30,1592.608
6240.0,FWD,+59.519,-51.106,-219.026,232.652,11,6,0,0.1049,2414.95,1513.794
6270.0,FWD,+59.648,-51.098,-219.168,232.817,11,6,0,0.1050,2371.15,1532.596
6300.0,FWD,+59.549,-51.095,-219.265,232.882,11,6,0,0.1051,2286.90,1560.157
6330.0,FWD,+38.086,-55.403,-213.027,223.385,11,6,0,0.1029,2546.12,1301.956
6360.0,FWD,+38.126,-55.394,-213.171,223.526,11,6,0,0.1029,2427.46,1305.043
6390.0,FWD,+38.174,-55.388,-213.305,223.661,11,6,0,0.1030,2335.00,1274.369
6420.0,FWD,+38.213,-55.384,-213.441,223.797,11,6,0,0.1031,2217.80,1270.331
6450.0,FWD,+43.664,-53.445,-207.251,218.440,11,6,0,0.1007,2181.71,1165.482
6480.0,FWD,+43.677,-53.437,-207.402,218.583,11,6,0,0.1008,2322.53,1131.401
6510.0,FWD,+43.141,-52.825,-204.443,215.520,11,6,0,0.0998,2632.58,1038.483
6540.0,FWD,+43.049,-52.830,-204.578,215.630,11,6,0,0.0999,2337.55,1074.185
6570.0,FWD,+42.995,-52.836,-204.715,215.751,11,6,0,0.1000,2434.50,1130.517
6600.0,FWD,+42.988,-52.841,-204.852,215.881,11,6,0,0.1001,2558.38,1164.137
6630.0,FWD,+43.024,-52.843,-204.993,216.023,11,6,0,0.1002,2679.06,1033.665
6660.0,FWD,+42.979,-52.850,-205.126,216.141,11,6,0,0.1003,2358.17,1075.111
6690.0,FWD,+42.972,-52.853,-205.261,216.269,11,6,0,0.1004,2362.59,1085.344
6720.0,FWD,+42.990,-52.855,-205.401,216.405,11,6,0,0.1005,2296.60,1045.623
6750.0,FWD,+43.016,-52.858,-205.542,216.545,11,6,0,0.1006,2380.70,1027.067
6780.0,FWD,+42.999,-52.865,-205.673,216.668,11,6,0,0.1007,2201.12,991.577
6810.0,FWD,+38.443,-45.162,-215.804,223.805,11,6,0,0.0887,2335.35,1179.421
6840.0,FWD,+38.419,-45.164,-216.023,224.012,11,6,0,0.0889,2204.75,1147.766
6870.0,FWD,+38.356,-45.168,-216.236,224.208,11,6,0,0.0890,2385.46,1208.986
6900.0,FWD,+38.309,-45.172,-216.445,224.403,11,6,0,0.0892,2664.80,1135.881
6930.0,FWD,+29.398,-39.673,-218.473,223.984,11,6,0,0.0820,2657.57,1153.273
6960.0,FWD,+29.512,-39.669,-218.756,224.273,11,6,0,0.0822,2684.05,1136.841
6990.0,FWD,+29.512,-39.665,-219.024,224.535,11,6,0,0.0823,2700.29,1104.230
7020.0,FWD,+29.603,-39.659,-219.301,224.816,11,6,0,0.0825,3051.79,1115.615
7050.0,FWD,+33.687,-38.403,-222.018,227.819,11,6,0,0.0816,2680.42,1197.421
7080.0,FWD,+33.779,-38.388,-222.302,228.107,11,6,0,0.0818,2555.72,1223.624
7110.0,FWD,+33.841,-38.376,-222.583,228.388,11,6,0,0.0819,2669.11,1321.011
7140.0,FWD,+33.925,-38.360,-222.862,228.670,11,6,0,0.0821,2452.85,1364.895
7170.0,FWD,+34.001,-38.348,-223.137,228.947,11,6,0,0.0822,2294.10,1180.867
7200.0,FWD,+12.379,-36.910,-213.930,217.444,11,6,0,0.0787,2523.08,1019.180
7230.0,FWD,+12.368,-36.911,-214.212,217.720,11,6,0,0.0789,2555.16,1015.141
7260.0,FWD,+12.468,-36.903,-214.506,218.014,11,6,0,0.0790,2675.68,1094.833
7290.0,FWD,+12.578,-36.892,-214.797,218.305,11,6,0,0.0792,2770.18,1175.474
7320.0,FWD,+14.740,-37.051,-215.917,219.568,11,6,0,0.0794,2499.30,1044.325
7350.0,FWD,+14.874,-37.037,-216.199,219.852,11,6,0,0.0796,2559.29,1064.459
7380.0,FWD,+14.875,-37.033,-216.468,220.116,11,6,0,0.0797,2340.14,1011.701
7410.0,FWD,+14.994,-37.020,-216.750,220.399,11,6,0,0.0799,2506.20,1059.853
7440.0,FWD,+15.031,-37.007,-217.023,220.668,11,6,0,0.0800,2758.38,1091.292
7470.0,FWD,-1.340,-35.877,-213.623,216.619,11,6,0,0.0788,2624.70,901.474
7500.0,FWD,-13.036,-36.312,-211.715,215.201,11,6,0,0.0787,2504.69,839.169
7530.0,FWD,-13.053,-36.317,-211.975,215.460,11,6,0,0.0789,2611.44,810.260
7560.0,FWD,-12.978,-36.316,-212.240,215.715,11,6,0,0.0790,2801.34,860.050
7590.0,FWD,-12.897,-36.308,-212.501,215.966,11,6,0,0.0792,3127.74,938.983
7620.0,FWD,-14.376,-36.376,-216.396,219.903,11,6,0,0.0796,2809.19,846.263
7650.0,FWD,-14.442,-36.383,-216.638,220.146,11,5,0,0.0797,2499.44,851.908
7680.0,FWD,-14.386,-36.384,-216.890,220.391,11,5,0,0.0799,2688.59,885.189
7710.0,FWD,-14.262,-36.378,-217.144,220.632,11,5,0,0.0800,2646.90,899.156
7740.0,FWD,-14.218,-36.377,-217.388,220.869,11,5,0,0.0802,2467.80,861.606
7770.0,FWD,-14.159,-36.372,-217.630,221.102,11,5,0,0.0803,2405.45,864.040
7800.0,FWD,-14.061,-36.363,-217.878,221.339,11,5,0,0.0805,2549.12,896.513
7830.0,FWD,-14.018,-36.364,-218.122,221.577,11,5,0,0.0806,2563.66,904.604
7860.0,FWD,-14.038,-36.370,-218.356,221.809,11,5,0,0.0808,2560.91,876.267
7890.0,FWD,-33.089,-33.392,-214.395,219.488,11,5,0,0.0792,2390.79,697.998
7920.0,FWD,-32.997,-33.389,-214.644,219.717,11,5,0,0.0793,2601.99,806.384
7950.0,FWD,-32.925,-33.389,-214.889,219.946,11,5,0,0.0795,2461.72,739.259
7980.0,FWD,-50.836,-31.863,-210.457,218.842,11,5,0,0.0781,2775.20,516.812
8010.0,FWD,-50.762,-31.866,-210.707,219.066,11,5,0,0.0782,2434.30,601.517
8040.0,FWD,-50.709,-31.871,-210.952,219.289,11,5,0,0.0784,2417.66,619.993
8070.0,FWD,-50.684,-31.879,-211.193,219.517,11,5,0,0.0786,2566.62,495.345
8100.0,FWD,-50.602,-31.881,-211.438,219.734,12,5,0,0.0787,2416.37,578.691
8130.0,FWD,-50.515,-31.881,-211.683,219.950,12,5,0,0.0789,2396.88,561.535
8160.0,FWD,-50.452,-31.886,-211.926,220.170,12,5,0,0.0790,2564.42,586.273
8190.0,FWD,-48.756,-29.695,-213.464,220.966,12,5,0,0.0771,2493.93,455.742
8220.0,FWD,-48.668,-29.698,-213.711,221.185,12,5,0,0.0773,2721.18,463.995
8250.0,FWD,-48.705,-29.707,-213.952,221.428,13,5,0,0.0775,2538.55,430.876
8280.0,FWD,-48.699,-29.715,-214.195,221.662,13,5,0,0.0776,2342.68,474.399
8310.0,FWD,-48.685,-29.721,-214.436,221.893,12,5,0,0.0778,2578.21,453.809
8340.0,FWD,-48.665,-29.727,-214.673,222.118,12,5,0,0.0779,2533.17,579.820
8370.0,FWD,-48.545,-29.728,-214.913,222.324,12,5,0,0.0781,2581.54,577.218
8400.0,FWD,-48.514,-29.734,-215.151,222.548,12,5,0,0.0783,2701.05,481.492
8430.0,FWD,-48.508,-29.740,-215.386,222.775,12,5,0,0.0784,2609.96,430.639
8460.0,FWD,-58.738,-29.685,-217.317,227.064,12,5,0,0.0788,2514.18,383.688
8490.0,FWD,-58.743,-29.693,-217.547,227.286,13,5,0,0.0790,3276.21,393.388
8520.0,FWD,-58.764,-29.701,-217.774,227.510,13,5,0,0.0791,3259.93,446.539
8550.0,FWD,-58.758,-29.707,-217.999,227.725,12,5,0,0.0793,3168.91,537.747
