SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1680.0,FWD,1337935.9884,6070317.7740,1427878.1755,1337935.5599,6070317.2377,1427877.5071,+428.497,+536.327,+668.401,-303.014,+512.426,+750.745,958.132,14,2,0,2.0909,0.1192,2.2100,422.25,174.918
1710.0,FWD,1337935.9667,6070317.7669,1427878.1527,1337935.5599,6070317.2377,1427877.5071,+406.828,+529.151,+645.625,-283.398,+492.865,+734.242,928.623,14,2,0,2.0909,0.1193,2.2101,747.41,194.355
1740.0,FWD,1337935.9516,6070317.7831,1427878.1540,1337935.5599,6070317.2377,1427877.5071,+391.653,+545.418,+646.921,-265.077,+491.284,+746.829,932.405,14,2,0,2.0909,0.1193,2.2101,382.22,189.768
1770.0,FWD,1337935.9434,6070317.7696,1427878.1363,1337935.5599,6070317.2377,1427877.5071,+383.462,+531.929,+629.180,-259.981,+477.365,+728.280,908.768,15,2,0,2.0909,0.1193,2.2101,1868.00,1125.995
1800.0,FWD,1337935.9458,6070317.7441,1427878.1211,1337935.5599,6070317.2377,1427877.5071,+385.904,+506.440,+613.970,-267.853,+468.036,+701.114,884.513,15,2,0,2.0909,0.1192,2.2101,1284.04,980.947
1830.0,FWD,1337935.9507,6070317.7363,1427878.1248,1337935.5599,6070317.2377,1427877.5071,+390.776,+498.615,+617.736,-274.295,+473.191,+695.539,884.828,15,2,0,2.0909,0.1192,2.2100,785.08,824.029
1860.0,FWD,1337935.9486,6070317.7324,1427878.1089,1337935.5599,6070317.2377,1427877.5071,+388.742,+494.661,+601.787,-273.159,+458.620,+687.756,870.607,15,2,0,2.0909,0.1192,2.2100,1103.30,600.277
1890.0,FWD,1337935.9429,6070317.7290,1427878.1030,1337935.5599,6070317.2377,1427877.5071,+383.038,+491.260,+595.901,-268.321,+453.910,+681.998,862.063,15,2,0,2.0909,0.1192,2.2100,1048.35,693.998
1920.0,FWD,1337935.9287,6070317.7226,1427878.1101,1337935.5599,6070317.2377,1427877.5071,+368.807,+484.868,+602.963,-255.800,+462.888,+674.524,857.135,14,2,0,2.0909,0.1191,2.2100,548.96,333.572
1950.0,FWD,1337935.9302,6070317.7128,1427878.1087,1337935.5599,6070317.2377,1427877.5071,+370.338,+475.107,+601.593,-259.395,+463.627,+665.248,851.346,13,2,0,2.0909,0.1191,2.2100,414.10,98.849
1980.0,FWD,1337935.9328,6070317.6896,1427878.1008,1337935.5599,6070317.2377,1427877.5071,+372.853,+451.868,+593.692,-266.854,+460.920,+641.885,834.071,13,2,0,2.0909,0.1191,2.2099,528.68,83.655
2010.0,FWD,1337935.9419,6070317.6748,1427878.0947,1337935.5599,6070317.2377,1427877.5071,+381.992,+437.060,+587.568,-278.966,+457.769,+628.333,825.940,13,2,0,2.0909,0.1190,2.2099,455.86,105.845
2040.0,FWD,1337935.9333,6070317.6207,1427878.0819,1337935.5599,6070317.2377,1427877.5071,+373.439,+383.000,+574.821,-282.249,+457.658,+572.231,785.216,13,2,0,2.0909,0.1190,2.2098,465.38,142.259
2070.0,FWD,1337935.9296,6070317.6183,1427878.0779,1337935.5599,6070317.2377,1427877.5071,+369.664,+380.579,+570.797,-279.083,+454.454,+568.230,779.295,13,2,0,2.0909,0.1190,2.2098,366.66,105.973
2100.0,FWD,1337935.9326,6070317.6066,1427878.0808,1337935.5599,6070317.2377,1427877.5071,+372.723,+368.883,+573.698,-284.588,+459.705,+558.397,777.256,13,2,0,2.0909,0.1190,2.2098,407.98,130.855
2130.0,FWD,1337935.9275,6070317.5770,1427878.0695,1337935.5599,6070317.2377,1427877.5071,+367.595,+339.307,+562.448,-285.946,+455.501,+526.647,752.731,13,2,0,2.0909,0.1189,2.2098,442.73,134.332
2160.0,FWD,1337935.9214,6070317.5802,1427878.0601,1337935.5599,6070317.2377,1427877.5071,+361.527,+342.454,+553.019,-279.344,+445.916,+526.244,744.182,14,2,0,2.0909,0.1189,2.2097,639.46,291.518
2190.0,FWD,1337935.9192,6070317.5893,1427878.0595,1337935.5599,6070317.2377,1427877.5071,+359.269,+351.563,+552.363,-275.177,+443.382,+534.289,746.844,14,2,0,2.0909,0.1188,2.2097,568.93,217.465
2220.0,FWD,1337935.9332,6070317.6125,1427878.0617,1337935.5599,6070317.2377,1427877.5071,+373.282,+374.830,+554.581,-283.854,+439.745,+559.865,766.418,14,2,0,2.0909,0.1188,2.2097,669.99,177.293
2250.0,FWD,1337935.9324,6070317.6255,1427878.0759,1337935.5599,6070317.2377,1427877.5071,+372.496,+387.773,+568.803,-280.300,+450.791,+575.219,782.724,15,2,0,2.0909,0.1188,2.2097,453.94,130.320
2280.0,FWD,1337935.9133,6070317.6382,1427878.0755,1337935.5599,6070317.2377,1427877.5071,+353.423,+400.531,+568.390,-258.929,+448.506,+583.265,780.000,15,2,0,2.0909,0.1188,2.2097,639.77,119.325
