epoch,sod,sat,health,lifetime_s,bad_epochs,good_epochs,sigma_m,phase_residual_mm,elevation_deg,times_degraded,times_reborn
728,21840.0,G30,DEGRADED,120.0,4,0,0.194526,1123.035,68.737,1,6
728,21840.0,G17,DEGRADED,120.0,4,0,0.338901,1099.959,69.977,1,1
728,21840.0,G19,DEGRADED,120.0,4,0,0.197213,1141.960,49.974,1,1
729,21870.0,G01,DEGRADED,150.0,5,0,0.344141,1111.435,29.887,1,9
729,21870.0,G07,DEGRADED,150.0,5,0,0.194229,1085.310,60.052,1,8
729,21870.0,G14,DEGRADED,150.0,5,0,0.341942,1119.881,37.252,1,1
729,21870.0,G30,DEGRADED,150.0,5,0,0.194526,1105.114,68.940,1,6
729,21870.0,G17,DEGRADED,150.0,5,0,0.338901,1085.944,69.962,1,1
729,21870.0,G19,DEGRADED,150.0,5,0,0.197213,1123.709,50.118,1,1
730,21900.0,G01,DEGRADED,180.0,6,0,0.344141,1030.902,29.835,1,9
730,21900.0,G07,DEGRADED,180.0,6,0,0.194229,1005.481,59.960,1,8
730,21900.0,G14,DEGRADED,180.0,6,0,0.341942,1037.940,37.270,1,1
730,21900.0,G30,DEGRADED,180.0,6,0,0.194526,1020.072,69.142,1,6
730,21900.0,G17,DEGRADED,180.0,6,0,0.338901,1000.226,69.945,1,1
730,21900.0,G19,DEGRADED,180.0,6,0,0.197213,1042.355,50.261,1,1
731,21930.0,G01,DEGRADED,210.0,7,0,0.344141,784.303,29.781,1,9
731,21930.0,G07,DEGRADED,210.0,7,0,0.194229,756.487,59.866,1,8
731,21930.0,G14,DEGRADED,210.0,7,0,0.341942,792.277,37.288,1,1
731,21930.0,G30,DEGRADED,210.0,7,0,0.194526,773.731,69.344,1,6
731,21930.0,G17,DEGRADED,210.0,7,0,0.338901,759.223,69.924,1,1
731,21930.0,G19,DEGRADED,210.0,7,0,0.197213,796.419,50.404,1,1
732,21960.0,G01,DEGRADED,240.0,8,0,0.344141,1003.039,29.727,1,9
732,21960.0,G07,DEGRADED,240.0,8,0,0.194229,973.532,59.771,1,8
732,21960.0,G14,DEGRADED,240.0,8,0,0.341942,1013.972,37.306,1,1
732,21960.0,G30,DEGRADED,240.0,8,0,0.194526,992.435,69.545,1,6
732,21960.0,G17,DEGRADED,240.0,8,0,0.338901,970.884,69.901,1,1
732,21960.0,G19,DEGRADED,240.0,8,0,0.197213,1013.000,50.545,1,1
733,21990.0,G01,DEGRADED,270.0,9,0,0.344141,851.512,29.671,1,9
733,21990.0,G07,DEGRADED,270.0,9,0,0.194229,822.096,59.673,1,8
733,21990.0,G14,DEGRADED,270.0,9,0,0.341942,847.902,37.324,1,1
733,21990.0,G30,DEGRADED,270.0,9,0,0.194526,836.232,69.746,1,6
733,21990.0,G17,DEGRADED,270.0,9,0,0.338901,816.176,69.874,1,1
733,21990.0,G19,DEGRADED,270.0,9,0,0.197213,858.547,50.686,1,1
734,22020.0,G01,DEGRADED,300.0,10,0,0.344141,1186.336,29.614,1,9
734,22020.0,G07,DEGRADED,300.0,10,0,0.194229,1157.521,59.574,1,8
734,22020.0,G14,DEGRADED,300.0,10,0,0.341942,1187.814,37.342,1,1
734,22020.0,G30,DEGRADED,300.0,10,0,0.194526,1174.978,69.946,1,6
734,22020.0,G17,DEGRADED,300.0,10,0,0.338901,1148.884,69.845,1,1
734,22020.0,G19,DEGRADED,300.0,10,0,0.197213,1189.626,50.825,1,1
735,22050.0,G01,DEGRADED,330.0,11,0,0.344141,1005.819,29.556,1,9
735,22050.0,G07,DEGRADED,330.0,11,0,0.194229,963.121,59.473,1,8
735,22050.0,G14,DEGRADED,330.0,11,0,0.341942,990.259,37.360,1,1
735,22050.0,G30,DEGRADED,330.0,11,0,0.194526,977.211,70.145,1,6
735,22050.0,G17,DEGRADED,330.0,11,0,0.338901,953.352,69.812,1,1
735,22050.0,G19,DEGRADED,330.0,11,0,0.197213,996.615,50.964,1,1
736,22080.0,G01,DEGRADED,360.0,12,0,0.344141,1174.295,29.498,1,9
736,22080.0,G07,DEGRADED,360.0,12,0,0.194229,1121.207,59.370,1,8
736,22080.0,G14,DEGRADED,360.0,12,0,0.341942,1156.113,37.379,1,1
736,22080.0,G30,DEGRADED,360.0,12,0,0.194526,1134.079,70.344,1,6
736,22080.0,G17,DEGRADED,360.0,12,0,0.338901,1117.895,69.777,1,1
736,22080.0,G19,DEGRADED,360.0,12,0,0.197213,1155.442,51.101,1,1
737,22110.0,G01,DEGRADED,390.0,13,0,0.344141,1033.379,29.438,1,9
737,22110.0,G07,DEGRADED,390.0,13,0,0.194229,987.103,59.266,1,8
737,22110.0,G14,DEGRADED,390.0,13,0,0.341942,1027.082,37.398,1,1
737,22110.0,G30,DEGRADED,390.0,13,0,0.194526,1000.710,70.542,1,6
737,22110.0,G17,DEGRADED,390.0,13,0,0.338901,987.404,69.738,1,1
737,22110.0,G19,DEGRADED,390.0,13,0,0.197213,1018.256,51.238,1,1
738,22140.0,G01,DEGRADED,420.0,14,0,0.344141,955.165,29.377,1,9
738,22140.0,G07,DEGRADED,420.0,14,0,0.194229,914.296,59.160,1,8
738,22140.0,G14,DEGRADED,420.0,14,0,0.341942,946.807,37.416,1,1
738,22140.0,G30,DEGRADED,420.0,14,0,0.194526,928.729,70.739,1,6
738,22140.0,G17,DEGRADED,420.0,14,0,0.338901,911.448,69.697,1,1
738,22140.0,G19,DEGRADED,420.0,14,0,0.197213,943.544,51.374,1,1
739,22170.0,G01,DEGRADED,450.0,15,0,0.344141,1212.712,29.315,1,9
739,22170.0,G07,DEGRADED,450.0,15,0,0.194229,1162.309,59.052,1,8
739,22170.0,G14,DEGRADED,450.0,15,0,0.341942,1201.407,37.436,1,1
739,22170.0,G30,DEGRADED,450.0,15,0,0.194526,1178.840,70.936,1,6
739,22170.0,G17,DEGRADED,450.0,15,0,0.338901,1165.802,69.653,1,1
739,22170.0,G19,DEGRADED,450.0,15,0,0.197213,1195.496,51.508,1,1
740,22200.0,G01,DEGRADED,480.0,16,0,0.344141,1330.998,29.253,1,9
740,22200.0,G07,DEGRADED,480.0,16,0,0.194229,1295.667,58.942,1,8
740,22200.0,G14,DEGRADED,480.0,16,0,0.341942,1328.750,37.455,1,1
740,22200.0,G30,DEGRADED,480.0,16,0,0.194526,1307.908,71.131,1,6
740,22200.0,G17,DEGRADED,480.0,16,0,0.338901,1294.758,69.606,1,1
740,22200.0,G19,DEGRADED,480.0,16,0,0.197213,1326.235,51.642,1,1
741,22230.0,G01,DEGRADED,510.0,17,0,0.344141,1282.979,29.189,1,9
741,22230.0,G07,DEGRADED,510.0,17,0,0.194229,1253.316,58.831,1,8
741,22230.0,G14,DEGRADED,510.0,17,0,0.341942,1283.977,37.474,1,1
741,22230.0,G30,DEGRADED,510.0,17,0,0.194526,1270.816,71.326,1,6
741,22230.0,G17,DEGRADED,510.0,17,0,0.338901,1255.780,69.556,1,1
741,22230.0,G19,DEGRADED,510.0,17,0,0.197213,1282.816,51.774,1,1
742,22260.0,G01,DEGRADED,540.0,18,0,0.344141,1558.158,29.124,1,9
742,22260.0,G07,DEGRADED,540.0,18,0,0.194229,1517.562,58.718,1,8
742,22260.0,G14,DEGRADED,540.0,18,0,0.341942,1548.065,37.494,1,1
742,22260.0,G30,DEGRADED,540.0,18,0,0.194526,1540.968,71.520,1,6
742,22260.0,G17,DEGRADED,540.0,18,0,0.338901,1524.542,69.504,1,1
742,22260.0,G19,DEGRADED,540.0,18,0,0.197213,1557.350,51.906,1,1
743,22290.0,G01,DEGRADED,570.0,19,0,0.344141,1491.835,29.058,1,9
743,22290.0,G07,DEGRADED,570.0,19,0,0.194229,1456.268,58.603,1,8
743,22290.0,G14,DEGRADED,570.0,19,0,0.341942,1478.605,37.513,1,1
743,22290.0,G30,DEGRADED,570.0,19,0,0.194526,1476.824,71.713,1,6
743,22290.0,G17,DEGRADED,570.0,19,0,0.338901,1453.535,69.448,1,1
743,22290.0,G19,DEGRADED,570.0,19,0,0.197213,1492.062,52.036,1,1
744,22320.0,G01,DEGRADED,600.0,20,0,0.344141,1510.381,28.991,1,9
744,22320.0,G07,DEGRADED,600.0,20,0,0.194230,1469.027,58.487,1,8
744,22320.0,G14,DEGRADED,600.0,20,0,0.341942,1490.546,37.533,1,1
744,22320.0,G30,DEGRADED,600.0,20,0,0.194526,1484.276,71.905,1,6
744,22320.0,G17,DEGRADED,600.0,20,0,0.338901,1468.976,69.390,1,1
744,22320.0,G19,DEGRADED,600.0,20,0,0.197213,1504.312,52.166,1,1
745,22350.0,G01,DEGRADED,630.0,21,0,0.344141,2175.668,28.923,1,9
745,22350.0,G07,DEGRADED,630.0,21,0,0.194230,2142.891,58.369,1,8
745,22350.0,G14,DEGRADED,630.0,21,0,0.341942,2163.070,37.553,1,1
745,22350.0,G30,DEGRADED,630.0,21,0,0.194526,2159.644,72.096,1,6
745,22350.0,G17,DEGRADED,630.0,21,0,0.338901,2138.839,69.330,1,1
745,22350.0,G19,DEGRADED,630.0,21,0,0.197213,2180.321,52.294,1,1
746,22380.0,G01,DEGRADED,660.0,22,0,0.344141,2006.014,28.855,1,9
746,22380.0,G07,DEGRADED,660.0,22,0,0.194230,1976.037,58.250,1,8
746,22380.0,G14,DEGRADED,660.0,22,0,0.341942,1992.481,37.574,1,1
746,22380.0,G30,DEGRADED,660.0,22,0,0.194526,1994.442,72.286,1,6
746,22380.0,G17,DEGRADED,660.0,22,0,0.338901,1971.241,69.267,1,1
746,22380.0,G19,DEGRADED,660.0,22,0,0.197213,2013.699,52.422,1,1
747,22410.0,G01,DEGRADED,690.0,23,0,0.344141,1812.017,28.785,1,9
747,22410.0,G07,DEGRADED,690.0,23,0,0.194230,1769.754,58.129,1,8
747,22410.0,G14,DEGRADED,690.0,23,0,0.341942,1789.351,37.594,1,1
747,22410.0,G30,DEGRADED,690.0,23,0,0.194526,1790.454,72.474,1,6
747,22410.0,G17,DEGRADED,690.0,23,0,0.338901,1767.217,69.201,1,1
747,22410.0,G19,DEGRADED,690.0,23,0,0.197213,1810.446,52.548,1,1
748,22440.0,G01,DEGRADED,720.0,24,0,0.344141,1758.233,28.714,1,9
748,22440.0,G07,DEGRADED,720.0,24,0,0.194230,1714.023,58.006,1,8
748,22440.0,G14,DEGRADED,720.0,24,0,0.341942,1738.561,37.615,1,1
748,22440.0,G30,DEGRADED,720.0,24,0,0.194526,1736.663,72.662,1,6
748,22440.0,G17,DEGRADED,720.0,24,0,0.338901,1715.594,69.132,1,1
748,22440.0,G19,DEGRADED,720.0,24,0,0.197213,1755.464,52.673,1,1
749,22470.0,G01,DEGRADED,750.0,25,0,0.344141,1483.469,28.642,1,9
749,22470.0,G07,DEGRADED,750.0,25,0,0.194230,1450.103,57.882,1,8
749,22470.0,G14,DEGRADED,750.0,25,0,0.341942,1472.015,37.635,1,1
749,22470.0,G30,DEGRADED,750.0,25,0,0.194526,1470.634,72.848,1,6
749,22470.0,G17,DEGRADED,750.0,25,0,0.338901,1449.469,69.062,1,1
749,22470.0,G19,DEGRADED,750.0,25,0,0.197213,1485.299,52.797,1,1
750,22500.0,G01,DEGRADED,780.0,26,0,0.344141,1435.879,28.569,1,9
750,22500.0,G07,DEGRADED,780.0,26,0,0.194230,1395.840,57.756,1,8
750,22500.0,G14,DEGRADED,780.0,26,0,0.341942,1412.678,37.656,1,1
750,22500.0,G30,DEGRADED,780.0,26,0,0.194526,1418.789,73.033,1,6
750,22500.0,G17,DEGRADED,780.0,26,0,0.338901,1393.863,68.988,1,1
750,22500.0,G19,DEGRADED,780.0,26,0,0.197213,1429.393,52.919,1,1
751,22530.0,G01,DEGRADED,810.0,27,0,0.344141,1243.742,28.496,1,9
751,22530.0,G07,DEGRADED,810.0,27,0,0.194230,1211.184,57.629,1,8
751,22530.0,G14,DEGRADED,810.0,27,0,0.341942,1225.800,37.677,1,1
751,22530.0,G30,DEGRADED,810.0,27,0,0.194526,1227.438,73.216,1,6
751,22530.0,G17,DEGRADED,810.0,27,0,0.338901,1210.840,68.912,1,1
751,22530.0,G19,DEGRADED,810.0,27,0,0.197213,1242.363,53.041,1,1
752,22560.0,G01,DEGRADED,840.0,28,0,0.344141,1832.822,28.421,1,9
752,22560.0,G07,DEGRADED,840.0,28,0,0.194230,1808.810,57.500,1,8
752,22560.0,G14,DEGRADED,840.0,28,0,0.341942,1827.742,37.698,1,1
752,22560.0,G30,DEGRADED,840.0,28,0,0.194526,1829.381,73.399,1,6
752,22560.0,G17,DEGRADED,840.0,28,0,0.338901,1804.561,68.834,1,1
752,22560.0,G19,DEGRADED,840.0,28,0,0.197213,1839.580,53.162,1,1
753,22590.0,G01,DEGRADED,870.0,29,0,0.344141,1911.676,28.345,1,9
753,22590.0,G07,DEGRADED,870.0,29,0,0.194230,1879.950,57.370,1,8
753,22590.0,G14,DEGRADED,870.0,29,0,0.341942,1901.132,37.720,1,1
753,22590.0,G30,DEGRADED,870.0,29,0,0.194526,1905.215,73.579,1,6
753,22590.0,G17,DEGRADED,870.0,29,0,0.338901,1879.604,68.753,1,1
753,22590.0,G19,DEGRADED,870.0,29,0,0.197213,1915.063,53.281,1,1
755,22650.0,G01,DEGRADED,30.0,1,0,0.486689,1967.067,28.191,1,10
755,22650.0,G07,DEGRADED,30.0,1,0,0.274682,1930.802,57.105,1,9
755,22650.0,G14,DEGRADED,30.0,1,0,0.483579,1951.123,37.763,1,2
755,22650.0,G30,DEGRADED,30.0,1,0,0.275101,1946.553,73.936,1,7
755,22650.0,G17,DEGRADED,30.0,1,0,0.479278,1929.179,68.585,1,2
755,22650.0,G19,DEGRADED,30.0,1,0,0.278902,1965.699,53.516,1,2
756,22680.0,G01,DEGRADED,60.0,2,0,0.486689,1920.672,28.112,1,10
756,22680.0,G07,DEGRADED,60.0,2,0,0.274682,1884.769,56.971,1,9
756,22680.0,G14,DEGRADED,60.0,2,0,0.483579,1912.421,37.785,1,2
756,22680.0,G30,DEGRADED,60.0,2,0,0.275101,1900.116,74.112,1,7
756,22680.0,G17,DEGRADED,60.0,2,0,0.479278,1881.565,68.498,1,2
756,22680.0,G19,DEGRADED,60.0,2,0,0.278902,1915.950,53.632,1,2
757,22710.0,G01,DEGRADED,90.0,3,0,0.486689,1602.546,28.033,1,10
757,22710.0,G07,DEGRADED,90.0,3,0,0.274682,1560.854,56.834,1,9
757,22710.0,G14,DEGRADED,90.0,3,0,0.483579,1587.874,37.807,1,2
757,22710.0,G30,DEGRADED,90.0,3,0,0.275101,1572.590,74.286,1,7
757,22710.0,G17,DEGRADED,90.0,3,0,0.479278,1554.256,68.408,1,2
757,22710.0,G19,DEGRADED,90.0,3,0,0.278902,1588.632,53.747,1,2
758,22740.0,G01,DEGRADED,120.0,4,0,0.486689,1741.615,27.952,1,10
758,22740.0,G07,DEGRADED,120.0,4,0,0.274682,1692.873,56.697,1,9
758,22740.0,G14,DEGRADED,120.0,4,0,0.483579,1727.615,37.829,1,2
758,22740.0,G30,DEGRADED,120.0,4,0,0.275101,1711.411,74.458,1,7
758,22740.0,G17,DEGRADED,120.0,4,0,0.479278,1704.119,68.316,1,2
758,22740.0,G19,DEGRADED,120.0,4,0,0.278902,1727.350,53.860,1,2
759,22770.0,G01,DEGRADED,150.0,5,0,0.486689,1663.324,27.871,1,10
759,22770.0,G07,DEGRADED,150.0,5,0,0.274682,1610.667,56.558,1,9
759,22770.0,G14,DEGRADED,150.0,5,0,0.483579,1652.067,37.852,1,2
759,22770.0,G30,DEGRADED,150.0,5,0,0.275101,1632.037,74.629,1,7
759,22770.0,G17,DEGRADED,150.0,5,0,0.479278,1621.861,68.222,1,2
759,22770.0,G19,DEGRADED,150.0,5,0,0.278902,1645.076,53.972,1,2
760,22800.0,G01,DEGRADED,180.0,6,0,0.486689,1493.775,27.789,1,10
760,22800.0,G07,DEGRADED,180.0,6,0,0.274682,1458.595,56.418,1,9
760,22800.0,G14,DEGRADED,180.0,6,0,0.483579,1499.577,37.874,1,2
760,22800.0,G30,DEGRADED,180.0,6,0,0.275101,1477.819,74.797,1,7
760,22800.0,G17,DEGRADED,180.0,6,0,0.479278,1458.893,68.126,1,2
760,22800.0,G19,DEGRADED,180.0,6,0,0.278902,1489.647,54.083,1,2
761,22830.0,G01,DEGRADED,210.0,7,0,0.486689,1894.383,27.705,1,10
761,22830.0,G07,DEGRADED,210.0,7,0,0.274682,1856.549,56.276,1,9
761,22830.0,G14,DEGRADED,210.0,7,0,0.483579,1897.240,37.897,1,2
761,22830.0,G30,DEGRADED,210.0,7,0,0.275101,1866.963,74.963,1,7
761,22830.0,G17,DEGRADED,210.0,7,0,0.479278,1850.960,68.027,1,2
761,22830.0,G19,DEGRADED,210.0,7,0,0.278902,1884.562,54.193,1,2
762,22860.0,G01,DEGRADED,240.0,8,0,0.486689,1880.227,27.621,1,10
762,22860.0,G07,DEGRADED,240.0,8,0,0.274682,1841.683,56.133,1,9
762,22860.0,G14,DEGRADED,240.0,8,0,0.483579,1879.583,37.920,1,2
762,22860.0,G30,DEGRADED,240.0,8,0,0.275101,1853.109,75.127,1,7
762,22860.0,G17,DEGRADED,240.0,8,0,0.479278,1836.701,67.927,1,2
762,22860.0,G19,DEGRADED,240.0,8,0,0.278902,1866.999,54.301,1,2
763,22890.0,G01,DEGRADED,270.0,9,0,0.486689,1813.114,27.536,1,10
763,22890.0,G07,DEGRADED,270.0,9,0,0.274682,1777.610,55.989,1,9
763,22890.0,G14,DEGRADED,270.0,9,0,0.483579,1811.346,37.943,1,2
763,22890.0,G30,DEGRADED,270.0,9,0,0.275101,1784.468,75.289,1,7
763,22890.0,G17,DEGRADED,270.0,9,0,0.479278,1762.743,67.825,1,2
763,22890.0,G19,DEGRADED,270.0,9,0,0.278902,1798.576,54.409,1,2
764,22920.0,G01,DEGRADED,300.0,10,0,0.486689,1983.612,27.450,1,10
764,22920.0,G07,DEGRADED,300.0,10,0,0.274682,1946.076,55.843,1,9
764,22920.0,G14,DEGRADED,300.0,10,0,0.483579,1979.419,37.966,1,2
764,22920.0,G30,DEGRADED,300.0,10,0,0.275101,1957.180,75.449,1,7
764,22920.0,G17,DEGRADED,300.0,10,0,0.479278,1930.645,67.721,1,2
764,22920.0,G19,DEGRADED,300.0,10,0,0.278902,1970.680,54.515,1,2
765,22950.0,G01,DEGRADED,330.0,11,0,0.486689,2160.950,27.363,1,10
765,22950.0,G07,DEGRADED,330.0,11,0,0.274682,2127.960,55.696,1,9
765,22950.0,G14,DEGRADED,330.0,11,0,0.483579,2161.127,37.990,1,2
765,22950.0,G30,DEGRADED,330.0,11,0,0.275101,2138.618,75.606,1,7
765,22950.0,G17,DEGRADED,330.0,11,0,0.479278,2117.457,67.615,1,2
765,22950.0,G19,DEGRADED,330.0,11,0,0.278902,2154.817,54.619,1,2
766,22980.0,G01,DEGRADED,360.0,12,0,0.486689,2165.322,27.275,1,10
766,22980.0,G07,DEGRADED,360.0,12,0,0.274682,2129.425,55.548,1,9
766,22980.0,G14,DEGRADED,360.0,12,0,0.483579,2177.270,38.013,1,2
766,22980.0,G30,DEGRADED,360.0,12,0,0.275101,2147.401,75.761,1,7
766,22980.0,G17,DEGRADED,360.0,12,0,0.479278,2126.525,67.507,1,2
766,22980.0,G19,DEGRADED,360.0,12,0,0.278902,2157.149,54.723,1,2
767,23010.0,G01,DEGRADED,390.0,13,0,0.486689,1920.023,27.186,1,10
767,23010.0,G07,DEGRADED,390.0,13,0,0.274682,1891.344,55.399,1,9
767,23010.0,G14,DEGRADED,390.0,13,0,0.483579,1940.903,38.037,1,2
767,23010.0,G30,DEGRADED,390.0,13,0,0.275101,1911.826,75.913,1,7
767,23010.0,G17,DEGRADED,390.0,13,0,0.479278,1889.655,67.397,1,2
767,23010.0,G19,DEGRADED,390.0,13,0,0.278902,1920.972,54.825,1,2
768,23040.0,G01,DEGRADED,420.0,14,0,0.486689,2016.110,27.096,1,10
768,23040.0,G07,DEGRADED,420.0,14,0,0.274682,1981.100,55.248,1,9
768,23040.0,G14,DEGRADED,420.0,14,0,0.483579,2030.541,38.061,1,2
768,23040.0,G30,DEGRADED,420.0,14,0,0.275101,2004.738,76.063,1,7
768,23040.0,G17,DEGRADED,420.0,14,0,0.479278,1979.059,67.285,1,2
768,23040.0,G19,DEGRADED,420.0,14,0,0.278902,2015.829,54.925,1,2
769,23070.0,G01,DEGRADED,450.0,15,0,0.486689,2304.424,27.005,1,10
769,23070.0,G07,DEGRADED,450.0,15,0,0.274682,2268.088,55.096,1,9
769,23070.0,G14,DEGRADED,450.0,15,0,0.483579,2310.861,38.085,1,2
769,23070.0,G30,DEGRADED,450.0,15,0,0.275101,2290.395,76.209,1,7
769,23070.0,G17,DEGRADED,450.0,15,0,0.479278,2267.318,67.172,1,2
769,23070.0,G19,DEGRADED,450.0,15,0,0.278902,2298.035,55.025,1,2
770,23100.0,G01,DEGRADED,480.0,16,0,0.486689,2194.602,26.914,1,10
770,23100.0,G07,DEGRADED,480.0,16,0,0.274682,2149.316,54.943,1,9
770,23100.0,G14,DEGRADED,480.0,16,0,0.483579,2190.749,38.109,1,2
770,23100.0,G30,DEGRADED,480.0,16,0,0.275101,2175.362,76.353,1,7
770,23100.0,G17,DEGRADED,480.0,16,0,0.479278,2144.666,67.057,1,2
770,23100.0,G19,DEGRADED,480.0,16,0,0.278902,2180.569,55.123,1,2
771,23130.0,G01,DEGRADED,510.0,17,0,0.486689,2120.137,26.821,1,10
771,23130.0,G07,DEGRADED,510.0,17,0,0.274682,2079.195,54.788,1,9
771,23130.0,G14,DEGRADED,510.0,17,0,0.483579,2125.361,38.134,1,2
771,23130.0,G30,DEGRADED,510.0,17,0,0.275101,2104.625,76.494,1,7
771,23130.0,G17,DEGRADED,510.0,17,0,0.479278,2076.114,66.940,1,2
771,23130.0,G19,DEGRADED,510.0,17,0,0.278902,2113.485,55.220,1,2
772,23160.0,G01,DEGRADED,540.0,18,0,0.486689,2230.959,26.728,1,10
772,23160.0,G07,DEGRADED,540.0,18,0,0.274682,2199.686,54.633,1,9
772,23160.0,G14,DEGRADED,540.0,18,0,0.483579,2228.474,38.158,1,2
772,23160.0,G30,DEGRADED,540.0,18,0,0.275101,2216.822,76.631,1,7
772,23160.0,G17,DEGRADED,540.0,18,0,0.479278,2193.957,66.822,1,2
772,23160.0,G19,DEGRADED,540.0,18,0,0.278902,2224.432,55.315,1,2
773,23190.0,G01,DEGRADED,570.0,19,0,0.486689,2069.014,26.634,1,10
773,23190.0,G07,DEGRADED,570.0,19,0,0.274682,2032.866,54.476,1,9
773,23190.0,G14,DEGRADED,570.0,19,0,0.483579,2064.899,38.183,1,2
773,23190.0,G30,DEGRADED,570.0,19,0,0.275101,2052.226,76.765,1,7
773,23190.0,G17,DEGRADED,570.0,19,0,0.479278,2020.458,66.702,1,2
773,23190.0,G19,DEGRADED,570.0,19,0,0.278902,2054.688,55.409,1,2
774,23220.0,G01,DEGRADED,600.0,20,0,0.486689,1801.510,26.538,1,10
774,23220.0,G07,DEGRADED,600.0,20,0,0.274682,1765.746,54.318,1,9
774,23220.0,G14,DEGRADED,600.0,20,0,0.483579,1796.197,38.208,1,2
774,23220.0,G30,DEGRADED,600.0,20,0,0.275101,1780.490,76.896,1,7
774,23220.0,G17,DEGRADED,600.0,20,0,0.479278,1754.307,66.580,1,2
774,23220.0,G19,DEGRADED,600.0,20,0,0.278902,1791.312,55.502,1,2
775,23250.0,G01,DEGRADED,630.0,21,0,0.486689,2094.361,26.442,1,10
775,23250.0,G07,DEGRADED,630.0,21,0,0.274682,2065.387,54.159,1,9
775,23250.0,G14,DEGRADED,630.0,21,0,0.483579,2086.072,38.233,1,2
775,23250.0,G30,DEGRADED,630.0,21,0,0.275101,2072.420,77.024,1,7
775,23250.0,G17,DEGRADED,630.0,21,0,0.479278,2054.598,66.457,1,2
775,23250.0,G19,DEGRADED,630.0,21,0,0.278902,2083.493,55.593,1,2
776,23280.0,G01,DEGRADED,660.0,22,0,0.486689,2086.370,26.345,1,10
776,23280.0,G07,DEGRADED,660.0,22,0,0.274682,2037.186,53.998,1,9
776,23280.0,G14,DEGRADED,660.0,22,0,0.483579,2070.744,38.258,1,2
776,23280.0,G30,DEGRADED,660.0,22,0,0.275101,2049.405,77.148,1,7
776,23280.0,G17,DEGRADED,660.0,22,0,0.479278,2025.163,66.332,1,2
776,23280.0,G19,DEGRADED,660.0,22,0,0.278902,2060.218,55.683,1,2
777,23310.0,G01,DEGRADED,690.0,23,0,0.486689,2391.304,26.248,1,10
777,23310.0,G07,DEGRADED,690.0,23,0,0.274682,2343.065,53.837,1,9
777,23310.0,G14,DEGRADED,690.0,23,0,0.483579,2376.596,38.283,1,2
777,23310.0,G30,DEGRADED,690.0,23,0,0.275101,2360.061,77.268,1,7
777,23310.0,G17,DEGRADED,690.0,23,0,0.479278,2339.584,66.206,1,2
777,23310.0,G19,DEGRADED,690.0,23,0,0.278902,2368.100,55.771,1,2
778,23340.0,G01,DEGRADED,720.0,24,0,0.486689,2233.317,26.149,1,10
778,23340.0,G07,DEGRADED,720.0,24,0,0.274682,2195.536,53.675,1,9
778,23340.0,G14,DEGRADED,720.0,24,0,0.483579,2230.799,38.309,1,2
778,23340.0,G30,DEGRADED,720.0,24,0,0.275101,2210.912,77.384,1,7
778,23340.0,G17,DEGRADED,720.0,24,0,0.479278,2182.581,66.079,1,2
778,23340.0,G19,DEGRADED,720.0,24,0,0.278902,2217.910,55.858,1,2
779,23370.0,G01,DEGRADED,750.0,25,0,0.486689,2274.386,26.050,1,10
779,23370.0,G07,DEGRADED,750.0,25,0,0.274682,2233.808,53.511,1,9
779,23370.0,G14,DEGRADED,750.0,25,0,0.483579,2266.963,38.335,1,2
779,23370.0,G30,DEGRADED,750.0,25,0,0.275101,2244.827,77.496,1,7
779,23370.0,G17,DEGRADED,750.0,25,0,0.479278,2218.932,65.950,1,2
779,23370.0,G19,DEGRADED,750.0,25,0,0.278902,2256.713,55.944,1,2
780,23400.0,G01,DEGRADED,780.0,26,0,0.486689,2049.574,25.949,1,10
780,23400.0,G07,DEGRADED,780.0,26,0,0.274682,2007.501,53.346,1,9
780,23400.0,G14,DEGRADED,780.0,26,0,0.483579,2039.955,38.361,1,2
780,23400.0,G30,DEGRADED,780.0,26,0,0.275101,2015.932,77.604,1,7
780,23400.0,G17,DEGRADED,780.0,26,0,0.479278,1993.716,65.819,1,2
780,23400.0,G19,DEGRADED,780.0,26,0,0.278902,2025.763,56.028,1,2
781,23430.0,G01,DEGRADED,810.0,27,0,0.486689,2015.950,25.848,1,10
781,23430.0,G07,DEGRADED,810.0,27,0,0.274682,1977.868,53.181,1,9
781,23430.0,G14,DEGRADED,810.0,27,0,0.483579,2017.822,38.387,1,2
781,23430.0,G30,DEGRADED,810.0,27,0,0.275101,1991.221,77.709,1,7
781,23430.0,G17,DEGRADED,810.0,27,0,0.479278,1968.253,65.688,1,2
781,23430.0,G19,DEGRADED,810.0,27,0,0.278902,1998.162,56.111,1,2
782,23460.0,G01,DEGRADED,840.0,28,0,0.486689,2514.657,25.746,1,10
782,23460.0,G07,DEGRADED,840.0,28,0,0.274682,2471.256,53.014,1,9
782,23460.0,G14,DEGRADED,840.0,28,0,0.483579,2516.350,38.413,1,2
782,23460.0,G30,DEGRADED,840.0,28,0,0.275101,2490.616,77.808,1,7
782,23460.0,G17,DEGRADED,840.0,28,0,0.479278,2459.292,65.555,1,2
782,23460.0,G19,DEGRADED,840.0,28,0,0.278902,2494.230,56.192,1,2
783,23490.0,G01,DEGRADED,870.0,29,0,0.486689,2245.165,25.643,1,10
783,23490.0,G07,DEGRADED,870.0,29,0,0.274682,2201.152,52.846,1,9
783,23490.0,G14,DEGRADED,870.0,29,0,0.483579,2246.945,38.439,1,2
