epoch,sod,sat,health,lifetime_s,bad_epochs,good_epochs,sigma_m,phase_residual_mm,elevation_deg,times_degraded,times_reborn
589,17940.0,E25,DEGRADED,720.0,24,0,5.000000,-1899.239,41.435,1,6
590,17970.0,E25,DEGRADED,750.0,25,0,5.000000,-1949.656,41.348,1,6
591,18000.0,E25,DEGRADED,780.0,26,0,5.000000,-1541.786,41.260,1,6
592,18030.0,E25,DEGRADED,810.0,27,0,5.000000,-1648.152,41.173,1,6
593,18060.0,E25,DEGRADED,840.0,28,0,5.000000,-1655.734,41.086,1,6
594,18090.0,E25,DEGRADED,870.0,29,0,5.000000,-1666.940,41.000,1,6
596,18150.0,E25,DEGRADED,30.0,1,0,5.000000,-1645.586,40.827,1,7
597,18180.0,E25,DEGRADED,60.0,2,0,5.000000,-1550.532,40.742,1,7
598,18210.0,E25,DEGRADED,90.0,3,0,5.000000,-1575.585,40.656,1,7
599,18240.0,E25,DEGRADED,120.0,4,0,5.000000,-1650.198,40.571,1,7
600,18270.0,E25,DEGRADED,150.0,5,0,5.000000,-1867.482,40.487,1,7
601,18300.0,E25,DEGRADED,180.0,6,0,5.000000,-1761.272,40.402,1,7
602,18330.0,E25,DEGRADED,210.0,7,0,5.000000,-1568.739,40.318,1,7
603,18360.0,E25,DEGRADED,240.0,8,0,5.000000,-1973.970,40.234,1,7
604,18390.0,E25,DEGRADED,270.0,9,0,5.000000,-1675.298,40.151,1,7
605,18420.0,E25,DEGRADED,300.0,10,0,5.000000,-1788.000,40.068,1,7
606,18450.0,E25,DEGRADED,330.0,11,0,5.000000,-1805.437,39.985,1,7
607,18480.0,E25,DEGRADED,360.0,12,0,5.000000,-1625.553,39.902,1,7
608,18510.0,E25,DEGRADED,390.0,13,0,5.000000,-1437.311,39.820,1,7
609,18540.0,E25,DEGRADED,420.0,14,0,5.000000,-1343.565,39.738,1,7
610,18570.0,E25,DEGRADED,450.0,15,0,5.000000,-1842.371,39.657,1,7
611,18600.0,E25,DEGRADED,480.0,16,0,5.000000,-1544.329,39.576,1,7
612,18630.0,E25,DEGRADED,510.0,17,0,5.000000,-1819.905,39.495,1,7
613,18660.0,E25,DEGRADED,540.0,18,0,5.000000,-1840.776,39.414,1,7
614,18690.0,E25,DEGRADED,570.0,19,0,5.000000,-1750.089,39.334,1,7
615,18720.0,E25,DEGRADED,600.0,20,0,5.000000,-1745.588,39.254,1,7
616,18750.0,E25,DEGRADED,630.0,21,0,5.000000,-1906.415,39.174,1,7
617,18780.0,E25,DEGRADED,660.0,22,0,5.000000,-1819.845,39.095,1,7
618,18810.0,E25,DEGRADED,690.0,23,0,5.000000,-1911.177,39.016,1,7
619,18840.0,E25,DEGRADED,720.0,24,0,5.000000,-1783.055,38.937,1,7
620,18870.0,E25,DEGRADED,750.0,25,0,5.000000,-1845.865,38.859,1,7
621,18900.0,E25,DEGRADED,780.0,26,0,5.000000,-2090.449,38.781,1,7
622,18930.0,E25,DEGRADED,810.0,27,0,5.000000,-2148.560,38.703,1,7
623,18960.0,E25,DEGRADED,840.0,28,0,5.000000,-1605.892,38.626,1,7
624,18990.0,E25,DEGRADED,870.0,29,0,5.000000,-1994.468,38.549,1,7
626,19050.0,E25,DEGRADED,30.0,1,0,5.000000,-1791.504,38.396,1,8
627,19080.0,E25,DEGRADED,60.0,2,0,5.000000,-2019.974,38.320,1,8
628,19110.0,E25,DEGRADED,90.0,3,0,5.000000,-1665.471,38.244,1,8
629,19140.0,E25,DEGRADED,120.0,4,0,5.000000,-1933.932,38.168,1,8
630,19170.0,E25,DEGRADED,150.0,5,0,5.000000,-1795.453,38.093,1,8
631,19200.0,E25,DEGRADED,180.0,6,0,5.000000,-1929.759,38.019,1,8
632,19230.0,E25,DEGRADED,210.0,7,0,5.000000,-1809.440,37.944,1,8
633,19260.0,E25,DEGRADED,240.0,8,0,5.000000,-1909.031,37.870,1,8
634,19290.0,E25,DEGRADED,270.0,9,0,5.000000,-1923.818,37.796,1,8
635,19320.0,E25,DEGRADED,300.0,10,0,5.000000,-1650.528,37.723,1,8
636,19350.0,E25,DEGRADED,330.0,11,0,5.000000,-1852.482,37.650,1,8
637,19380.0,E25,DEGRADED,360.0,12,0,5.000000,-1751.072,37.577,1,8
638,19410.0,E25,DEGRADED,390.0,13,0,5.000000,-1875.941,37.505,1,8
639,19440.0,E25,DEGRADED,420.0,14,0,5.000000,-1995.376,37.433,1,8
640,19470.0,E25,DEGRADED,450.0,15,0,5.000000,-2016.388,37.361,1,8
641,19500.0,E25,DEGRADED,480.0,16,0,5.000000,-1765.797,37.290,1,8
642,19530.0,E25,DEGRADED,510.0,17,0,5.000000,-1937.270,37.218,1,8
643,19560.0,E25,DEGRADED,540.0,18,0,5.000000,-1908.308,37.148,1,8
644,19590.0,E25,DEGRADED,570.0,19,0,5.000000,-1787.597,37.077,1,8
645,19620.0,E25,DEGRADED,600.0,20,0,5.000000,-1694.270,37.007,1,8
646,19650.0,E25,DEGRADED,630.0,21,0,5.000000,-1716.781,36.937,1,8
647,19680.0,E25,DEGRADED,660.0,22,0,5.000000,-1789.605,36.868,1,8
648,19710.0,E25,DEGRADED,690.0,23,0,5.000000,-1588.127,36.799,1,8
649,19740.0,E25,DEGRADED,720.0,24,0,5.000000,-1436.694,36.730,1,8
650,19770.0,E25,DEGRADED,750.0,25,0,5.000000,-1630.251,36.662,1,8
651,19800.0,E25,DEGRADED,780.0,26,0,5.000000,-1787.588,36.594,1,8
652,19830.0,E25,DEGRADED,810.0,27,0,5.000000,-2072.413,36.526,1,8
653,19860.0,E25,DEGRADED,840.0,28,0,5.000000,-1980.230,36.459,1,8
654,19890.0,E25,DEGRADED,870.0,29,0,5.000000,-2065.346,36.391,1,8
656,19950.0,E25,DEGRADED,30.0,1,0,5.000000,-1478.493,36.258,1,9
657,19980.0,E25,DEGRADED,60.0,2,0,5.000000,-1711.390,36.192,1,9
658,20010.0,E25,DEGRADED,90.0,3,0,5.000000,-1829.496,36.127,1,9
659,20040.0,E25,DEGRADED,120.0,4,0,5.000000,-1784.263,36.061,1,9
660,20070.0,E25,DEGRADED,150.0,5,0,5.000000,-1719.345,35.996,1,9
661,20100.0,E25,DEGRADED,180.0,6,0,5.000000,-1928.973,35.931,1,9
662,20130.0,E25,DEGRADED,210.0,7,0,5.000000,-1908.562,35.867,1,9
663,20160.0,E25,DEGRADED,240.0,8,0,5.000000,-1510.024,35.803,1,9
664,20190.0,E25,DEGRADED,270.0,9,0,5.000000,-1641.327,35.739,1,9
665,20220.0,E25,DEGRADED,300.0,10,0,5.000000,-1776.015,35.676,1,9
666,20250.0,E25,DEGRADED,330.0,11,0,5.000000,-1665.654,35.613,1,9
667,20280.0,E25,DEGRADED,360.0,12,0,5.000000,-1583.597,35.550,1,9
668,20310.0,E25,DEGRADED,390.0,13,0,5.000000,-1706.309,35.488,1,9
669,20340.0,E25,DEGRADED,420.0,14,0,5.000000,-1807.076,35.426,1,9
670,20370.0,E25,DEGRADED,450.0,15,0,5.000000,-1690.391,35.364,1,9
671,20400.0,E25,DEGRADED,480.0,16,0,5.000000,-1631.205,35.303,1,9
672,20430.0,E25,DEGRADED,510.0,17,0,5.000000,-1542.256,35.241,1,9
673,20460.0,E25,DEGRADED,540.0,18,0,5.000000,-1546.150,35.181,1,9
674,20490.0,E25,DEGRADED,570.0,19,0,5.000000,-1896.246,35.120,1,9
675,20520.0,E25,DEGRADED,600.0,20,0,5.000000,-1742.357,35.060,1,9
676,20550.0,E25,DEGRADED,630.0,21,0,5.000000,-1423.503,35.001,1,9
677,20580.0,E25,DEGRADED,660.0,22,0,5.000000,-1389.284,34.941,1,9
678,20610.0,E25,DEGRADED,690.0,23,0,5.000000,-1300.989,34.882,1,9
679,20640.0,E25,DEGRADED,720.0,24,0,5.000000,-1555.375,34.824,1,9
751,22800.0,E05,ACTIVE,240.0,0,0,2.140594,-17.422,27.245,0,0
751,22800.0,E02,ACTIVE,240.0,0,0,2.140633,-6.495,34.111,0,1
751,22800.0,E03,ACTIVE,240.0,0,0,2.141558,-4.634,54.898,0,0
752,22830.0,E05,ACTIVE,270.0,1,0,2.140594,391.325,27.073,0,0
752,22830.0,E02,ACTIVE,270.0,1,0,2.140633,384.938,34.119,0,1
752,22830.0,E03,ACTIVE,270.0,1,0,2.141558,383.124,54.769,0,0
753,22860.0,E05,ACTIVE,300.0,2,0,2.140594,376.524,26.902,0,0
753,22860.0,E02,ACTIVE,300.0,2,0,2.140633,378.276,34.127,0,1
753,22860.0,E03,ACTIVE,300.0,2,0,2.141558,374.112,54.639,0,0
754,22890.0,E05,DEGRADED,330.0,3,0,3.707617,314.515,26.731,1,0
754,22890.0,E02,DEGRADED,330.0,3,0,3.707685,307.421,34.136,1,1
754,22890.0,E03,DEGRADED,330.0,3,0,3.709287,299.203,54.509,1,0
755,22920.0,E05,DEGRADED,360.0,4,0,3.707617,471.083,26.560,1,0
755,22920.0,E02,DEGRADED,360.0,4,0,3.707685,476.493,34.145,1,1
755,22920.0,E03,DEGRADED,360.0,4,0,3.709287,469.842,54.378,1,0
756,22950.0,E02,DEGRADED,390.0,5,0,3.707685,656.064,34.154,1,1
756,22950.0,E03,DEGRADED,390.0,5,0,3.709287,651.578,54.246,1,0
757,22980.0,E02,DEGRADED,420.0,6,0,3.707685,672.606,34.163,1,1
757,22980.0,E03,DEGRADED,420.0,6,0,3.709287,664.081,54.113,1,0
758,23010.0,E02,DEGRADED,450.0,7,0,3.707685,429.850,34.172,1,1
758,23010.0,E03,DEGRADED,450.0,7,0,3.709287,425.738,53.980,1,0
759,23040.0,E02,DEGRADED,480.0,8,0,3.707685,532.910,34.182,1,1
759,23040.0,E03,DEGRADED,480.0,8,0,3.709287,515.511,53.847,1,0
760,23070.0,E02,DEGRADED,510.0,9,0,3.707685,816.617,34.191,1,1
760,23070.0,E03,DEGRADED,510.0,9,0,3.709287,806.362,53.712,1,0
761,23100.0,E02,DEGRADED,540.0,10,0,3.707685,693.922,34.201,1,1
761,23100.0,E03,DEGRADED,540.0,10,0,3.709287,687.682,53.577,1,0
762,23130.0,E02,DEGRADED,570.0,11,0,3.707685,624.386,34.212,1,1
762,23130.0,E03,DEGRADED,570.0,11,0,3.709287,620.825,53.442,1,0
763,23160.0,E02,DEGRADED,600.0,12,0,3.707685,742.110,34.222,1,1
763,23160.0,E03,DEGRADED,600.0,12,0,3.709287,734.358,53.306,1,0
764,23190.0,E02,DEGRADED,630.0,13,0,3.707685,569.695,34.233,1,1
764,23190.0,E03,DEGRADED,630.0,13,0,3.709287,561.544,53.170,1,0
765,23220.0,E02,DEGRADED,660.0,14,0,3.707685,306.030,34.243,1,1
765,23220.0,E03,DEGRADED,660.0,14,0,3.709287,304.182,53.033,1,0
766,23250.0,E02,DEGRADED,690.0,15,0,3.707685,588.410,34.255,1,1
766,23250.0,E03,DEGRADED,690.0,15,0,3.709287,595.374,52.895,1,0
767,23280.0,E02,DEGRADED,720.0,16,0,3.707685,572.859,34.266,1,1
767,23280.0,E03,DEGRADED,720.0,16,0,3.709287,575.397,52.757,1,0
768,23310.0,E02,DEGRADED,750.0,17,0,3.707685,869.066,34.277,1,1
768,23310.0,E03,DEGRADED,750.0,17,0,3.709287,881.164,52.618,1,0
769,23340.0,E02,DEGRADED,780.0,18,0,3.707685,719.309,34.289,1,1
769,23340.0,E03,DEGRADED,780.0,18,0,3.709287,734.220,52.479,1,0
770,23370.0,E02,DEGRADED,810.0,19,0,3.707685,744.753,34.301,1,1
770,23370.0,E03,DEGRADED,810.0,19,0,3.709287,771.903,52.340,1,0
771,23400.0,E02,DEGRADED,840.0,20,0,3.707685,523.532,34.313,1,1
771,23400.0,E03,DEGRADED,840.0,20,0,3.709287,541.778,52.200,1,0
772,23430.0,E02,DEGRADED,870.0,21,0,3.707685,497.058,34.326,1,1
772,23430.0,E03,DEGRADED,870.0,21,0,3.709287,518.735,52.059,1,0
773,23460.0,E02,DEGRADED,900.0,22,0,3.707685,996.268,34.338,1,1
773,23460.0,E03,DEGRADED,900.0,22,0,3.709287,1017.753,51.919,1,0
774,23490.0,E02,DEGRADED,930.0,23,0,3.707685,729.968,34.351,1,1
774,23490.0,E03,DEGRADED,930.0,23,0,3.709287,749.924,51.777,1,0
775,23520.0,E02,DEGRADED,960.0,24,0,3.707685,393.065,34.365,1,1
775,23520.0,E03,DEGRADED,960.0,24,0,3.709287,412.225,51.635,1,0
776,23550.0,E02,DEGRADED,990.0,25,0,3.707685,697.213,34.378,1,1
776,23550.0,E03,DEGRADED,990.0,25,0,3.709287,717.018,51.493,1,0
777,23580.0,E02,DEGRADED,1020.0,26,0,3.707685,727.633,34.392,1,1
777,23580.0,E03,DEGRADED,1020.0,26,0,3.709287,763.277,51.351,1,0
778,23610.0,E02,DEGRADED,1050.0,27,0,3.707685,632.049,34.405,1,1
778,23610.0,E03,DEGRADED,1050.0,27,0,3.709287,652.749,51.208,1,0
779,23640.0,E02,DEGRADED,1080.0,28,0,3.707685,728.345,34.420,1,1
779,23640.0,E03,DEGRADED,1080.0,28,0,3.709287,741.650,51.064,1,0
780,23670.0,E02,DEGRADED,1110.0,29,0,3.707685,894.083,34.434,1,1
780,23670.0,E03,DEGRADED,1110.0,29,0,3.709287,903.477,50.920,1,0
782,23730.0,E02,DEGRADED,30.0,1,0,5.000000,1012.041,34.463,1,2
782,23730.0,E03,DEGRADED,30.0,1,0,5.000000,1024.064,50.632,1,1
783,23760.0,E02,DEGRADED,60.0,2,0,5.000000,989.402,34.479,1,2
783,23760.0,E03,DEGRADED,60.0,2,0,5.000000,1007.992,50.487,1,1
784,23790.0,E02,DEGRADED,90.0,3,0,5.000000,541.388,34.494,1,2
784,23790.0,E03,DEGRADED,90.0,3,0,5.000000,555.860,50.342,1,1
785,23820.0,E02,DEGRADED,120.0,4,0,5.000000,674.081,34.510,1,2
785,23820.0,E03,DEGRADED,120.0,4,0,5.000000,685.397,50.196,1,1
786,23850.0,E02,DEGRADED,150.0,5,0,5.000000,1208.690,34.525,1,2
786,23850.0,E03,DEGRADED,150.0,5,0,5.000000,1209.879,50.050,1,1
787,23880.0,E02,DEGRADED,180.0,6,0,5.000000,1081.062,34.541,1,2
787,23880.0,E03,DEGRADED,180.0,6,0,5.000000,1084.225,49.904,1,1
788,23910.0,E02,DEGRADED,210.0,7,0,5.000000,982.271,34.558,1,2
788,23910.0,E03,DEGRADED,210.0,7,0,5.000000,980.906,49.758,1,1
789,23940.0,E02,DEGRADED,240.0,8,0,5.000000,1108.283,34.574,1,2
789,23940.0,E03,DEGRADED,240.0,8,0,5.000000,1124.472,49.611,1,1
790,23970.0,E02,DEGRADED,270.0,9,0,5.000000,1065.367,34.591,1,2
790,23970.0,E03,DEGRADED,270.0,9,0,5.000000,1079.513,49.464,1,1
791,24000.0,E02,DEGRADED,300.0,10,0,5.000000,942.422,34.608,1,2
791,24000.0,E03,DEGRADED,300.0,10,0,5.000000,975.751,49.316,1,1
792,24030.0,E02,DEGRADED,330.0,11,0,5.000000,991.279,34.626,1,2
792,24030.0,E03,DEGRADED,330.0,11,0,5.000000,1026.570,49.169,1,1
793,24060.0,E02,DEGRADED,360.0,12,0,5.000000,1438.918,34.644,1,2
793,24060.0,E03,DEGRADED,360.0,12,0,5.000000,1469.056,49.021,1,1
794,24090.0,E02,DEGRADED,390.0,13,0,5.000000,1127.356,34.661,1,2
794,24090.0,E03,DEGRADED,390.0,13,0,5.000000,1157.752,48.873,1,1
795,24120.0,E02,DEGRADED,420.0,14,0,5.000000,1296.416,34.680,1,2
795,24120.0,E03,DEGRADED,420.0,14,0,5.000000,1324.070,48.724,1,1
796,24150.0,E02,DEGRADED,450.0,15,0,5.000000,831.789,34.698,1,2
796,24150.0,E03,DEGRADED,450.0,15,0,5.000000,854.777,48.576,1,1
797,24180.0,E02,DEGRADED,480.0,16,0,5.000000,1088.758,34.717,1,2
797,24180.0,E03,DEGRADED,480.0,16,0,5.000000,1111.177,48.427,1,1
798,24210.0,E02,DEGRADED,510.0,17,0,5.000000,959.763,34.736,1,2
798,24210.0,E03,DEGRADED,510.0,17,0,5.000000,990.932,48.277,1,1
799,24240.0,E02,DEGRADED,540.0,18,0,5.000000,1208.589,34.755,1,2
799,24240.0,E03,DEGRADED,540.0,18,0,5.000000,1223.361,48.128,1,1
800,24270.0,E02,DEGRADED,570.0,19,0,5.000000,1259.346,34.774,1,2
800,24270.0,E03,DEGRADED,570.0,19,0,5.000000,1265.169,47.978,1,1
801,24300.0,E02,DEGRADED,600.0,20,0,5.000000,1309.495,34.794,1,2
801,24300.0,E03,DEGRADED,600.0,20,0,5.000000,1314.355,47.829,1,1
802,24330.0,E02,DEGRADED,630.0,21,0,5.000000,748.762,34.814,1,2
802,24330.0,E03,DEGRADED,630.0,21,0,5.000000,753.485,47.679,1,1
803,24360.0,E02,DEGRADED,660.0,22,0,5.000000,1042.582,34.835,1,2
803,24360.0,E03,DEGRADED,660.0,22,0,5.000000,1062.743,47.529,1,1
804,24390.0,E02,DEGRADED,690.0,23,0,5.000000,1220.160,34.855,1,2
804,24390.0,E03,DEGRADED,690.0,23,0,5.000000,1231.398,47.378,1,1
805,24420.0,E02,DEGRADED,720.0,24,0,5.000000,981.860,34.876,1,2
805,24420.0,E03,DEGRADED,720.0,24,0,5.000000,993.311,47.228,1,1
806,24450.0,E02,DEGRADED,750.0,25,0,5.000000,1205.577,34.897,1,2
806,24450.0,E03,DEGRADED,750.0,25,0,5.000000,1225.142,47.077,1,1
807,24480.0,E02,DEGRADED,780.0,26,0,5.000000,802.811,34.919,1,2
807,24480.0,E03,DEGRADED,780.0,26,0,5.000000,819.131,46.926,1,1
808,24510.0,E02,DEGRADED,810.0,27,0,5.000000,1150.851,34.940,1,2
808,24510.0,E03,DEGRADED,810.0,27,0,5.000000,1162.258,46.775,1,1
809,24540.0,E02,DEGRADED,840.0,28,0,5.000000,1069.546,34.962,1,2
809,24540.0,E03,DEGRADED,840.0,28,0,5.000000,1071.563,46.624,1,1
810,24570.0,E02,DEGRADED,870.0,29,0,5.000000,900.421,34.984,1,2
810,24570.0,E03,DEGRADED,870.0,29,0,5.000000,903.941,46.472,1,1
812,24630.0,E02,DEGRADED,30.0,1,0,5.000000,1237.594,35.030,1,3
812,24630.0,E03,DEGRADED,30.0,1,0,5.000000,1248.869,46.169,1,2
813,24660.0,E02,DEGRADED,60.0,2,0,5.000000,925.163,35.053,1,3
813,24660.0,E03,DEGRADED,60.0,2,0,5.000000,939.466,46.018,1,2
814,24690.0,E02,DEGRADED,90.0,3,0,5.000000,1137.307,35.076,1,3
814,24690.0,E03,DEGRADED,90.0,3,0,5.000000,1153.001,45.866,1,2
815,24720.0,E02,DEGRADED,120.0,4,0,5.000000,1048.142,35.100,1,3
815,24720.0,E03,DEGRADED,120.0,4,0,5.000000,1074.363,45.714,1,2
816,24750.0,E02,DEGRADED,150.0,5,0,5.000000,1193.587,35.124,1,3
816,24750.0,E03,DEGRADED,150.0,5,0,5.000000,1212.720,45.562,1,2
817,24780.0,E02,DEGRADED,180.0,6,0,5.000000,1038.113,35.148,1,3
817,24780.0,E03,DEGRADED,180.0,6,0,5.000000,1065.915,45.409,1,2
818,24810.0,E02,DEGRADED,210.0,7,0,5.000000,1292.113,35.173,1,3
818,24810.0,E03,DEGRADED,210.0,7,0,5.000000,1319.786,45.257,1,2
819,24840.0,E02,DEGRADED,240.0,8,0,5.000000,1119.878,35.197,1,3
819,24840.0,E03,DEGRADED,240.0,8,0,5.000000,1147.036,45.105,1,2
820,24870.0,E02,DEGRADED,270.0,9,0,5.000000,918.818,35.222,1,3
820,24870.0,E03,DEGRADED,270.0,9,0,5.000000,935.955,44.952,1,2
821,24900.0,E02,DEGRADED,300.0,10,0,5.000000,650.517,35.248,1,3
821,24900.0,E03,DEGRADED,300.0,10,0,5.000000,669.517,44.800,1,2
822,24930.0,E02,DEGRADED,330.0,11,0,5.000000,732.795,35.273,1,3
822,24930.0,E03,DEGRADED,330.0,11,0,5.000000,745.190,44.647,1,2
823,24960.0,E02,DEGRADED,360.0,12,0,5.000000,1222.961,35.299,1,3
823,24960.0,E03,DEGRADED,360.0,12,0,5.000000,1234.294,44.495,1,2
824,24990.0,E02,DEGRADED,390.0,13,0,5.000000,1198.166,35.326,1,3
824,24990.0,E03,DEGRADED,390.0,13,0,5.000000,1216.935,44.342,1,2
825,25020.0,E02,DEGRADED,420.0,14,0,5.000000,1308.703,35.352,1,3
825,25020.0,E03,DEGRADED,420.0,14,0,5.000000,1333.180,44.189,1,2
826,25050.0,E02,DEGRADED,450.0,15,0,5.000000,1209.110,35.379,1,3
826,25050.0,E03,DEGRADED,450.0,15,0,5.000000,1228.067,44.036,1,2
827,25080.0,E02,DEGRADED,480.0,16,0,5.000000,1397.420,35.406,1,3
827,25080.0,E03,DEGRADED,480.0,16,0,5.000000,1415.587,43.883,1,2
828,25110.0,E02,DEGRADED,510.0,17,0,5.000000,1104.588,35.433,1,3
828,25110.0,E03,DEGRADED,510.0,17,0,5.000000,1123.476,43.731,1,2
829,25140.0,E02,DEGRADED,540.0,18,0,5.000000,1280.727,35.461,1,3
829,25140.0,E03,DEGRADED,540.0,18,0,5.000000,1297.467,43.578,1,2
830,25170.0,E02,DEGRADED,570.0,19,0,5.000000,1150.221,35.489,1,3
830,25170.0,E03,DEGRADED,570.0,19,0,5.000000,1183.966,43.425,1,2
831,25200.0,E02,DEGRADED,600.0,20,0,5.000000,1328.943,35.517,1,3
831,25200.0,E03,DEGRADED,600.0,20,0,5.000000,1344.716,43.272,1,2
832,25230.0,E02,DEGRADED,630.0,21,0,5.000000,849.921,35.546,1,3
832,25230.0,E03,DEGRADED,630.0,21,0,5.000000,876.267,43.119,1,2
833,25260.0,E02,DEGRADED,660.0,22,0,5.000000,1089.547,35.575,1,3
833,25260.0,E03,DEGRADED,660.0,22,0,5.000000,1118.681,42.966,1,2
834,25290.0,E02,DEGRADED,690.0,23,0,5.000000,1249.179,35.604,1,3
834,25290.0,E03,DEGRADED,690.0,23,0,5.000000,1282.616,42.813,1,2
835,25320.0,E02,DEGRADED,720.0,24,0,5.000000,979.031,35.633,1,3
835,25320.0,E03,DEGRADED,720.0,24,0,5.000000,1005.030,42.660,1,2
836,25350.0,E02,DEGRADED,750.0,25,0,5.000000,868.937,35.663,1,3
836,25350.0,E03,DEGRADED,750.0,25,0,5.000000,899.620,42.507,1,2
837,25380.0,E02,DEGRADED,780.0,26,0,5.000000,862.373,35.693,1,3
837,25380.0,E03,DEGRADED,780.0,26,0,5.000000,906.826,42.354,1,2
838,25410.0,E02,DEGRADED,810.0,27,0,5.000000,979.592,35.724,1,3
838,25410.0,E03,DEGRADED,810.0,27,0,5.000000,1015.413,42.201,1,2
839,25440.0,E02,DEGRADED,840.0,28,0,5.000000,1208.749,35.754,1,3
839,25440.0,E03,DEGRADED,840.0,28,0,5.000000,1236.587,42.048,1,2
840,25470.0,E02,DEGRADED,870.0,29,0,5.000000,1046.161,35.785,1,3
840,25470.0,E03,DEGRADED,870.0,29,0,5.000000,1091.200,41.895,1,2
842,25530.0,E02,DEGRADED,30.0,1,0,5.000000,988.819,35.848,1,4
842,25530.0,E03,DEGRADED,30.0,1,0,5.000000,1044.094,41.589,1,3
843,25560.0,E02,DEGRADED,60.0,2,0,5.000000,1063.258,35.880,1,4
843,25560.0,E03,DEGRADED,60.0,2,0,5.000000,1107.780,41.436,1,3
844,25590.0,E02,DEGRADED,90.0,3,0,5.000000,1010.144,35.912,1,4
844,25590.0,E03,DEGRADED,90.0,3,0,5.000000,1051.550,41.283,1,3
845,25620.0,E02,DEGRADED,120.0,4,0,5.000000,863.849,35.945,1,4
845,25620.0,E03,DEGRADED,120.0,4,0,5.000000,908.387,41.130,1,3
846,25650.0,E02,DEGRADED,150.0,5,0,5.000000,918.237,35.977,1,4
846,25650.0,E03,DEGRADED,150.0,5,0,5.000000,955.602,40.978,1,3
847,25680.0,E02,DEGRADED,180.0,6,0,5.000000,1080.357,36.010,1,4
847,25680.0,E03,DEGRADED,180.0,6,0,5.000000,1125.423,40.825,1,3
848,25710.0,E02,DEGRADED,210.0,7,0,5.000000,950.228,36.044,1,4
848,25710.0,E03,DEGRADED,210.0,7,0,5.000000,998.252,40.672,1,3
849,25740.0,E02,DEGRADED,240.0,8,0,5.000000,991.266,36.077,1,4
849,25740.0,E03,DEGRADED,240.0,8,0,5.000000,1037.947,40.520,1,3
850,25770.0,E02,DEGRADED,270.0,9,0,5.000000,826.431,36.111,1,4
850,25770.0,E03,DEGRADED,270.0,9,0,5.000000,860.030,40.367,1,3
851,25800.0,E02,DEGRADED,300.0,10,0,5.000000,1061.554,36.146,1,4
851,25800.0,E03,DEGRADED,300.0,10,0,5.000000,1110.624,40.215,1,3
852,25830.0,E02,DEGRADED,330.0,11,0,5.000000,843.077,36.180,1,4
852,25830.0,E03,DEGRADED,330.0,11,0,5.000000,888.150,40.062,1,3
853,25860.0,E02,DEGRADED,360.0,12,0,5.000000,1185.777,36.215,1,4
853,25860.0,E03,DEGRADED,360.0,12,0,5.000000,1231.136,39.910,1,3
854,25890.0,E02,DEGRADED,390.0,13,0,5.000000,999.927,36.250,1,4
854,25890.0,E03,DEGRADED,390.0,13,0,5.000000,1039.999,39.758,1,3
855,25920.0,E02,DEGRADED,420.0,14,0,5.000000,730.945,36.286,1,4
855,25920.0,E03,DEGRADED,420.0,14,0,5.000000,777.340,39.606,1,3
856,25950.0,E02,DEGRADED,450.0,15,0,5.000000,1128.369,36.322,1,4
856,25950.0,E03,DEGRADED,450.0,15,0,5.000000,1180.308,39.454,1,3
857,25980.0,E02,DEGRADED,480.0,16,0,5.000000,880.602,36.358,1,4
857,25980.0,E03,DEGRADED,480.0,16,0,5.000000,943.056,39.302,1,3
858,26010.0,E02,DEGRADED,510.0,17,0,5.000000,904.483,36.394,1,4
858,26010.0,E03,DEGRADED,510.0,17,0,5.000000,975.674,39.150,1,3
859,26040.0,E02,DEGRADED,540.0,18,0,5.000000,829.162,36.431,1,4
859,26040.0,E03,DEGRADED,540.0,18,0,5.000000,875.523,38.998,1,3
860,26070.0,E02,DEGRADED,570.0,19,0,5.000000,786.483,36.468,1,4
860,26070.0,E03,DEGRADED,570.0,19,0,5.000000,850.137,38.847,1,3
861,26100.0,E02,DEGRADED,600.0,20,0,5.000000,766.943,36.506,1,4
861,26100.0,E03,DEGRADED,600.0,20,0,5.000000,828.859,38.695,1,3
862,26130.0,E02,DEGRADED,630.0,0,1,5.000000,112.840,36.543,1,4
862,26130.0,E03,DEGRADED,630.0,21,0,5.000000,159.257,38.544,1,3
863,26160.0,E02,DEGRADED,660.0,1,0,5.000000,538.744,36.581,1,4
863,26160.0,E03,DEGRADED,660.0,22,0,5.000000,593.217,38.393,1,3
864,26190.0,E02,DEGRADED,690.0,2,0,5.000000,792.675,36.620,1,4
864,26190.0,E03,DEGRADED,690.0,23,0,5.000000,843.822,38.242,1,3
865,26220.0,E02,DEGRADED,720.0,3,0,5.000000,851.324,36.658,1,4
865,26220.0,E03,DEGRADED,720.0,24,0,5.000000,904.559,38.091,1,3
866,26250.0,E02,DEGRADED,750.0,4,0,5.000000,792.677,36.697,1,4
866,26250.0,E03,DEGRADED,750.0,25,0,5.000000,857.063,37.940,1,3
867,26280.0,E02,DEGRADED,780.0,5,0,5.000000,810.296,36.736,1,4
867,26280.0,E03,DEGRADED,780.0,26,0,5.000000,875.581,37.789,1,3
868,26310.0,E02,DEGRADED,810.0,6,0,5.000000,992.412,36.776,1,4
868,26310.0,E03,DEGRADED,810.0,27,0,5.000000,1069.476,37.638,1,3
869,26340.0,E02,DEGRADED,840.0,7,0,5.000000,781.145,36.816,1,4
869,26340.0,E03,DEGRADED,840.0,28,0,5.000000,843.492,37.488,1,3
