SOD,pass,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZWD_m,CodeRMS_mm,PhsRMS_mm
0.0,FWD,+309.524,+217.506,+2598.139,2625.536,10,0,0,0.1209,2237.05,nan
30.0,FWD,+528.984,+331.590,+1427.017,1557.612,10,0,0,0.1206,2784.25,nan
60.0,FWD,+223.310,+529.930,+1146.872,1282.968,10,0,0,0.1205,2659.57,nan
90.0,FWD,+149.130,+478.583,+758.683,909.330,10,0,0,0.1204,2389.73,210.418
120.0,FWD,+373.615,+130.432,+208.837,447.452,10,0,0,0.1204,2731.01,510.410
150.0,FWD,+497.674,+52.608,+121.185,514.911,10,0,0,0.1203,2212.41,301.409
180.0,FWD,+386.473,+136.340,+10.652,409.956,10,0,0,0.1203,2469.63,280.851
210.0,FWD,+367.781,+94.914,-18.941,380.303,10,0,0,0.1203,2245.75,383.440
240.0,FWD,+755.155,+559.451,+3718.785,3835.702,10,0,0,0.1230,3077.39,2662.302
270.0,FWD,+761.140,+533.866,+3423.791,3547.772,11,0,0,0.1228,2531.02,197.098
300.0,FWD,+930.553,+955.427,+5793.826,5945.350,11,0,0,0.1244,1881.41,1672.930
330.0,FWD,+1208.361,+360.205,+6133.939,6262.195,11,0,0,0.1237,2264.28,438.960
360.0,FWD,+1208.593,+375.153,+6015.154,6146.829,11,0,0,0.1236,2504.17,323.789
390.0,FWD,+937.196,+237.872,+4937.304,5031.092,11,0,0,0.1234,2912.60,758.173
420.0,FWD,+965.034,+247.024,+4878.055,4978.728,11,0,0,0.1234,2208.34,262.783
450.0,FWD,+698.755,-83.796,+4276.805,4334.321,11,0,0,0.1235,2565.83,494.152
480.0,FWD,+821.660,+250.881,+3831.001,3926.147,11,0,0,0.1232,2838.35,286.526
510.0,FWD,+826.027,+255.345,+3797.787,3894.959,11,0,0,0.1231,2487.75,491.902
540.0,FWD,+783.030,+251.268,+3770.496,3859.134,11,0,0,0.1231,2520.43,269.885
570.0,FWD,+746.897,+249.359,+3745.028,3826.914,11,0,0,0.1230,2817.03,206.254
600.0,FWD,+117.502,-261.302,+2840.875,2855.286,12,0,0,0.1244,2928.01,750.719
630.0,FWD,+163.150,+0.662,+2543.340,2548.567,12,0,0,0.1240,2424.37,224.852
660.0,FWD,+20.307,-119.784,+2118.544,2122.024,11,0,0,0.1248,2447.43,261.475
690.0,FWD,+767.773,+24.418,+75.222,771.835,11,0,0,0.1249,3107.91,1138.656
720.0,FWD,+758.602,+23.868,+76.559,762.829,11,0,0,0.1247,2619.79,333.743
750.0,FWD,+621.087,+60.677,-129.316,637.302,11,0,0,0.1269,2534.94,200.686
780.0,FWD,+547.855,+96.877,-213.610,595.952,11,0,0,0.1267,2834.45,208.867
810.0,FWD,+547.128,+97.961,-213.409,595.390,11,0,0,0.1264,2543.65,394.416
840.0,FWD,+414.874,+88.734,-241.899,488.374,11,0,0,0.1280,2424.26,226.837
870.0,FWD,+420.665,+91.281,-242.435,494.030,11,2,0,0.1277,2483.67,334.553
900.0,FWD,+395.807,+65.004,-243.358,469.161,11,2,0,0.1266,2227.62,234.874
930.0,FWD,+392.007,+65.382,-241.878,465.241,11,2,0,0.1263,2448.00,278.864
960.0,FWD,+390.958,+64.848,-240.779,463.712,11,2,0,0.1262,2553.04,256.383
990.0,FWD,+388.809,+65.464,-240.001,461.582,12,2,0,0.1260,3360.63,404.185
1020.0,FWD,+392.438,+67.324,-238.094,463.928,12,2,0,0.1258,3297.66,260.556
1050.0,FWD,+391.230,+66.926,-236.595,462.080,12,2,0,0.1256,3022.58,225.874
1080.0,FWD,+391.776,+67.488,-235.313,461.969,14,2,0,0.1254,2619.52,214.964
1110.0,FWD,+388.419,+79.487,-241.035,463.989,14,2,0,0.1245,2271.84,161.078
1140.0,FWD,+162.889,-5.976,-76.178,179.921,14,2,0,0.1248,2474.74,241.831
1170.0,FWD,+163.631,-5.626,-76.440,180.692,14,2,0,0.1247,2765.33,137.485
1200.0,FWD,+102.224,-38.759,-49.263,119.912,14,2,0,0.1238,3971.30,167.641
1230.0,FWD,+106.091,-37.579,-49.840,123.092,14,2,0,0.1237,2600.14,157.349
1260.0,FWD,+106.932,-37.052,-49.389,123.477,14,2,0,0.1236,2984.88,123.169
1290.0,FWD,+106.450,-36.630,-48.880,122.730,14,2,0,0.1236,2346.60,173.416
1320.0,FWD,+84.354,-43.609,-53.038,108.768,14,2,0,0.1236,2542.93,152.059
1350.0,FWD,+29.328,-58.275,-42.164,77.678,14,2,0,0.1235,2551.71,155.418
1380.0,FWD,+25.829,-67.222,-83.146,109.996,14,2,0,0.1234,2522.19,118.112
1410.0,FWD,+24.517,-67.148,-82.609,109.243,14,2,0,0.1234,2410.64,245.320
1440.0,FWD,+23.922,-66.625,-82.119,108.419,14,2,0,0.1233,2757.63,230.393
1470.0,FWD,+23.845,-66.492,-81.554,107.893,14,2,0,0.1232,2530.82,122.596
1500.0,FWD,+22.662,-66.564,-81.053,107.303,14,2,0,0.1231,2970.52,414.706
1530.0,FWD,+20.658,-66.869,-80.893,106.967,14,2,0,0.1231,2617.95,163.813
1560.0,FWD,+18.929,-67.284,-80.363,106.507,14,2,0,0.1230,2587.37,149.138
1590.0,FWD,-5.853,-78.020,-70.581,105.371,14,2,0,0.1223,2683.81,126.420
1620.0,FWD,-44.749,-92.891,-67.577,123.280,14,2,0,0.1218,3113.51,131.810
1650.0,FWD,-61.032,-115.950,-50.516,140.432,14,2,0,0.1206,3373.05,329.659
1680.0,FWD,-60.929,-115.816,-50.507,140.274,14,2,0,0.1206,2945.58,283.458
1710.0,FWD,-59.408,-115.481,-50.758,139.433,14,2,0,0.1206,3422.41,310.128
1740.0,FWD,-57.676,-114.987,-50.782,138.301,14,2,0,0.1206,2484.67,516.154
1770.0,FWD,-56.442,-114.539,-50.746,137.405,14,2,0,0.1206,3077.90,316.829
1800.0,FWD,-62.111,-116.193,-50.403,141.064,15,2,0,0.1206,2917.37,302.781
1830.0,FWD,-61.991,-115.861,-50.255,140.686,15,2,0,0.1206,2600.05,402.448
1860.0,FWD,-78.553,-123.809,-27.734,149.226,15,2,0,0.1184,3255.29,115.235
1890.0,FWD,-69.490,-120.301,-27.453,141.615,15,2,0,0.1182,2810.29,120.841
1920.0,FWD,-67.534,-119.825,-27.934,140.354,14,5,0,0.1182,2766.48,235.424
1950.0,FWD,-66.797,-119.567,-28.205,139.834,13,5,0,0.1182,2480.12,217.590
1980.0,FWD,-66.317,-119.483,-28.460,139.586,13,5,0,0.1182,2401.78,85.037
2010.0,FWD,-66.363,-119.480,-28.577,139.629,13,5,0,0.1182,2668.76,222.204
2040.0,FWD,-65.401,-119.222,-28.979,139.036,13,5,0,0.1183,2725.51,147.603
2070.0,FWD,-76.888,-118.364,-33.902,145.159,13,5,0,0.1172,2898.44,90.500
2100.0,FWD,-81.872,-115.708,-36.494,146.367,13,5,0,0.1172,2472.59,77.885
2130.0,FWD,-81.423,-115.684,-36.742,146.159,13,5,0,0.1172,2469.34,236.449
2160.0,FWD,-80.853,-115.595,-36.975,145.830,14,5,0,0.1173,2399.76,124.468
2190.0,FWD,-80.164,-115.407,-37.148,145.345,14,5,0,0.1173,2698.05,273.685
2220.0,FWD,-58.564,-110.352,-65.769,141.184,14,5,0,0.1139,3026.71,88.155
2250.0,FWD,-51.102,-106.436,-64.116,134.353,15,5,0,0.1136,2715.22,231.573
2280.0,FWD,-42.309,-102.685,-62.964,127.666,15,5,0,0.1133,3429.15,338.370
2310.0,FWD,-41.191,-102.442,-63.420,127.331,15,5,0,0.1134,3301.35,428.214
2340.0,FWD,-40.203,-102.173,-63.840,127.008,14,5,0,0.1134,2791.13,326.205
2370.0,FWD,-40.218,-102.074,-64.113,127.071,15,5,0,0.1135,2650.09,339.377
2400.0,FWD,-39.812,-102.012,-64.502,127.090,15,5,0,0.1135,2505.67,508.445
2430.0,FWD,-37.093,-100.147,-63.555,124.276,15,5,0,0.1134,2311.70,478.295
2460.0,FWD,-30.333,-97.715,-63.226,120.274,15,5,0,0.1133,2436.97,576.627
2490.0,FWD,-28.521,-95.497,-60.355,116.515,14,5,0,0.1134,2438.91,1062.350
2520.0,FWD,-28.585,-95.443,-60.615,116.622,14,5,0,0.1135,2789.03,1112.160
2550.0,FWD,-28.292,-95.319,-60.787,116.538,14,5,0,0.1135,3357.77,1115.253
2580.0,FWD,-28.158,-95.126,-60.948,116.432,14,5,0,0.1136,3463.69,1076.503
2610.0,FWD,-27.804,-94.987,-61.351,116.445,14,5,0,0.1137,2970.03,1035.079
2640.0,FWD,-27.872,-94.884,-61.523,116.468,14,5,0,0.1137,3129.77,1041.719
2670.0,FWD,-28.215,-94.914,-61.574,116.602,14,5,0,0.1137,2730.39,1009.284
2700.0,FWD,-28.758,-95.036,-61.723,116.913,14,5,0,0.1138,2752.43,1072.393
2730.0,FWD,-28.308,-94.926,-62.154,116.942,14,5,0,0.1139,2479.85,1050.360
2760.0,FWD,-28.194,-94.879,-62.421,117.019,14,5,0,0.1139,2521.91,1138.254
2790.0,FWD,-27.377,-94.837,-62.780,116.983,14,5,0,0.1140,2817.20,1169.844
2820.0,FWD,-26.385,-94.653,-63.284,116.877,14,5,0,0.1140,2802.67,1205.391
2850.0,FWD,-25.940,-94.560,-63.610,116.879,14,5,0,0.1141,2881.48,1057.461
2880.0,FWD,-25.953,-94.609,-63.901,117.080,14,5,0,0.1141,2987.21,1150.954
2910.0,FWD,-26.217,-94.551,-63.957,117.123,14,5,0,0.1142,2668.61,1029.423
2940.0,FWD,-25.674,-94.497,-64.293,117.142,14,5,0,0.1142,2571.90,1157.139
2970.0,FWD,-25.786,-94.493,-64.465,117.259,14,5,0,0.1143,2466.87,1159.827
3000.0,FWD,-25.673,-94.468,-64.647,117.314,13,5,0,0.1143,2727.49,1097.278
3030.0,FWD,-25.402,-94.475,-64.852,117.374,14,5,0,0.1144,2168.27,1025.799
3060.0,FWD,-24.917,-94.419,-65.065,117.342,14,5,0,0.1144,3011.15,933.664
3090.0,FWD,-24.447,-94.399,-65.335,117.378,14,5,0,0.1145,3160.68,963.681
3120.0,FWD,-24.274,-94.496,-65.459,117.489,13,5,0,0.1145,3721.79,957.571
3150.0,FWD,-24.250,-94.688,-65.149,117.466,14,5,0,0.1145,3297.70,960.150
3180.0,FWD,-47.173,-112.195,-59.725,135.573,13,5,0,0.1135,2395.35,1144.184
3210.0,FWD,-46.827,-112.187,-59.942,135.542,13,5,0,0.1136,2299.82,1172.144
3240.0,FWD,-78.550,-108.037,-58.348,145.763,13,5,0,0.1123,3115.15,880.383
3270.0,FWD,-81.632,-106.482,-63.091,148.265,14,5,0,0.1128,3280.06,839.020
3300.0,FWD,-80.789,-106.232,-63.424,147.765,14,5,0,0.1129,2989.93,894.882
3330.0,FWD,-80.221,-106.098,-63.791,147.517,13,5,0,0.1129,2335.53,955.545
3360.0,FWD,-80.269,-106.122,-63.917,147.616,13,5,0,0.1130,2347.98,936.164
3390.0,FWD,-80.048,-106.107,-64.140,147.582,12,5,0,0.1130,2674.67,942.670
3420.0,FWD,-74.357,-105.294,-83.332,153.492,12,5,0,0.1137,2391.82,966.698
3450.0,FWD,-73.794,-105.160,-83.620,153.286,12,5,0,0.1137,2456.03,961.268
3480.0,FWD,-73.660,-105.138,-83.777,153.292,12,5,0,0.1138,2227.22,955.471
3510.0,FWD,-73.641,-105.126,-83.915,153.350,12,5,0,0.1138,2369.67,1009.442
3540.0,FWD,-73.692,-105.094,-84.012,153.405,12,5,0,0.1138,2232.10,954.651
3570.0,FWD,-73.600,-105.053,-84.181,153.426,12,5,0,0.1139,2369.84,1001.854
3600.0,FWD,-73.488,-105.008,-84.309,153.412,12,5,0,0.1139,2509.21,1034.904
3630.0,FWD,-73.462,-104.962,-84.398,153.417,12,5,0,0.1140,2314.83,925.193
3660.0,FWD,-73.321,-104.914,-84.572,153.412,12,5,0,0.1140,2643.06,1045.186
3690.0,FWD,-73.011,-104.852,-84.780,153.337,12,5,0,0.1140,2380.67,976.308
3720.0,FWD,-72.770,-104.832,-84.970,153.313,12,5,0,0.1141,2151.80,965.092
3750.0,FWD,-72.114,-104.649,-85.326,153.076,12,5,0,0.1141,2386.90,1078.272
3780.0,FWD,-71.711,-104.535,-85.581,152.952,12,6,0,0.1142,3111.72,1150.664
3810.0,FWD,-71.463,-104.495,-85.769,152.914,11,6,0,0.1142,2341.92,1024.856
3840.0,FWD,-71.193,-104.371,-85.884,152.767,11,6,0,0.1142,2477.72,1052.149
3870.0,FWD,-70.674,-104.251,-86.098,152.565,11,6,0,0.1143,2658.50,970.473
3900.0,FWD,-70.110,-104.189,-86.362,152.411,11,6,0,0.1143,2587.61,978.252
3930.0,FWD,-70.092,-104.202,-86.461,152.468,11,6,0,0.1144,2824.10,1045.957
3960.0,FWD,-69.803,-104.125,-86.661,152.396,11,6,0,0.1144,2827.63,1041.613
3990.0,FWD,-69.958,-104.080,-86.717,152.469,11,6,0,0.1144,2582.33,987.875
4020.0,FWD,-69.588,-103.977,-86.952,152.362,11,6,0,0.1145,2385.15,1057.777
4050.0,FWD,-69.315,-103.900,-87.079,152.258,11,6,0,0.1145,2371.95,1002.862
4080.0,FWD,-108.675,-107.386,-87.387,176.007,11,6,0,0.1124,2371.13,1029.327
4110.0,FWD,-81.715,-83.824,-140.211,182.655,11,6,0,0.1124,2538.15,1337.396
4140.0,FWD,-81.554,-83.793,-140.391,182.707,11,6,0,0.1125,2416.15,1281.312
4170.0,FWD,-81.418,-83.766,-140.548,182.755,11,6,0,0.1125,2271.39,1323.939
4200.0,FWD,-81.544,-83.828,-140.613,182.890,11,6,0,0.1126,2700.39,1343.044
4230.0,FWD,-81.595,-83.872,-140.710,183.007,12,6,0,0.1126,2586.88,1300.638
4260.0,FWD,-81.236,-83.785,-140.893,182.949,12,6,0,0.1126,2847.31,1377.468
4290.0,FWD,-80.848,-83.663,-141.133,182.906,12,6,0,0.1127,2727.62,1399.857
4320.0,FWD,-76.629,-79.023,-161.233,195.224,12,6,0,0.1126,2365.80,1454.373
4350.0,FWD,-76.473,-78.994,-161.391,195.282,12,6,0,0.1126,2381.17,1433.287
4380.0,FWD,-76.554,-78.932,-161.427,195.318,12,6,0,0.1127,2539.40,1500.725
4410.0,FWD,-76.743,-78.888,-161.470,195.411,12,6,0,0.1127,2761.90,1433.368
4440.0,FWD,-76.908,-78.924,-161.544,195.551,12,6,0,0.1127,2731.06,1394.625
4470.0,FWD,-76.996,-78.959,-161.630,195.671,12,6,0,0.1128,2520.59,1500.587
4500.0,FWD,-77.171,-78.958,-161.674,195.776,12,6,0,0.1128,2862.16,1477.687
4530.0,FWD,-77.117,-78.954,-161.775,195.836,12,6,0,0.1129,2274.52,1401.154
4560.0,FWD,-77.128,-78.950,-161.863,195.912,12,6,0,0.1129,2722.87,1433.155
4590.0,FWD,-77.078,-78.937,-161.994,195.995,12,6,0,0.1129,2777.87,1611.007
4620.0,FWD,-77.063,-78.957,-162.084,196.071,12,6,0,0.1130,2675.94,1497.650
4650.0,FWD,-77.010,-78.950,-162.187,196.133,12,7,0,0.1130,2811.80,1500.474
4680.0,FWD,-76.533,-78.835,-162.380,196.060,12,7,0,0.1131,2796.90,1505.890
4710.0,FWD,-76.212,-78.781,-162.539,196.045,12,7,0,0.1131,2943.43,1476.817
4740.0,FWD,-75.832,-78.700,-162.708,196.005,12,7,0,0.1132,2837.32,1442.329
4770.0,FWD,-75.351,-78.585,-162.858,195.899,12,7,0,0.1132,3165.00,1499.720
4800.0,FWD,-75.235,-78.603,-162.951,195.938,12,6,0,0.1132,2877.04,1571.563
4830.0,FWD,-56.723,-71.622,-177.534,199.664,12,6,0,0.1121,2618.39,1734.695
4860.0,FWD,-44.658,-66.200,-186.774,203.129,12,6,0,0.1112,2721.71,1862.167
4890.0,FWD,-40.131,-65.209,-189.836,204.696,12,6,0,0.1102,2991.80,2006.705
4920.0,FWD,-39.873,-65.171,-189.999,204.785,12,6,0,0.1103,3039.16,2089.715
4950.0,FWD,-39.763,-65.145,-190.137,204.882,12,6,0,0.1103,3068.11,2063.204
4980.0,FWD,-39.854,-65.141,-190.229,204.984,12,6,0,0.1104,2929.09,2084.179
5010.0,FWD,-39.507,-65.057,-190.401,205.051,12,6,0,0.1104,3167.86,2058.002
5040.0,FWD,-39.397,-65.023,-190.526,205.135,12,6,0,0.1105,2828.29,1976.079
5070.0,FWD,-39.052,-64.949,-190.689,205.197,12,6,0,0.1105,2778.23,2053.499
5100.0,FWD,-39.109,-64.952,-190.793,205.305,12,6,0,0.1106,2879.01,2097.934
5130.0,FWD,-39.224,-64.961,-190.875,205.406,12,6,0,0.1106,2899.15,2033.105
5160.0,FWD,-31.221,-61.301,-187.647,199.859,12,6,0,0.1088,2651.84,2043.578
5190.0,FWD,-25.334,-59.065,-184.293,195.177,12,6,0,0.1071,2634.30,2091.422
5220.0,FWD,-25.298,-59.063,-184.426,195.298,12,6,0,0.1072,2762.98,2123.334
5250.0,FWD,-25.429,-59.072,-184.528,195.414,12,6,0,0.1073,2812.42,2053.872
5280.0,FWD,-25.453,-59.066,-184.654,195.534,12,6,0,0.1073,2984.74,2080.817
5310.0,FWD,-25.530,-59.068,-184.770,195.655,12,6,0,0.1074,2594.26,2056.211
5340.0,FWD,-16.711,-59.661,-189.522,199.392,11,6,0,0.1063,2486.25,2253.625
5370.0,FWD,-16.418,-59.623,-189.716,199.541,11,6,0,0.1064,2546.03,2366.665
5400.0,FWD,-16.339,-59.608,-189.864,199.670,11,6,0,0.1065,2629.22,2338.794
5430.0,FWD,-16.167,-59.592,-190.027,199.807,11,6,0,0.1065,2421.54,2264.561
5460.0,FWD,-16.108,-59.581,-190.167,199.933,11,6,0,0.1066,2487.52,2331.184
5490.0,FWD,-16.335,-59.611,-190.253,200.041,11,6,0,0.1067,2165.84,2310.732
5520.0,FWD,-26.704,-65.429,-189.977,202.695,11,6,0,0.1064,2093.29,2309.975
5550.0,FWD,-21.126,-61.570,-205.139,215.219,11,6,0,0.1042,2400.09,2454.346
5580.0,FWD,-21.140,-61.567,-205.283,215.357,11,6,0,0.1042,2459.37,2448.611
5610.0,FWD,-20.696,-61.505,-205.494,215.497,11,6,0,0.1043,2914.03,2505.159
5640.0,FWD,-20.143,-61.432,-205.724,215.643,11,6,0,0.1044,2581.18,2445.070
5670.0,FWD,-19.952,-61.407,-205.898,215.784,11,6,0,0.1045,2486.48,2436.092
5700.0,FWD,-19.837,-61.390,-206.054,215.918,11,6,0,0.1046,2287.44,2437.024
5730.0,FWD,-19.900,-61.400,-206.177,216.044,11,6,0,0.1046,2585.22,2507.485
5760.0,FWD,-19.922,-61.399,-206.306,216.168,11,6,0,0.1047,2568.95,2401.707
5790.0,FWD,-19.816,-61.387,-206.454,216.297,11,6,0,0.1048,2765.41,2521.706
5820.0,FWD,-19.615,-61.364,-206.619,216.429,11,6,0,0.1049,2399.18,2450.367
5850.0,FWD,-19.448,-61.336,-206.775,216.555,11,6,0,0.1049,2356.79,2401.385
5880.0,FWD,-25.279,-66.695,-196.310,208.866,11,6,0,0.1037,2424.25,2462.242
5910.0,FWD,-24.927,-66.641,-196.511,208.995,11,6,0,0.1038,2396.64,2418.650
5940.0,FWD,-24.634,-66.608,-196.689,209.118,11,6,0,0.1039,2464.42,2409.428
5970.0,FWD,-24.415,-66.572,-196.861,209.242,11,6,0,0.1039,2603.34,2389.702
6000.0,FWD,-24.396,-66.563,-196.996,209.363,11,6,0,0.1040,2473.17,2476.279
6030.0,FWD,-24.428,-66.570,-197.120,209.487,11,6,0,0.1041,2205.51,2419.212
6060.0,FWD,-24.292,-66.562,-197.266,209.606,11,6,0,0.1042,2478.52,2443.321
6090.0,FWD,-24.404,-66.580,-197.363,209.715,11,6,0,0.1043,2647.96,2509.763
6120.0,FWD,-23.012,-57.936,-211.205,220.213,11,6,0,0.0987,2295.36,2544.250
6150.0,FWD,-22.924,-57.922,-211.399,220.386,11,6,0,0.0988,2309.71,2520.544
6180.0,FWD,-46.869,-62.151,-203.434,217.818,11,6,0,0.0986,2453.15,2463.410
6210.0,FWD,-46.718,-62.128,-203.624,217.957,11,6,0,0.0987,2375.81,2440.409
6240.0,FWD,-46.444,-62.098,-203.828,218.081,11,6,0,0.0988,2421.44,2394.224
6270.0,FWD,-46.085,-62.058,-204.044,218.195,11,6,0,0.0989,2638.38,2523.075
6300.0,FWD,-46.159,-62.062,-204.194,218.352,11,6,0,0.0990,2243.30,2432.562
6330.0,FWD,-45.111,-61.893,-204.180,218.071,11,6,0,0.0990,2533.69,2461.767
6360.0,FWD,-44.921,-61.864,-204.371,218.203,11,6,0,0.0991,2518.79,2527.621
6390.0,FWD,-44.645,-61.826,-204.568,218.320,11,6,0,0.0992,2568.82,2557.384
6420.0,FWD,-44.532,-61.813,-204.742,218.456,11,6,0,0.0993,2230.09,2436.387
6450.0,FWD,-38.408,-56.042,-208.296,219.096,11,6,0,0.0933,2179.29,2512.975
6480.0,FWD,-38.314,-56.022,-208.517,219.285,11,6,0,0.0934,2281.54,2459.743
6510.0,FWD,-38.018,-55.981,-208.761,219.455,11,6,0,0.0935,2593.07,2491.186
6540.0,FWD,-38.081,-55.979,-208.953,219.648,11,6,0,0.0936,2220.47,2485.319
6570.0,FWD,-38.097,-55.978,-209.150,219.838,11,6,0,0.0937,2435.82,2599.246
6600.0,FWD,-38.050,-55.974,-209.350,220.018,11,6,0,0.0938,2604.84,2653.060
6630.0,FWD,-37.941,-55.962,-209.555,220.192,11,6,0,0.0940,2777.05,2564.407
6660.0,FWD,-37.946,-55.963,-209.746,220.375,11,6,0,0.0941,2251.61,2492.264
6690.0,FWD,-37.874,-55.953,-209.946,220.550,11,6,0,0.0942,2382.15,2570.024
6720.0,FWD,-37.740,-55.936,-210.154,220.722,11,6,0,0.0943,2379.27,2565.539
6750.0,FWD,-52.026,-50.792,-208.070,220.408,11,6,0,0.0865,2390.93,2503.659
6780.0,FWD,-51.970,-50.788,-208.324,220.633,11,6,0,0.0866,2185.87,2437.722
6810.0,FWD,-63.553,-49.011,-206.288,221.350,11,6,0,0.0813,2318.82,2477.629
6840.0,FWD,-63.513,-49.003,-206.571,221.600,11,6,0,0.0815,2133.85,2427.618
6870.0,FWD,-63.527,-49.000,-206.846,221.860,11,6,0,0.0816,2377.50,2512.147
6900.0,FWD,-63.524,-48.997,-207.117,222.111,11,6,0,0.0818,2650.69,2433.228
6930.0,FWD,-77.864,-46.829,-203.241,222.626,11,6,0,0.0777,2654.76,2425.912
6960.0,FWD,-77.550,-46.797,-203.573,222.814,11,6,0,0.0779,2843.73,2492.901
6990.0,FWD,-77.344,-46.767,-203.893,223.028,11,6,0,0.0781,2946.29,2486.398
7020.0,FWD,-77.048,-46.732,-204.220,223.218,11,6,0,0.0782,3220.05,2484.273
7050.0,FWD,-76.837,-46.707,-204.532,223.425,11,6,0,0.0784,2792.27,2503.525
7080.0,FWD,-90.221,-46.291,-198.145,222.585,11,6,0,0.0773,2497.77,2333.918
7110.0,FWD,-90.149,-46.282,-198.441,222.818,11,6,0,0.0775,2617.34,2402.607
7140.0,FWD,-103.157,-44.541,-191.399,221.943,11,6,0,0.0755,2261.41,2278.395
7170.0,FWD,-102.997,-44.520,-191.707,222.131,11,6,0,0.0757,2265.32,2252.217
7200.0,FWD,-102.852,-44.504,-192.011,222.323,11,6,0,0.0759,2505.80,2272.093
7230.0,FWD,-102.834,-44.507,-192.299,222.564,11,6,0,0.0760,2387.16,2216.113
7260.0,FWD,-102.669,-44.493,-192.604,222.749,11,6,0,0.0762,2684.70,2349.330
7290.0,FWD,-102.525,-44.480,-192.902,222.937,11,6,0,0.0764,2706.14,2354.991
7320.0,FWD,-102.284,-44.456,-193.205,223.084,11,6,0,0.0765,2547.11,2302.928
7350.0,FWD,-102.010,-44.423,-193.509,223.215,11,6,0,0.0767,2648.92,2349.580
7380.0,FWD,-101.846,-44.399,-193.805,223.393,11,6,0,0.0768,2595.32,2372.957
7410.0,FWD,-101.655,-44.374,-194.101,223.558,11,6,0,0.0770,2481.84,2275.575
7440.0,FWD,-101.536,-44.350,-194.392,223.751,11,6,0,0.0772,2789.43,2349.283
7470.0,FWD,-101.516,-44.339,-194.667,223.979,11,6,0,0.0773,2648.27,2299.501
7500.0,FWD,-101.958,-41.392,-191.227,220.628,11,6,0,0.0700,2487.82,2309.045
7530.0,FWD,-101.941,-41.386,-191.543,220.892,11,6,0,0.0701,2554.07,2260.967
7560.0,FWD,-101.786,-41.369,-191.863,221.095,11,6,0,0.0703,2778.45,2323.945
7590.0,FWD,-101.617,-41.342,-192.181,221.289,11,6,0,0.0705,3070.27,2365.811
7620.0,FWD,-101.676,-41.341,-192.481,221.576,11,6,0,0.0707,2786.79,2306.550
7650.0,FWD,-101.742,-41.339,-192.777,221.864,11,5,0,0.0708,2652.59,2377.825
7680.0,FWD,-118.682,-38.684,-194.002,230.692,11,5,0,0.0713,2679.00,2336.193
7710.0,FWD,-118.439,-38.659,-194.309,230.821,11,5,0,0.0714,2707.95,2396.546
7740.0,FWD,-118.337,-38.646,-194.601,231.012,11,5,0,0.0716,2626.15,2387.193
7770.0,FWD,-118.207,-38.628,-194.892,231.188,11,5,0,0.0718,2376.03,2298.907
7800.0,FWD,-118.024,-38.603,-195.189,231.341,11,5,0,0.0720,2564.77,2353.950
7830.0,FWD,-117.928,-38.594,-195.481,231.537,11,5,0,0.0721,2529.72,2335.373
7860.0,FWD,-117.923,-38.593,-195.763,231.773,11,5,0,0.0723,2500.61,2292.374
7890.0,FWD,-117.922,-38.591,-196.041,232.007,11,5,0,0.0725,2465.08,2404.371
7920.0,FWD,-117.748,-38.570,-196.331,232.160,11,5,0,0.0726,2693.17,2503.611
7950.0,FWD,-117.607,-38.553,-196.616,232.327,11,5,0,0.0728,2513.46,2415.088
7980.0,FWD,-117.523,-38.540,-196.897,232.520,11,5,0,0.0730,2791.29,2352.405
8010.0,FWD,-139.093,-37.755,-193.863,241.568,11,5,0,0.0730,2322.23,2280.253
8040.0,FWD,-159.955,-39.673,-191.808,252.883,11,5,0,0.0730,2275.99,2243.843
8070.0,FWD,-159.817,-39.668,-192.079,253.001,11,5,0,0.0732,2737.66,2316.700
8100.0,FWD,-159.677,-39.662,-192.348,253.116,12,5,0,0.0734,2408.93,2289.775
8130.0,FWD,-159.536,-39.655,-192.617,253.230,12,5,0,0.0735,2333.25,2247.462
8160.0,FWD,-159.410,-39.652,-192.885,253.354,12,5,0,0.0737,2616.32,2339.435
8190.0,FWD,-159.311,-39.652,-193.144,253.489,12,5,0,0.0739,2503.19,2150.426
8220.0,FWD,-159.110,-39.638,-193.407,253.561,12,5,0,0.0740,2830.95,2215.599
8250.0,FWD,-159.108,-39.640,-193.663,253.756,13,5,0,0.0742,2623.38,2143.123
8280.0,FWD,-159.039,-39.638,-193.921,253.909,13,5,0,0.0744,2447.19,2217.343
8310.0,FWD,-159.021,-39.640,-194.172,254.090,12,5,0,0.0745,2519.07,2115.535
8340.0,FWD,-158.976,-39.641,-194.421,254.252,12,5,0,0.0747,2496.08,2126.045
8370.0,FWD,-158.779,-39.629,-194.673,254.320,12,5,0,0.0749,2540.17,2115.715
8400.0,FWD,-158.705,-39.627,-194.925,254.467,12,5,0,0.0750,2763.95,2137.527
8430.0,FWD,-158.621,-39.621,-195.179,254.608,12,5,0,0.0752,2783.65,2128.925
8460.0,FWD,-158.501,-39.612,-195.427,254.722,12,5,0,0.0753,2671.34,2120.023
8490.0,FWD,-158.486,-39.616,-195.670,254.900,13,5,0,0.0755,3281.75,2068.189
8520.0,FWD,-158.501,-39.622,-195.909,255.094,13,5,0,0.0757,3268.93,2111.216
8550.0,FWD,-159.121,-40.078,-197.294,256.614,12,5,0,0.0763,3134.48,2124.682
