SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
780.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.170,-201.302,+9.533,-2.146,+55.625,-198.224,205.892,7,0,0,2.0909,0.1196,2.2104,1831.84,1545.614
810.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.170,-201.302,+9.532,-2.147,+55.624,-198.225,205.893,7,0,0,2.0909,0.1196,2.2104,1696.99,1432.427
840.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.169,-201.303,+9.531,-2.148,+55.623,-198.225,205.893,7,0,0,2.0909,0.1196,2.2105,1016.44,1538.314
870.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.168,-201.303,+9.530,-2.149,+55.622,-198.226,205.893,7,0,0,2.0909,0.1196,2.2105,1496.74,1409.403
900.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.167,-201.303,+9.529,-2.150,+55.621,-198.226,205.893,7,2,0,2.0909,0.1196,2.2105,896.04,1594.436
930.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.166,-201.304,+9.527,-2.151,+55.620,-198.226,205.893,7,2,0,2.0909,0.1197,2.2105,1478.28,1953.821
960.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.165,-201.304,+9.526,-2.152,+55.619,-198.227,205.893,7,2,0,2.0909,0.1197,2.2105,1472.08,1755.114
990.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.165,-201.304,+9.525,-2.153,+55.617,-198.227,205.893,8,2,0,2.0909,0.1197,2.2105,2325.88,1858.723
1020.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.164,-201.305,+9.523,-2.153,+55.616,-198.228,205.893,8,2,0,2.0909,0.1197,2.2105,2449.81,1433.446
1050.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.163,-201.305,+9.521,-2.154,+55.615,-198.228,205.893,8,2,0,2.0909,0.1197,2.2105,2384.53,1451.719
1080.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.162,-201.305,+9.520,-2.155,+55.613,-198.229,205.894,10,2,0,2.0909,0.1197,2.2106,1819.63,3367.695
