SOD,HHMMSS,X,Y,Z,Computed_X,Computed_Y,Computed_Z,X_glab_cm,Y_glab_cm,Z_glab_cm,X_python_cm,Y_python_cm,Z_python_cm,dX_cm,dY_cm,dZ_cm,3D_cm
10920.0,03:02:00,1337935.5353,6070317.1343,1427877.5044,1337935.5143,6070317.0399,1427877.5142,0.24079708382487297,0.30059171840548515,-0.5113122519105673,-1.7609989503398538,-6.151489727199078,2.8155760606750846,-2.1000000182539225,-9.439999982714653,0.9800000116229057,9.720288049903665
10950.0,03:02:30,1337935.5355,6070317.1341,1427877.5044,1337935.5142,6070317.04,1427877.5142,0.2607970731332898,0.2805917523801327,-0.5113122519105673,-1.77099893335253,-6.141489744186401,2.8155760606750846,-2.1299999905750155,-9.410000033676624,0.9800000116229057,9.69770079020922
10980.0,03:03:00,1337935.5355,6070317.1341,1427877.5044,1337935.5142,6070317.0401,1427877.5142,0.2607970731332898,0.2805917523801327,-0.5113122519105673,-1.77099893335253,-6.131489761173725,2.8155760606750846,-2.1299999905750155,-9.400000050663948,0.9800000116229057,9.687997777410597
11010.0,03:03:30,1337935.5355,6070317.134,1427877.5044,1337935.5141,6070317.0402,1427877.5142,0.2607970731332898,0.270591676235199,-0.5113122519105673,-1.7809989396482706,-6.121489778161049,2.8155760606750846,-2.139999996870756,-9.379999991506338,0.9800000116229057,9.670801406814569
11040.0,03:04:00,1337935.5354,6070317.1338,1427877.5043,1337935.5141,6070317.0402,1427877.5141,0.2507970668375492,0.2505917102098465,-0.5213122582063079,-1.7809989396482706,-6.121489778161049,2.805576054379344,-2.1299999905750155,-9.360000025480986,0.9800000116229057,9.64919169980753
11070.0,03:04:30,1337935.5352,6070317.1331,1427877.5042,1337935.514,6070317.0403,1427877.5141,0.23079707752913237,0.18059173598885536,-0.5313122412189841,-1.7909989459440112,-6.111489702016115,2.805576054379344,-2.1200000075623393,-9.27999997511506,0.989999994635582,9.570417940695084
11100.0,03:05:00,1337935.5348,6070317.1326,1427877.5041,1337935.5139,6070317.0404,1427877.5141,0.19079707562923431,0.1305917277932167,-0.5413122475147247,-1.8009989522397518,-6.101489719003439,2.805576054379344,-2.090000011958182,-9.219999983906746,1.0000000009313226,9.506655550459806
11130.0,03:05:30,1337935.5346,6070317.1323,1427877.5041,1337935.5139,6070317.0405,1427877.5141,0.1707970630377531,0.10059168562293053,-0.5413122475147247,-1.8009989522397518,-6.091489735990763,2.805576054379344,-2.0699999993667006,-9.179999958723783,1.0000000009313226,9.463471838675774
11160.0,03:06:00,1337935.5342,6070317.132,1427877.504,1337935.5138,6070317.0406,1427877.5141,0.13079708442091942,0.07059173658490181,-0.5513122538104653,-1.810998935252428,-6.0814897529780865,2.805576054379344,-2.040000003762543,-9.140000026673079,1.0100000072270632,9.419198507173194
11190.0,03:06:30,1337935.5339,6070317.1316,1427877.5039,1337935.5138,6070317.0407,1427877.5141,0.1007970655336976,0.030591711401939392,-0.5613122601062059,-1.810998935252428,-6.07148976996541,2.805576054379344,-2.0099999848753214,-9.09000001847744,1.0200000135228038,9.36528698453524
11220.0,03:07:00,1337935.5333,6070317.1311,1427877.5038,1337935.5137,6070317.0408,1427877.5141,0.04079707432538271,-0.019408296793699265,-0.5713122431188822,-1.8209989415481687,-6.061489786952734,2.805576054379344,-1.959999999962747,-9.030000027269125,1.02999999653548,9.297494312189572
11250.0,03:07:30,1337935.5328,6070317.1311,1427877.5039,1337935.5136,6070317.0409,1427877.514,-0.009202933870255947,-0.019408296793699265,-0.5613122601062059,-1.8309989478439093,-6.0514897108078,2.7955760480836034,-1.919999998062849,-9.019999951124191,1.0100000072270632,9.277224753418471
11280.0,03:08:00,1337935.5324,6070317.1314,1427877.5039,1337935.5136,6070317.041,1427877.514,-0.049202935770154,0.010591745376586914,-0.5613122601062059,-1.8309989478439093,-6.041489727795124,2.7955760480836034,-1.879999996162951,-9.040000010281801,1.0100000072270632,9.28849289099509
11310.0,03:08:30,1337935.5323,6070317.1319,1427877.504,1337935.5135,6070317.0411,1427877.514,-0.05920291878283024,0.06059175357222557,-0.5513122538104653,-1.8409989541396499,-6.031489744782448,2.7955760480836034,-1.8800000194460154,-9.080000035464764,1.0000000009313226,9.326349806811868
11340.0,03:09:00,1337935.5314,6070317.1317,1427877.5039,1337935.5134,6070317.0412,1427877.514,-0.14920292887836695,0.04059169441461563,-0.5613122601062059,-1.850998937152326,-6.021489761769772,2.7955760480836034,-1.7999999923631549,-9.049999993294477,1.0100000072270632,9.282381152793505
11370.0,03:09:30,1337935.5303,6070317.1316,1427877.5038,1337935.5134,6070317.0413,1427877.514,-0.2592029282823205,0.030591711401939392,-0.5713122431188822,-1.850998937152326,-6.011489778757095,2.7955760480836034,-1.6899999929592013,-9.030000027269125,1.0199999902397394,9.243235388583997
11400.0,03:10:00,1337935.5291,6070317.1321,1427877.5039,1337935.5133,6070317.0414,1427877.514,-0.37920293398201466,0.08059171959757805,-0.5613122601062059,-1.8609989434480667,-6.001489702612162,2.7955760480836034,-1.5799999935552478,-9.06999995931983,1.0100000072270632,9.261824834032167
11430.0,03:10:30,1337935.5281,6070317.1321,1427877.5038,1337935.5133,6070317.0415,1427877.514,-0.4792029270902276,0.08059171959757805,-0.5713122431188822,-1.8609989434480667,-5.991489719599485,2.7955760480836034,-1.4800000004470348,-9.059999976307154,1.0199999902397394,9.236579429209598
11460.0,03:11:00,1337935.5279,6070317.132,1427877.5038,1337935.5132,6070317.0416,1427877.514,-0.49920291639864445,0.07059173658490181,-0.5713122431188822,-1.8709989497438073,-5.981489736586809,2.7955760480836034,-1.4700000174343586,-9.040000010281801,1.0199999902397394,9.215362185895954
11490.0,03:11:30,1337935.5278,6070317.132,1427877.5038,1337935.5131,6070317.0417,1427877.5139,-0.509202922694385,0.07059173658490181,-0.5713122431188822,-1.8809989327564836,-5.971489753574133,2.7855760417878628,-1.4699999941512942,-9.030000027269125,1.0099999839439988,9.20445003478492
11520.0,03:12:00,1337935.5278,6070317.1322,1427877.5038,1337935.5131,6070317.0418,1427877.5139,-0.509202922694385,0.09059170261025429,-0.5713122431188822,-1.8809989327564836,-5.961489770561457,2.7855760417878628,-1.4699999941512942,-9.040000010281801,1.0099999839439988,9.214260693960567
11550.0,03:12:30,1337935.5278,6070317.1322,1427877.5038,1337935.513,6070317.0419,1427877.5139,-0.509202922694385,0.09059170261025429,-0.5713122431188822,-1.8909989390522242,-5.95148978754878,2.7855760417878628,-1.4800000004470348,-9.030000027269125,1.0099999839439988,9.20605238206749
11580.0,03:13:00,1337935.5277,6070317.1319,1427877.5038,1337935.513,6070317.042,1427877.5139,-0.5192029289901257,0.06059175357222557,-0.5713122431188822,-1.8909989390522242,-5.941489711403847,2.7855760417878628,-1.4699999941512942,-8.990000002086163,1.0099999839439988,9.165211398973888
11610.0,03:13:30,1337935.5277,6070317.1317,1427877.5037,1337935.5129,6070317.042,1427877.5139,-0.5192029289901257,0.04059169441461563,-0.5813122494146228,-1.9009989453479648,-5.941489711403847,2.7855760417878628,-1.4800000004470348,-8.969999942928553,1.0199999902397394,9.148316728095422
11640.0,03:14:00,1337935.5277,6070317.1317,1427877.5037,1337935.5128,6070317.0421,1427877.5139,-0.5192029289901257,0.04059169441461563,-0.5813122494146228,-1.9109989516437054,-5.9314897283911705,2.7855760417878628,-1.4900000067427754,-8.959999959915876,1.0199999902397394,9.140136721180655
11670.0,03:14:30,1337935.5279,6070317.1318,1427877.5037,1337935.5128,6070317.0422,1427877.5139,-0.49920291639864445,0.05059167742729187,-0.5813122494146228,-1.9109989516437054,-5.921489745378494,2.7855760417878628,-1.5100000193342566,-8.959999959915876,1.0199999902397394,9.143418360775746
11700.0,03:15:00,1337935.5281,6070317.1318,1427877.5037,1337935.5127,6070317.0423,1427877.5139,-0.4792029270902276,0.05059167742729187,-0.5813122494146228,-1.9209989346563816,-5.911489762365818,2.7855760417878628,-1.5399999916553497,-8.9499999769032,1.0199999902397394,9.138626786391642
11730.0,03:15:30,1337935.5284,6070317.1319,1427877.5037,1337935.5127,6070317.0424,1427877.5138,-0.44920293148607016,0.06059175357222557,-0.5813122494146228,-1.9209989346563816,-5.901489779353142,2.7755760587751865,-1.5699999872595072,-8.950000070035458,1.0100000072270632,9.14262004177294
11760.0,03:16:00,1337935.5286,6070317.1319,1427877.5038,1337935.5126,6070317.0425,1427877.5138,-0.42920291889458895,0.06059175357222557,-0.5713122431188822,-1.9309989409521222,-5.891489703208208,2.7755760587751865,-1.600000006146729,-8.939999993890524,1.0000000009313226,9.136936024307861
11790.0,03:16:30,1337935.529,6070317.132,1427877.5038,1337935.5125,6070317.0426,1427877.5138,-0.3892029169946909,0.07059173658490181,-0.5713122431188822,-1.9409989472478628,-5.881489720195532,2.7755760587751865,-1.6500000143423676,-8.939999993890524,1.0000000009313226,9.145824180463729
11820.0,03:17:00,1337935.5295,6070317.132,1427877.5037,1337935.5125,6070317.0427,1427877.5138,-0.3392029320821166,0.07059173658490181,-0.5813122494146228,-1.9409989472478628,-5.871489737182856,2.7755760587751865,-1.699999999254942,-8.930000010877848,1.0100000072270632,9.146310742935855
11850.0,03:17:30,1337935.5299,6070317.1321,1427877.5037,1337935.5124,6070317.0428,1427877.5138,-0.29920293018221855,0.08059171959757805,-0.5813122494146228,-1.9509989535436034,-5.861489754170179,2.7755760587751865,-1.7500000074505806,-8.930000010877848,1.0100000072270632,9.15573591990038
11880.0,03:18:00,1337935.5301,6070317.1322,1427877.5038,1337935.5124,6070317.0429,1427877.5138,-0.27920291759073734,0.09059170261025429,-0.5713122431188822,-1.9509989535436034,-5.851489771157503,2.7755760587751865,-1.7700000200420618,-8.930000010877848,1.0000000009313226,9.158482421618217
11910.0,03:18:30,1337935.5305,6070317.1324,1427877.5038,1337935.5123,6070317.043,1427877.5138,-0.2392029156908393,0.11059166863560677,-0.5713122431188822,-1.9609989365562797,-5.841489788144827,2.7755760587751865,-1.820000004954636,-8.939999993890524,1.0000000009313226,9.178017210196334
11940.0,03:19:00,1337935.5308,6070317.1324,1427877.5037,1337935.5122,6070317.0431,1427877.5137,-0.20920292008668184,0.11059166863560677,-0.5813122494146228,-1.9709989428520203,-5.831489711999893,2.765576052479446,-1.8600000068545341,-8.92999991774559,1.0000000009313226,9.176300919123008
11970.0,03:19:30,1337935.5311,6070317.1324,1427877.5037,1337935.5122,6070317.0432,1427877.5137,-0.1792029244825244,0.11059166863560677,-0.5813122494146228,-1.9709989428520203,-5.821489728987217,2.765576052479446,-1.8900000024586916,-8.919999934732914,1.0000000009313226,9.172704009548747
12000.0,03:20:00,1337935.5312,6070317.1323,1427877.5037,1337935.5121,6070317.0433,1427877.5137,-0.1692029181867838,0.10059168562293053,-0.5813122494146228,-1.9809989491477609,-5.811489745974541,2.765576052479446,-1.9100000150501728,-8.899999968707561,1.0000000009313226,9.157406811010905
12030.0,03:20:30,1337935.5313,6070317.1323,1427877.5037,1337935.5121,6070317.0434,1427877.5137,-0.15920293517410755,0.10059168562293053,-0.5813122494146228,-1.9809989491477609,-5.8014897629618645,2.765576052479446,-1.919999998062849,-8.889999985694885,1.0000000009313226,9.149781403950536
12060.0,03:21:00,1337935.5314,6070317.1323,1427877.5036,1337935.512,6070317.0435,1427877.5137,-0.14920292887836695,0.10059168562293053,-0.5913122557103634,-1.990998932160437,-5.791489779949188,2.765576052479446,-1.9399999873712659,-8.880000002682209,1.0100000072270632,9.145386815943612
12090.0,03:21:30,1337935.5314,6070317.1324,1427877.5036,1337935.5119,6070317.0436,1427877.5137,-0.14920292887836695,0.11059166863560677,-0.5913122557103634,-2.0009989384561777,-5.7814897038042545,2.765576052479446,-1.9499999936670065,-8.879999909549952,1.0100000072270632,9.147513234945722
12120.0,03:22:00,1337935.5314,6070317.1324,1427877.5036,1337935.5119,6070317.0437,1427877.5137,-0.14920292887836695,0.11059166863560677,-0.5913122557103634,-2.0009989384561777,-5.771489720791578,2.765576052479446,-1.9499999936670065,-8.869999926537275,1.0100000072270632,9.137806010562452
12150.0,03:22:30,1337935.5313,6070317.1325,1427877.5036,1337935.5118,6070317.0437,1427877.5137,-0.15920293517410755,0.12059174478054047,-0.5913122557103634,-2.0109989447519183,-5.771489720791578,2.765576052479446,-1.9499999936670065,-8.880000002682209,1.0100000072270632,9.147513325354385
12180.0,03:23:00,1337935.5313,6070317.1326,1427877.5036,1337935.5118,6070317.0438,1427877.5136,-0.15920293517410755,0.1305917277932167,-0.5913122557103634,-2.0109989447519183,-5.761489737778902,2.7555760461837053,-1.9499999936670065,-8.880000002682209,1.0000000009313226,9.146414599437312
12210.0,03:23:30,1337935.5314,6070317.1326,1427877.5036,1337935.5117,6070317.0439,1427877.5136,-0.14920292887836695,0.1305917277932167,-0.5913122557103634,-2.020998951047659,-5.751489754766226,2.7555760461837053,-1.9700000062584877,-8.870000019669533,1.0000000009313226,9.140995589948536
12240.0,03:24:00,1337935.5315,6070317.1325,1427877.5035,1337935.5116,6070317.044,1427877.5136,-0.13920292258262634,0.12059174478054047,-0.6013122387230396,-2.030998934060335,-5.74148977175355,2.7555760461837053,-1.9899999955669045,-8.85000005364418,1.0099999839439988,9.127031330034162
12270.0,03:24:30,1337935.5315,6070317.1324,1427877.5035,1337935.5116,6070317.0441,1427877.5136,-0.13920292258262634,0.11059166863560677,-0.6013122387230396,-2.030998934060335,-5.731489788740873,2.7555760461837053,-1.9899999955669045,-8.82999999448657,1.0099999839439988,9.107639642221029
12300.0,03:25:00,1337935.5314,6070317.1324,1427877.5035,1337935.5115,6070317.0442,1427877.5136,-0.14920292887836695,0.11059166863560677,-0.6013122387230396,-2.0409989403560758,-5.72148971259594,2.7555760461837053,-1.9899999955669045,-8.819999918341637,1.0099999839439988,9.09794474095494
12330.0,03:25:30,1337935.5314,6070317.1323,1427877.5035,1337935.5115,6070317.0443,1427877.5136,-0.14920292887836695,0.10059168562293053,-0.6013122387230396,-2.0409989403560758,-5.711489729583263,2.7555760461837053,-1.9899999955669045,-8.799999952316284,1.0099999839439988,9.078557105107054
12360.0,03:26:00,1337935.5316,6070317.1323,1427877.5035,1337935.5114,6070317.0444,1427877.5136,-0.12920291628688574,0.10059168562293053,-0.6013122387230396,-2.0509989466518164,-5.701489746570587,2.7555760461837053,-2.0200000144541264,-8.789999969303608,1.0099999839439988,9.075494448586202
12390.0,03:26:30,1337935.5317,6070317.1322,1427877.5035,1337935.5113,6070317.0445,1427877.5135,-0.1192029332742095,0.09059170261025429,-0.6013122387230396,-2.060998952947557,-5.691489763557911,2.7455760398879647,-2.040000003762543,-8.770000003278255,0.9999999776482582,9.059497780128227
12420.0,03:27:00,1337935.5318,6070317.1321,1427877.5035,1337935.5113,6070317.0446,1427877.5135,-0.1092029269784689,0.08059171959757805,-0.6013122387230396,-2.060998952947557,-5.681489780545235,2.7455760398879647,-2.050000010058284,-8.750000037252903,0.9999999776482582,9.042400159717623
12450.0,03:27:30,1337935.5319,6070317.1321,1427877.5035,1337935.5112,6070317.0447,1427877.5135,-0.09920292068272829,0.08059171959757805,-0.6013122387230396,-2.070998935960233,-5.671489704400301,2.7455760398879647,-2.0699999993667006,-8.73999996110797,0.9999999776482582,9.037283843768655
12480.0,03:28:00,1337935.5319,6070317.1322,1427877.5035,1337935.5112,6070317.0448,1427877.5135,-0.09920292068272829,0.09059170261025429,-0.6013122387230396,-2.070998935960233,-5.661489721387625,2.7455760398879647,-2.0699999993667006,-8.73999996110797,0.9999999776482582,9.037283843768655
12510.0,03:28:30,1337935.5317,6070317.1323,1427877.5035,1337935.5111,6070317.0449,1427877.5135,-0.1192029332742095,0.10059168562293053,-0.6013122387230396,-2.080998942255974,-5.6514897383749485,2.7455760398879647,-2.05999999307096,-8.73999996110797,0.9999999776482582,9.034998574815393
12540.0,03:29:00,1337935.5315,6070317.1322,1427877.5035,1337935.511,6070317.045,1427877.5135,-0.13920292258262634,0.09059170261025429,-0.6013122387230396,-2.0909989485517144,-5.641489755362272,2.7455760398879647,-2.050000010058284,-8.719999995082617,0.9999999776482582,9.01337339239734
12570.0,03:29:30,1337935.5312,6070317.1322,1427877.5036,1337935.511,6070317.0451,1427877.5135,-0.1692029181867838,0.09059170261025429,-0.5913122557103634,-2.0909989485517144,-5.631489772349596,2.7455760398879647,-2.0200000144541264,-8.71000001206994,0.989999994635582,8.99581015017722
12600.0,03:30:00,1337935.5309,6070317.1321,1427877.5036,1337935.5109,6070317.0451,1427877.5134,-0.1992029370740056,0.08059171959757805,-0.5913122557103634,-2.1009989315643907,-5.631489772349596,2.7355760568752885,-1.9999999785795808,-8.700000029057264,0.9800000116229057,8.980556800259972
12630.0,03:30:30,1337935.5308,6070317.1323,1427877.5036,1337935.5109,6070317.0452,1427877.5134,-0.20920292008668184,0.10059168562293053,-0.5913122557103634,-2.1009989315643907,-5.62148978933692,2.7355760568752885,-1.9899999955669045,-8.71000001206994,0.9800000116229057,8.988025379102774
12660.0,03:31:00,1337935.531,6070317.1325,1427877.5037,1337935.5108,6070317.0453,1427877.5134,-0.189202930778265,0.12059174478054047,-0.5813122494146228,-2.1109989378601313,-5.611489713191986,2.7355760568752885,-2.019999991171062,-8.719999995082617,0.9700000053271651,9.00331604959565
12690.0,03:31:30,1337935.5315,6070317.1328,1427877.5037,1337935.5107,6070317.0454,1427877.5134,-0.13920292258262634,0.15059169381856918,-0.5813122494146228,-2.120998944155872,-5.60148973017931,2.7355760568752885,-2.0800000056624413,-8.73999996110797,0.9700000053271651,9.03631005189938
12720.0,03:32:00,1337935.5318,6070317.133,1427877.5038,1337935.5107,6070317.0455,1427877.5134,-0.1092029269784689,0.17059175297617912,-0.5713122431188822,-2.120998944155872,-5.591489747166634,2.7355760568752885,-2.1100000012665987,-8.750000037252903,0.9599999990314245,9.051861723171161
12750.0,03:32:30,1337935.532,6070317.1332,1427877.5038,1337935.5106,6070317.0456,1427877.5134,-0.08920293767005205,0.1905917190015316,-0.5713122431188822,-2.1309989504516125,-5.581489764153957,2.7355760568752885,-2.139999996870756,-8.76000002026558,0.9599999990314245,9.06856109533371
12780.0,03:33:00,1337935.5322,6070317.1334,1427877.5038,1337935.5106,6070317.0457,1427877.5134,-0.06920292507857084,0.21059168502688408,-0.5713122431188822,-2.1309989504516125,-5.571489781141281,2.7355760568752885,-2.1600000094622374,-8.770000003278255,0.9599999990314245,9.08295657242276
12810.0,03:33:30,1337935.5325,6070317.1334,1427877.5038,1337935.5105,6070317.0458,1427877.5134,-0.039202929474413395,0.21059168502688408,-0.5713122431188822,-2.1409989334642887,-5.561489704996347,2.7355760568752885,-2.199999988079071,-8.759999927133322,0.9599999990314245,9.082906950369141
12840.0,03:34:00,1337935.5326,6070317.1334,1427877.5038,1337935.5104,6070317.0459,1427877.5133,-0.02920292317867279,0.21059168502688408,-0.5713122431188822,-2.1509989397600293,-5.551489721983671,2.725576050579548,-2.2200000006705523,-8.749999944120646,0.9499999927356839,9.077080974150574
12870.0,03:34:30,1337935.5328,6070317.1333,1427877.5038,1337935.5104,6070317.046,1427877.5133,-0.009202933870255947,0.20059170201420784,-0.5713122431188822,-2.1509989397600293,-5.541489738970995,2.725576050579548,-2.239999989978969,-8.729999978095293,0.9499999927356839,9.062725834915641
12900.0,03:35:00,1337935.533,6070317.1334,1427877.5038,1337935.5103,6070317.0461,1427877.5133,0.010797078721225262,0.21059168502688408,-0.5713122431188822,-2.16099894605577,-5.531489755958319,2.725576050579548,-2.270000008866191,-8.729999978095293,0.9499999927356839,9.070187409529867
12930.0,03:35:30,1337935.5332,6070317.1336,1427877.5038,1337935.5103,6070317.0462,1427877.5133,0.030797068029642105,0.23059174418449402,-0.5713122431188822,-2.16099894605577,-5.5214897729456425,2.725576050579548,-2.2899999981746078,-8.740000054240227,0.9499999927356839,9.08483356622215
12960.0,03:36:00,1337935.5332,6070317.1338,1427877.5039,1337935.5102,6070317.0463,1427877.5131,0.030797068029642105,0.2505917102098465,-0.5613122601062059,-2.1709989523515105,-5.511489789932966,2.705576061271131,-2.3000000044703484,-8.750000037252903,0.9200000204145908,9.09389359460799
12990.0,03:36:30,1337935.5332,6070317.1338,1427877.5039,1337935.5102,6070317.0465,1427877.513,0.030797068029642105,0.2505917102098465,-0.5613122601062059,-2.1709989523515105,-5.491489730775356,2.6955760549753904,-2.3000000044703484,-8.729999978095293,0.9100000141188502,9.073643130727795
13020.0,03:37:00,1337935.5335,6070317.1338,1427877.5039,1337935.5101,6070317.0466,1427877.5128,0.06079706363379955,0.2505917102098465,-0.5613122601062059,-2.1809989353641868,-5.48148974776268,2.6755760423839092,-2.339999983087182,-8.719999995082617,0.890000001527369,9.072270930577833
13050.0,03:37:30,1337935.5336,6070317.1337,1427877.5039,1337935.5101,6070317.0468,1427877.5127,0.07079706992954016,0.24059172719717026,-0.5613122601062059,-2.1809989353641868,-5.461489781737328,2.665576059371233,-2.3499999893829226,-8.690000046044588,0.8800000185146928,9.045053940300221
13080.0,03:38:00,1337935.5335,6070317.1335,1427877.5038,1337935.51,6070317.047,1427877.5125,0.06079706363379955,0.22059176117181778,-0.5713122431188822,-2.1909989416599274,-5.441489722579718,2.6455760467797518,-2.3499999893829226,-8.650000020861626,0.8699999889358878,9.005659347974156
13110.0,03:38:30,1337935.5335,6070317.1334,1427877.5038,1337935.5099,6070317.0471,1427877.5124,0.06079706363379955,0.21059168502688408,-0.5713122431188822,-2.200998947955668,-5.431489739567041,2.635576040484011,-2.3599999956786633,-8.629999961704016,0.8599999826401472,8.9881087715245
13140.0,03:39:00,1337935.5332,6070317.1333,1427877.5038,1337935.5099,6070317.0473,1427877.5122,0.030797068029642105,0.20059170201420784,-0.5713122431188822,-2.200998947955668,-5.411489773541689,2.6155760511755943,-2.330000000074506,-8.600000012665987,0.8399999933317304,8.949553073031048
13170.0,03:39:30,1337935.5329,6070317.1333,1427877.5038,1337935.5098,6070317.0474,1427877.5121,0.0007970724254846573,0.20059170201420784,-0.5713122431188822,-2.210998930968344,-5.401489790529013,2.6055760448798537,-2.3099999874830246,-8.59000002965331,0.8299999870359898,8.933817797005666
13200.0,03:40:00,1337935.5324,6070317.1333,1427877.5038,1337935.5098,6070317.0476,1427877.5119,-0.049202935770154,0.20059170201420784,-0.5713122431188822,-2.210998930968344,-5.381489731371403,2.585576055571437,-2.259999979287386,-8.5699999704957,0.8099999977275729,8.899921314090028
13230.0,03:40:30,1337935.532,6070317.1333,1427877.5039,1337935.5097,6070317.0478,1427877.5118,-0.08920293767005205,0.20059170201420784,-0.5613122601062059,-2.220998937264085,-5.36148976534605,2.5755760492756963,-2.2299999836832285,-8.550000004470348,0.7900000084191561,8.871273866642401
13260.0,03:41:00,1337935.5313,6070317.1332,1427877.5039,1337935.5097,6070317.0479,1427877.5116,-0.15920293517410755,0.1905917190015316,-0.5613122601062059,-2.220998937264085,-5.351489782333374,2.5555760599672794,-2.159999986179173,-8.530000038444996,0.7700000191107392,8.832859142180192
13290.0,03:41:30,1337935.5309,6070317.1331,1427877.5039,1337935.5096,6070317.0481,1427877.5115,-0.1992029370740056,0.18059173598885536,-0.5613122601062059,-2.2309989435598254,-5.331489723175764,2.545576053671539,-2.1299999905750155,-8.49999999627471,0.7600000128149986,8.795709176410872
13320.0,03:42:00,1337935.5304,6070317.133,1427877.5039,1337935.5096,6070317.0482,1427877.5113,-0.2492029219865799,0.17059175297617912,-0.5613122601062059,-2.2309989435598254,-5.321489740163088,2.5255760410800576,-2.0800000056624413,-8.480000030249357,0.7400000002235174,8.762670856360844
13350.0,03:42:30,1337935.53,6070317.1329,1427877.5039,1337935.5096,6070317.0484,1427877.5111,-0.28920292388647795,0.16059167683124542,-0.5613122601062059,-2.2309989435598254,-5.301489774137735,2.5055760517716408,-2.040000003762543,-8.449999988079071,0.7200000109151006,8.72252829342532
13380.0,03:43:00,1337935.5293,6070317.1327,1427877.5039,1337935.5095,6070317.0486,1427877.5108,-0.35920292139053345,0.14059171080589294,-0.5613122601062059,-2.240998949855566,-5.281489714980125,2.4755760561674833,-1.9800000125542283,-8.409999962896109,0.6900000153109431,8.667444804944326
13410.0,03:43:30,1337935.5287,6070317.1325,1427877.5039,1337935.5095,6070317.0488,1427877.5106,-0.4192029358819127,0.12059174478054047,-0.5613122601062059,-2.240998949855566,-5.261489748954773,2.455576043576002,-1.919999998062849,-8.370000030845404,0.6700000027194619,8.613489450423533
13440.0,03:44:00,1337935.5283,6070317.1325,1427877.5039,1337935.5095,6070317.049,1427877.5103,-0.45920293778181076,0.12059174478054047,-0.5613122601062059,-2.240998949855566,-5.2414897829294205,2.4255760479718447,-1.879999996162951,-8.350000064820051,0.6400000071153045,8.582919146605958
13470.0,03:44:30,1337935.528,6070317.1325,1427877.5039,1337935.5094,6070317.0492,1427877.5101,-0.4892029333859682,0.12059174478054047,-0.5613122601062059,-2.2509989328682423,-5.2214897237718105,2.405576058663428,-1.8599999835714698,-8.330000005662441,0.6200000178068876,8.557622336566547
13500.0,03:45:00,1337935.5278,6070317.1325,1427877.504,1337935.5094,6070317.0494,1427877.5098,-0.509202922694385,0.12059174478054047,-0.5513122538104653,-2.2509989328682423,-5.201489757746458,2.3755760630592704,-1.839999994263053,-8.310000039637089,0.5800000159069896,8.531008185209329
13530.0,03:45:30,1337935.5278,6070317.1325,1427877.504,1337935.5094,6070317.0496,1427877.5096,-0.509202922694385,0.12059174478054047,-0.5513122538104653,-2.2509989328682423,-5.181489791721106,2.355576050467789,-1.839999994263053,-8.290000073611736,0.5600000033155084,8.510188082709101
13560.0,03:46:00,1337935.5276,6070317.1325,1427877.504,1337935.5094,6070317.0498,1427877.5093,-0.5292029352858663,0.12059174478054047,-0.5513122538104653,-2.2509989328682423,-5.161489732563496,2.3255760548636317,-1.8199999816715717,-8.270000014454126,0.5300000077113509,8.484468173110782
13590.0,03:46:30,1337935.5277,6070317.1325,1427877.504,1337935.5093,6070317.05,1427877.5091,-0.5192029289901257,0.12059174478054047,-0.5513122538104653,-2.260998939163983,-5.141489766538143,2.3055760422721505,-1.839999994263053,-8.250000048428774,0.5099999951198697,8.468069483240267
13620.0,03:47:00,1337935.5278,6070317.1325,1427877.5041,1337935.5093,6070317.0502,1427877.5088,-0.509202922694385,0.12059174478054047,-0.5413122475147247,-2.260998939163983,-5.121489707380533,2.275576046667993,-1.8500000005587935,-8.229999989271164,0.46999999321997166,8.448449551195631
13650.0,03:47:30,1337935.5278,6070317.1325,1427877.5041,1337935.5093,6070317.0503,1427877.5086,-0.509202922694385,0.12059174478054047,-0.5413122475147247,-2.260998939163983,-5.111489724367857,2.2555760573595762,-1.8500000005587935,-8.220000006258488,0.4500000039115548,8.437618153749165
13680.0,03:48:00,1337935.528,6070317.1325,1427877.5041,1337935.5092,6070317.0505,1427877.5083,-0.4892029333859682,0.12059174478054047,-0.5413122475147247,-2.2709989454597235,-5.0914897583425045,2.2255760617554188,-1.879999996162951,-8.200000040233135,0.42000000830739737,8.423229823077031
13710.0,03:48:30,1337935.5281,6070317.1326,1427877.5041,1337935.5092,6070317.0507,1427877.5081,-0.4792029270902276,0.1305917277932167,-0.5413122475147247,-2.2709989454597235,-5.071489792317152,2.2055760491639376,-1.8900000024586916,-8.190000057220459,0.39999999571591616,8.414760896373568
13740.0,03:49:00,1337935.5283,6070317.1326,1427877.504,1337935.5092,6070317.0509,1427877.5079,-0.45920293778181076,0.1305917277932167,-0.5513122538104653,-2.2709989454597235,-5.051489733159542,2.1855760598555207,-1.9099999917671084,-8.169999998062849,0.3900000127032399,8.399351162250916
13770.0,03:49:30,1337935.5285,6070317.1327,1427877.504,1337935.5091,6070317.0511,1427877.5076,-0.43920292519032955,0.14059171080589294,-0.5513122538104653,-2.280998951755464,-5.03148976713419,2.155576040968299,-1.9400000106543303,-8.160000015050173,0.3599999938160181,8.395165292149116
