SOD,n_sats,NL_count,WL_count,err3D,code_rms,phase_rms
5940.0,7,0,2,130.497,1928.68,85.776
5970.0,7,0,2,103.309,2292.95,120.543
6000.0,7,0,2,104.935,1675.98,25.058
6030.0,7,0,2,95.646,1604.03,58.104
6060.0,7,0,2,89.327,1892.82,57.261
6090.0,7,0,2,107.037,1213.70,63.509
6120.0,7,0,2,114.201,1338.25,29.135
6150.0,7,0,2,94.275,2138.59,101.454
6180.0,7,0,2,82.723,1896.68,73.831
6210.0,7,0,2,68.654,1966.58,102.538
6240.0,7,0,2,55.110,2279.99,163.957
6270.0,7,0,2,56.094,1360.14,33.618
6300.0,7,0,2,55.573,1872.59,119.602
6330.0,7,0,2,59.777,2026.73,98.415
6360.0,7,0,2,59.877,1476.92,50.151
6390.0,7,0,2,55.838,946.88,77.276
6420.0,7,0,2,56.079,1596.73,52.043
6450.0,7,0,2,56.724,1585.51,30.498
6480.0,7,0,2,57.429,1721.86,86.169
6510.0,7,0,2,57.942,1619.22,47.152
6540.0,7,0,2,64.687,2026.46,123.819
6570.0,7,0,2,63.001,1472.44,38.204
6600.0,7,0,2,58.622,1087.49,62.835
6630.0,7,0,2,59.285,1117.04,50.912
6660.0,7,0,2,58.261,1846.40,108.448
6690.0,7,0,2,58.497,1453.33,49.648
6720.0,7,0,2,58.702,1284.31,36.557
6750.0,7,0,2,59.400,1664.71,69.387
6780.0,7,0,2,65.412,1951.31,146.480
6810.0,7,0,2,66.186,1410.53,65.062
6840.0,7,0,2,75.296,1779.90,136.230
6870.0,7,0,2,74.134,1325.56,63.376
6900.0,7,0,2,84.361,1730.18,140.334
6930.0,7,0,2,86.868,1394.64,91.843
6960.0,7,0,2,82.723,1177.86,61.005
6990.0,7,0,2,80.817,1216.41,64.226
7020.0,7,0,2,79.827,1377.29,63.477
7050.0,7,0,2,72.522,1040.60,57.168
7080.0,7,0,2,74.197,1392.16,76.153
7110.0,7,0,2,70.136,1126.88,46.168
7140.0,7,0,2,70.705,1323.09,56.930
7170.0,7,0,2,74.751,1578.78,92.509
7200.0,7,0,2,77.087,1482.02,85.677
7230.0,7,0,2,94.400,1973.69,212.151
7260.0,7,0,2,93.050,1161.08,80.163
7290.0,7,0,2,96.203,1437.81,102.716
7320.0,7,0,2,114.544,1884.06,206.045
7350.0,7,0,2,127.077,1720.49,172.410
7380.0,7,0,2,122.559,1032.46,94.035
7410.0,7,0,2,134.716,1615.50,171.991
7440.0,7,0,2,137.539,1399.18,123.986
7470.0,7,0,2,144.646,1283.92,149.755
7500.0,7,0,2,151.373,1316.24,155.729
7530.0,7,0,2,168.212,1675.80,220.775
7560.0,7,0,2,172.499,1281.49,160.677
7590.0,7,0,2,174.022,1162.15,149.405
7620.0,7,0,2,188.317,1575.61,215.523
7650.0,7,0,1,194.177,1565.05,172.654
7680.0,7,0,1,194.318,1572.02,152.883
7710.0,7,0,1,191.375,1203.74,150.213
7740.0,7,0,1,177.657,939.13,137.354
7770.0,7,0,1,180.247,1450.57,150.599
7800.0,7,0,1,174.617,1389.58,124.494
7830.0,7,0,1,175.558,1801.26,137.183
7860.0,7,0,1,188.782,1665.46,189.229
7890.0,7,0,1,197.379,1736.42,174.267
7920.0,7,0,1,188.080,1341.46,142.805
7950.0,7,0,1,184.581,1297.25,142.319
7980.0,7,0,1,184.618,998.78,151.786
8010.0,7,0,1,187.426,1534.62,148.807
8040.0,7,0,1,190.454,1616.05,153.160
8070.0,7,0,1,186.317,2020.68,127.014
8100.0,7,0,1,186.665,1774.49,136.039
8130.0,7,0,1,197.422,1935.97,186.814
8160.0,7,0,1,193.756,2246.85,136.583
8190.0,7,0,1,193.847,1936.32,141.464
8220.0,7,0,1,188.041,1267.18,131.400
8250.0,7,0,1,187.393,1583.49,131.559
8280.0,7,0,1,178.331,1557.20,120.121
8310.0,6,0,1,184.357,1189.66,128.447
8340.0,6,0,1,181.984,894.27,100.125
8370.0,6,0,1,185.006,909.11,116.214
8400.0,6,0,1,181.042,723.69,102.791
8430.0,6,0,1,176.904,653.70,101.268
8460.0,6,0,1,174.645,738.40,100.077
8490.0,6,0,1,177.204,995.90,111.712
8520.0,6,0,1,175.973,810.96,101.321
8550.0,6,0,1,172.808,630.76,99.740
8580.0,6,0,1,170.355,641.24,99.210
8610.0,6,0,1,170.865,784.36,105.885
8640.0,6,0,1,168.940,729.56,102.211
8670.0,6,0,1,166.835,825.24,102.645
8700.0,6,0,1,172.686,1009.19,137.800
8730.0,6,0,1,174.803,985.76,125.087
8760.0,6,0,1,173.560,656.41,114.278
8790.0,6,0,1,174.678,774.37,120.804
8820.0,7,0,1,182.323,1473.48,202.956
8850.0,7,0,1,186.494,1403.22,198.729
8880.0,7,0,1,181.724,1225.86,192.555
8910.0,7,0,1,186.829,1341.78,194.000
8940.0,7,0,1,182.533,968.42,192.249
8970.0,7,0,1,182.310,963.65,179.984
9000.0,7,0,1,186.087,1065.36,187.196
9030.0,7,0,1,196.220,1398.14,222.230
9060.0,7,0,1,190.383,1263.98,219.988
9090.0,7,0,1,189.005,1143.47,192.623
9120.0,7,0,1,187.887,1352.45,188.460
9150.0,7,0,1,182.246,1315.12,196.187
9180.0,7,0,1,179.424,1125.29,171.820
9210.0,7,0,1,175.576,1037.94,171.045
9240.0,7,0,1,170.199,1384.61,170.544
9270.0,7,0,1,165.811,1007.79,152.146
9300.0,7,0,1,162.183,954.06,142.582
9330.0,7,0,1,159.554,1419.35,133.647
9360.0,7,0,1,152.956,1292.32,167.225
9390.0,7,0,1,145.164,1321.74,162.609
9420.0,7,0,1,139.100,1286.81,125.664
9450.0,7,0,1,134.401,1430.59,103.032
9480.0,7,0,1,132.214,1421.55,72.402
9510.0,7,0,1,132.094,1354.99,74.028
9540.0,7,0,1,130.094,1345.68,74.918
9570.0,7,0,1,127.687,1598.93,73.527
9600.0,7,0,1,127.334,1242.03,85.869
9630.0,7,0,1,125.580,1287.18,77.487
9660.0,7,0,1,121.100,1253.11,107.026
9690.0,7,0,1,119.351,1062.20,69.821
9720.0,7,0,1,117.752,1107.73,70.018
9750.0,7,0,1,116.517,1084.69,68.687
9780.0,7,0,1,115.363,1290.14,68.287
9810.0,7,0,1,112.594,1395.08,91.653
9840.0,7,0,1,110.617,1320.07,67.509
9870.0,7,0,1,109.240,1202.91,61.868
9900.0,7,0,1,107.675,1224.42,60.485
9930.0,7,0,1,107.171,1190.43,83.553
9960.0,7,0,1,105.920,1184.54,63.495
9990.0,7,0,1,104.028,1361.50,95.144
10020.0,7,0,1,101.931,1602.31,57.341
10050.0,7,0,1,100.405,1533.59,57.870
10080.0,7,0,1,99.248,1126.23,57.856
10110.0,7,0,1,98.068,1495.32,87.328
10140.0,7,0,1,97.339,1700.34,55.185
10170.0,7,0,1,96.050,1825.20,56.729
10200.0,7,0,1,94.469,1491.03,91.760
10230.0,7,0,1,93.661,1298.12,79.466
10260.0,7,0,1,92.941,1532.46,113.137
10290.0,7,0,1,91.872,1477.10,73.180
10320.0,7,0,1,90.396,1265.50,88.953
10350.0,7,0,0,90.185,2106.71,69.393
10380.0,7,0,0,89.949,2721.32,68.742
10410.0,7,0,0,89.322,2225.34,75.640
10440.0,7,0,0,87.955,2314.30,58.555
10470.0,7,0,0,87.684,2641.06,57.414
10500.0,7,0,0,85.952,2244.07,75.143
10530.0,7,0,0,86.680,2871.44,88.847
10560.0,7,0,0,85.554,2746.40,60.500
10590.0,7,0,0,83.896,2566.26,46.663
10620.0,7,0,0,83.754,2562.11,52.951
10650.0,7,0,0,81.798,2315.49,55.212
10680.0,7,0,0,81.611,3223.49,37.679
10710.0,7,0,0,82.972,3698.72,133.523
10740.0,7,0,0,84.073,3419.01,89.991
10770.0,7,0,0,84.746,3330.17,72.553
10800.0,7,0,0,85.445,3543.68,79.737
10830.0,7,0,0,84.024,3075.82,101.291
10860.0,7,0,0,86.116,3718.52,109.288
10890.0,7,0,0,85.977,3536.64,75.516
10920.0,7,0,0,86.110,3560.50,65.985
10950.0,7,0,0,86.280,3772.80,69.943
10980.0,7,0,0,87.827,3850.19,95.958
11010.0,7,0,0,90.021,3959.92,120.228
11040.0,7,0,0,90.514,3975.38,108.012
11070.0,7,0,0,91.623,3756.22,106.419
11100.0,7,0,0,91.288,3629.24,107.753
11130.0,7,0,0,90.295,3724.99,111.374
11160.0,7,0,0,90.484,3598.20,104.645
11190.0,7,0,0,90.340,3853.91,102.015
11220.0,7,0,0,92.798,3979.45,120.665
11250.0,7,0,0,93.851,4037.07,110.666
11280.0,7,0,0,94.675,4169.72,115.875
11310.0,7,0,0,92.891,3344.87,138.478
11340.0,7,0,0,93.893,4241.16,118.106
11370.0,7,0,0,93.849,4059.94,121.322
11400.0,7,0,0,92.341,3965.49,139.545
11430.0,7,0,0,91.284,4253.52,111.229
11460.0,6,0,0,91.291,3006.36,80.357
11490.0,5,0,0,89.306,1745.18,116.635
11520.0,5,0,0,90.071,1976.11,71.775
11550.0,5,0,0,88.921,1661.64,93.078
11580.0,5,0,0,91.450,2171.94,101.973
11610.0,5,0,0,92.252,1710.22,80.656
11640.0,5,0,0,92.547,1931.32,81.911
11670.0,5,0,0,91.753,2300.21,89.270
11700.0,5,0,0,90.753,1647.27,92.742
11730.0,5,0,0,86.644,1438.87,170.112
11760.0,5,0,0,86.886,2135.29,66.975
11790.0,5,0,0,86.344,1792.04,75.233
11820.0,6,0,0,87.961,2976.34,124.674
11850.0,8,0,0,86.214,3905.17,148.555
11880.0,8,0,0,86.787,4298.83,119.294
11910.0,8,0,0,86.120,4406.78,134.202
11940.0,7,0,0,85.954,2992.11,121.028
11970.0,7,0,0,84.183,2961.11,143.731
12000.0,7,0,0,84.037,3184.46,113.613
12030.0,7,0,0,89.804,3781.33,123.554
12060.0,8,0,0,85.409,3930.63,190.524
12090.0,8,0,0,88.855,4693.14,105.938
12120.0,8,0,0,88.115,4048.15,129.380
12150.0,8,0,0,86.466,3964.60,136.881
12180.0,8,0,0,89.639,4176.48,103.951
12210.0,8,0,0,86.375,3689.36,156.853
12240.0,8,0,0,87.886,4849.92,105.151
12270.0,8,0,0,87.331,4430.86,121.514
12300.0,8,0,0,86.158,4436.99,124.216
12330.0,8,0,0,85.140,4027.74,118.896
12360.0,7,0,0,85.118,3180.04,97.036
12390.0,7,0,0,84.392,3073.72,102.485
12420.0,7,0,0,85.052,3265.02,81.950
12450.0,7,0,0,88.285,3578.78,76.418
12480.0,7,0,0,86.648,3127.65,108.739
12510.0,7,0,0,83.327,2752.56,135.193
12540.0,7,0,0,81.738,3328.07,103.134
12570.0,7,0,0,82.244,3348.06,69.477
12600.0,7,0,0,82.283,3139.34,72.446
12630.0,7,0,0,79.681,3044.26,108.221
12660.0,7,0,0,79.502,2849.30,64.507
12690.0,7,0,0,79.545,3267.28,59.253
12720.0,7,0,0,79.499,3067.90,56.003
12750.0,7,0,0,77.182,3359.46,88.851
12780.0,7,0,0,74.654,3388.16,92.072
12810.0,8,0,0,75.731,6133.38,32.587
12840.0,8,0,0,74.426,5833.95,56.687
12870.0,8,0,0,73.227,5831.42,48.997
12900.0,8,0,0,71.063,5457.52,71.422
12930.0,8,0,0,69.966,5599.78,41.021
12960.0,7,0,0,70.761,3753.40,22.382
12990.0,7,0,0,69.261,3278.70,55.639
13020.0,7,0,0,70.934,3636.76,50.365
13050.0,7,0,0,69.796,3393.58,38.049
13080.0,7,0,0,67.875,3346.31,63.661
13110.0,8,0,0,67.081,5379.31,32.983
13140.0,8,0,0,66.742,5603.50,23.363
13170.0,8,0,0,69.406,5617.36,88.780
13200.0,8,0,0,69.904,5407.48,32.280
13230.0,8,0,0,70.557,5539.62,37.531
13260.0,8,0,0,70.345,5260.80,35.567
13290.0,8,0,0,71.015,5469.55,41.950
13320.0,8,0,0,72.324,5497.40,47.345
13350.0,8,0,0,72.435,5698.26,36.578
13380.0,8,0,0,68.909,5246.99,102.785
13410.0,8,0,0,66.387,5170.99,91.766
13440.0,8,0,0,65.426,5173.29,60.167
13470.0,8,0,0,63.924,5282.58,84.403
13500.0,8,0,0,62.697,5283.34,95.979
13530.0,8,0,0,62.040,5144.89,131.815
13560.0,9,0,0,62.352,5456.08,112.449
13590.0,9,0,0,62.206,5706.13,110.216
13620.0,9,0,0,62.101,5799.42,114.107
13650.0,9,0,0,62.476,5825.83,121.479
13680.0,9,0,0,62.671,5929.42,129.133
13710.0,9,0,0,62.441,6092.94,139.209
13740.0,10,0,0,62.403,7158.41,147.144
13770.0,9,0,0,62.640,5495.89,145.458
13800.0,9,0,0,62.197,5930.30,150.148
13830.0,9,0,0,62.399,5654.94,150.806
13860.0,9,0,0,61.869,5869.01,161.985
13890.0,8,0,0,60.359,4826.62,170.632
13920.0,8,0,0,61.459,4102.63,119.527
13950.0,8,0,0,61.856,4384.70,132.313
13980.0,8,0,0,61.188,4433.28,153.827
14010.0,8,0,0,60.747,4372.21,148.112
14040.0,8,0,0,59.525,4849.70,174.333
14070.0,8,0,0,59.731,4095.46,133.334
14100.0,9,0,0,59.643,6431.42,174.685
14130.0,9,0,0,60.301,6032.79,173.199
14160.0,9,0,0,60.471,5969.99,176.813
14190.0,9,0,0,59.473,6356.23,192.810
14220.0,9,0,0,59.081,6290.55,185.925
14250.0,9,0,0,60.751,5997.50,188.810
14280.0,9,0,0,59.389,6606.32,209.562
14310.0,9,0,0,58.593,6755.54,230.986
14340.0,9,0,0,59.146,6749.74,207.864
14370.0,9,0,0,59.694,6623.63,187.358
14400.0,8,0,0,59.413,4940.77,126.556
14430.0,8,0,0,59.235,4835.28,129.859
14460.0,8,0,0,61.168,5501.03,243.779
14490.0,8,0,0,62.097,5289.22,172.705
14520.0,8,0,0,62.053,5169.96,135.185
14550.0,8,0,0,63.883,5455.18,194.236
14580.0,8,0,0,65.006,5548.59,166.680
14610.0,8,0,0,65.895,5547.03,158.072
14640.0,9,0,0,67.067,6906.38,180.788
14670.0,9,0,0,69.395,6866.68,198.396
14700.0,9,0,0,69.808,6900.37,164.475
14730.0,9,0,0,70.621,6656.02,163.413
14760.0,8,0,0,72.286,5414.89,162.605
14790.0,8,0,0,70.510,5074.09,94.830
14820.0,8,0,0,71.518,5414.96,134.880
14850.0,8,0,0,71.284,5114.74,109.196
14880.0,8,0,0,73.524,5579.02,166.069
14910.0,8,0,0,73.006,5401.12,103.679
14940.0,8,0,0,72.148,5444.34,94.880
14970.0,8,0,0,73.810,5723.70,145.271
15000.0,8,0,0,73.328,5376.87,98.828
15030.0,9,0,0,74.416,7174.23,152.681
15060.0,9,0,0,74.294,7019.29,132.532
15090.0,9,0,0,76.256,7358.91,161.933
15120.0,10,0,0,74.883,7886.96,136.335
15150.0,10,0,0,75.576,8207.96,136.974
15180.0,10,0,0,73.799,7533.77,138.649
15210.0,10,0,0,72.859,7556.48,127.143
15240.0,10,0,0,70.110,7426.51,156.468
15270.0,10,0,0,69.805,7932.74,117.122
15300.0,10,0,0,67.054,7348.60,169.484
15330.0,10,0,0,65.298,7894.96,152.681
15360.0,10,0,0,64.478,7735.57,136.535
15390.0,10,0,0,63.547,7317.25,148.945
15420.0,10,0,0,64.499,7901.11,130.981
15450.0,10,0,0,63.718,7654.88,144.287
15480.0,10,0,0,63.481,7735.35,141.260
15510.0,10,0,0,63.755,7950.14,138.160
15540.0,10,0,0,63.964,7582.82,143.901
15570.0,10,0,0,63.979,7745.05,153.224
15600.0,10,0,0,64.572,7933.97,149.944
15630.0,10,0,0,64.244,7798.49,167.426
15660.0,10,0,0,63.893,7968.14,171.614
15690.0,10,0,0,62.912,7567.72,198.395
15720.0,10,0,0,63.812,7773.30,175.251
15750.0,10,0,0,64.216,7819.16,172.497
15780.0,10,0,0,64.009,7520.92,189.691
15810.0,10,0,0,64.507,7889.66,174.375
15840.0,10,0,0,65.110,8068.66,175.443
15870.0,10,0,0,65.738,8334.04,176.302
15900.0,10,0,0,65.559,8080.27,204.716
15930.0,10,0,0,66.382,8416.88,180.850
15960.0,10,0,0,66.032,7652.74,210.514
15990.0,10,0,0,66.065,7378.24,201.099
16020.0,10,0,0,66.400,8114.75,196.226
16050.0,10,0,0,66.147,8007.19,216.997
16080.0,10,0,0,65.917,7799.26,227.527
16110.0,10,0,0,65.779,7894.92,234.893
16140.0,10,0,0,65.906,7708.14,234.944
16170.0,10,0,0,65.796,7706.35,260.614
16200.0,10,0,0,65.765,8193.24,266.983
16230.0,10,0,0,65.081,7905.37,312.587
16260.0,10,0,0,65.387,8221.13,268.008
16290.0,11,0,0,65.290,8471.96,293.065
16320.0,11,0,0,65.362,8578.18,298.547
16350.0,11,0,0,65.491,8335.15,299.604
16380.0,11,0,0,66.377,8450.95,290.913
16410.0,11,0,0,68.143,8705.74,276.795
16440.0,11,0,0,69.153,8812.77,286.962
16470.0,11,0,0,70.728,8952.55,278.702
16500.0,11,0,0,72.491,8964.49,271.467
16530.0,11,0,0,73.372,9282.89,278.471
16560.0,11,0,0,73.637,8844.44,289.487
16590.0,11,0,0,75.771,8643.46,272.693
16620.0,11,0,0,75.950,8801.07,291.238
16650.0,11,0,0,78.145,8838.39,275.016
16680.0,11,0,0,78.782,8862.27,288.869
16710.0,11,0,0,79.423,8772.95,288.748
16740.0,11,0,0,78.843,8405.78,305.181
16770.0,11,0,0,80.278,8780.56,286.545
16800.0,11,0,0,81.108,8908.83,293.933
16830.0,11,0,0,80.441,8696.21,316.613
16860.0,10,0,0,80.046,7727.32,323.586
16890.0,11,0,0,80.716,8745.55,316.707
16920.0,11,0,0,81.399,8658.14,319.788
16950.0,11,0,0,81.008,8799.93,329.872
16980.0,11,0,0,81.290,9119.76,329.408
17010.0,11,0,0,82.334,9290.05,324.187
17040.0,11,0,0,81.517,8863.67,338.102
17070.0,11,0,0,81.171,9210.50,332.672
17100.0,11,0,0,80.740,10105.15,333.494
17130.0,10,0,0,81.274,8651.20,331.969
17160.0,10,0,0,83.602,9255.22,321.625
17190.0,10,0,0,81.748,8657.89,347.003
17220.0,10,0,0,86.194,9200.50,311.881
17250.0,10,0,0,91.519,9288.01,312.255
17280.0,10,0,0,91.516,8894.90,332.162
17310.0,10,0,0,92.174,8996.51,329.060
17340.0,10,0,0,95.279,9133.32,320.369
